Name;Este;Norte
Juan Pablo;-79,47960574;-6,744999525
Juan Pablo;-79,47979169;-6,745195672
Juan Pablo;-79,4803469;-6,744595104
Juan Pablo;-79,48060655;-6,744302559
Juan Pablo;-79,48195647;-6,742785903
Juan Pablo;-79,48390113;-6,744598276
Juan Pablo;-79,48402177;-6,744751195
Juan Pablo;-79,48581359;-6,749181408
Juan Pablo;-79,4858396;-6,749245729
Juan Pablo;-79,48598112;-6,7494734
Juan Pablo;-79,48811238;-6,750933302
Juan Pablo;-79,48815069;-6,750959546
Juan Pablo;-79,48958112;-6,749390916
Juan Pablo;-79,4895458;-6,749345498
Juan Pablo;-79,48835224;-6,747600427
Juan Pablo;-79,48782115;-6,746823924
Juan Pablo;-79,48748355;-6,746330324
Juan Pablo;-79,48606919;-6,74426239
Juan Pablo;-79,48605463;-6,744241095
Juan Pablo;-79,4860062;-6,744170292
Juan Pablo;-79,48507774;-6,742812786
Juan Pablo;-79,48437276;-6,74178202
Juan Pablo;-79,48403296;-6,741285186
Juan Pablo;-79,48301639;-6,739798842
Juan Pablo;-79,48261017;-6,739204895
Juan Pablo;-79,48247938;-6,738993802
Juan Pablo;-79,48221992;-6,738671234
Juan Pablo;-79,48200193;-6,738464558
Juan Pablo;-79,48182442;-6,738317614
Juan Pablo;-79,4814492;-6,738055815
Juan Pablo;-79,48114441;-6,73784315
Juan Pablo;-79,47949601;-6,736701196
Juan Pablo;-79,4761747;-6,734400278
Juan Pablo;-79,47600985;-6,734276647
Juan Pablo;-79,47407824;-6,736827446
Juan Pablo;-79,47405079;-6,736920298
Juan Pablo;-79,47390592;-6,737044309
Juan Pablo;-79,47400335;-6,737114319
Juan Pablo;-79,47407042;-6,737217735
Juan Pablo;-79,47421288;-6,7373257
Juan Pablo;-79,47434554;-6,737449391
Juan Pablo;-79,47461245;-6,737698259
Juan Pablo;-79,4746237;-6,737708745
Juan Pablo;-79,47486052;-6,737917043
Juan Pablo;-79,47506192;-6,738094192
Juan Pablo;-79,4752377;-6,738255428
Juan Pablo;-79,47527676;-6,738292547
Juan Pablo;-79,47564056;-6,738638242
Juan Pablo;-79,47571412;-6,738708529
Juan Pablo;-79,47606414;-6,739042993
Juan Pablo;-79,47630397;-6,739261456
Juan Pablo;-79,47662504;-6,739595943
Juan Pablo;-79,47687257;-6,739894873
Juan Pablo;-79,47727184;-6,740641534
Juan Pablo;-79,4773024;-6,740743555
Juan Pablo;-79,47732209;-6,740874971
Juan Pablo;-79,47731744;-6,741024523
Juan Pablo;-79,47733508;-6,74140202
Juan Pablo;-79,47736521;-6,74152653
Juan Pablo;-79,47754284;-6,741927076
Juan Pablo;-79,47772561;-6,74230645
Tres Hermanos;-79,47979169;-6,745195672
Tres Hermanos;-79,4799463;-6,745329052
Tres Hermanos;-79,48193689;-6,746712916
Tres Hermanos;-79,4819606;-6,746733908
Tres Hermanos;-79,48430543;-6,748809998
Tres Hermanos;-79,48572925;-6,749415219
Tres Hermanos;-79,48598112;-6,7494734
Tres Hermanos;-79,4858396;-6,749245729
Tres Hermanos;-79,48581359;-6,749181408
Tres Hermanos;-79,48402177;-6,744751195
Tres Hermanos;-79,48390113;-6,744598276
Tres Hermanos;-79,48195647;-6,742785903
Tres Hermanos;-79,48060655;-6,744302559
Tres Hermanos;-79,4803469;-6,744595104
Tres Hermanos;-79,47979169;-6,745195672
Tres Hermanos A;-79,48432499;-6,754892753
Tres Hermanos A;-79,48435053;-6,754895703
Tres Hermanos A;-79,48460125;-6,754743591
Tres Hermanos A;-79,48482873;-6,754554803
Tres Hermanos A;-79,48556544;-6,753720968
Tres Hermanos A;-79,48642055;-6,752740033
Tres Hermanos A;-79,48721022;-6,751869656
Tres Hermanos A;-79,48767334;-6,751331317
Tres Hermanos A;-79,48793869;-6,75109407
Tres Hermanos A;-79,48805638;-6,751019395
Tres Hermanos A;-79,48815069;-6,750959546
Tres Hermanos A;-79,48811238;-6,750933302
Tres Hermanos A;-79,48697342;-6,750153126
Tres Hermanos A;-79,4869249;-6,750119889
Tres Hermanos A;-79,48598112;-6,7494734
Tres Hermanos A;-79,48572925;-6,749415219
Tres Hermanos A;-79,48430543;-6,748809998
Tres Hermanos A;-79,4819606;-6,746733908
Tres Hermanos A;-79,48179958;-6,746924168
Tres Hermanos A;-79,48127644;-6,747534295
Tres Hermanos A;-79,48127618;-6,74765166
Tres Hermanos A;-79,48138148;-6,747746395
Tres Hermanos A;-79,48166687;-6,747926402
Tres Hermanos A;-79,48174161;-6,747967783
Tres Hermanos A;-79,48184261;-6,748123411
Tres Hermanos A;-79,48221476;-6,749100702
Tres Hermanos A;-79,48244442;-6,749629918
Tres Hermanos A;-79,48247071;-6,749679728
Tres Hermanos A;-79,48285853;-6,750805673
Tres Hermanos A;-79,48293316;-6,750963996
Tres Hermanos A;-79,48312443;-6,751313722
Tres Hermanos A;-79,48316957;-6,751397656
Tres Hermanos A;-79,4832536;-6,75161607
Tres Hermanos A;-79,48373288;-6,752975566
Tres Hermanos A;-79,4837516;-6,753076789
Tres Hermanos A;-79,48383875;-6,753594459
Tres Hermanos A;-79,48399062;-6,75408726
Tres Hermanos A;-79,4841853;-6,754790619
Tres Hermanos A;-79,4842103;-6,754829998
Tres Hermanos A;-79,48425574;-6,754871176
Tres Hermanos A;-79,48432499;-6,754892753
Huaca de Piedra II;-79,52624151;-6,770988876
Huaca de Piedra II;-79,52603165;-6,771059008
Huaca de Piedra II;-79,52604884;-6,771205961
Huaca de Piedra II;-79,52618476;-6,772377731
Huaca de Piedra II;-79,52623348;-6,772742492
Huaca de Piedra II;-79,52631005;-6,773049011
Huaca de Piedra II;-79,52648039;-6,773310181
Huaca de Piedra II;-79,52732515;-6,774340895
Huaca de Piedra II;-79,52812198;-6,775367682
Huaca de Piedra II;-79,52823596;-6,775441534
Huaca de Piedra II;-79,52836379;-6,775456014
Huaca de Piedra II;-79,53011295;-6,775348296
Huaca de Piedra II;-79,53189128;-6,775290289
Huaca de Piedra II;-79,53235193;-6,775321897
Huaca de Piedra II;-79,53232429;-6,776033434
Huaca de Piedra II;-79,53342404;-6,776153507
Huaca de Piedra II;-79,53338384;-6,776579239
Huaca de Piedra II;-79,53379825;-6,776609352
Huaca de Piedra II;-79,53392578;-6,775412427
Huaca de Piedra II;-79,53414428;-6,775427212
Huaca de Piedra II;-79,53537507;-6,775499225
Huaca de Piedra II;-79,53531854;-6,776694799
Huaca de Piedra II;-79,53608945;-6,776758653
Huaca de Piedra II;-79,53624046;-6,776679717
Huaca de Piedra II;-79,53631624;-6,776582975
Huaca de Piedra II;-79,53639161;-6,776399808
Huaca de Piedra II;-79,53647243;-6,776073451
Huaca de Piedra II;-79,53654033;-6,775835485
Huaca de Piedra II;-79,53654522;-6,775696539
Huaca de Piedra II;-79,53651967;-6,775498854
Huaca de Piedra II;-79,53686218;-6,77551741
Huaca de Piedra II;-79,53700743;-6,77554339
Huaca de Piedra II;-79,53711014;-6,775544072
Huaca de Piedra II;-79,53719582;-6,775529534
Huaca de Piedra II;-79,53724862;-6,775519409
Huaca de Piedra II;-79,53729544;-6,775460042
Huaca de Piedra II;-79,53727063;-6,774680269
Huaca de Piedra II;-79,53725535;-6,773908036
Huaca de Piedra II;-79,53722589;-6,772419207
Huaca de Piedra II;-79,53693705;-6,772266631
Huaca de Piedra II;-79,53544714;-6,771440037
Huaca de Piedra II;-79,53524916;-6,771346025
Huaca de Piedra II;-79,53509769;-6,771314459
Huaca de Piedra II;-79,53488704;-6,771308101
Huaca de Piedra II;-79,53392497;-6,7713225
Huaca de Piedra II;-79,53259277;-6,771153534
Huaca de Piedra II;-79,53149379;-6,770959484
Huaca de Piedra II;-79,53056928;-6,770796896
Huaca de Piedra II;-79,53043888;-6,770716872
Huaca de Piedra II;-79,53031596;-6,770656924
Huaca de Piedra II;-79,53008523;-6,770635244
Huaca de Piedra II;-79,52917277;-6,770648273
Huaca de Piedra II;-79,52723231;-6,770675976
Huaca de Piedra II;-79,52700327;-6,770720704
Huaca de Piedra II;-79,52641626;-6,770930475
Huaca de Piedra II;-79,52624151;-6,770988876
Huaca de Piedra I;-79,52572978;-6,764268143
Huaca de Piedra I;-79,52563654;-6,764330044
Huaca de Piedra I;-79,52547945;-6,764440773
Huaca de Piedra I;-79,52542516;-6,764457724
Huaca de Piedra I;-79,52564459;-6,768888172
Huaca de Piedra I;-79,52576105;-6,768984721
Huaca de Piedra I;-79,5259785;-6,769120535
Huaca de Piedra I;-79,5259843;-6,769188814
Huaca de Piedra I;-79,52591971;-6,769476917
Huaca de Piedra I;-79,52593056;-6,769547038
Huaca de Piedra I;-79,52599453;-6,769706681
Huaca de Piedra I;-79,52611836;-6,770349555
Huaca de Piedra I;-79,52622107;-6,770882761
Huaca de Piedra I;-79,526235;-6,770955062
Huaca de Piedra I;-79,52624151;-6,770988876
Huaca de Piedra I;-79,52641626;-6,770930475
Huaca de Piedra I;-79,52700327;-6,770720704
Huaca de Piedra I;-79,52723231;-6,770675976
Huaca de Piedra I;-79,52730229;-6,770674977
Huaca de Piedra I;-79,52917277;-6,770648273
Huaca de Piedra I;-79,52939542;-6,770645094
Huaca de Piedra I;-79,53008523;-6,770635244
Huaca de Piedra I;-79,53031596;-6,770656924
Huaca de Piedra I;-79,53043888;-6,770716872
Huaca de Piedra I;-79,53056928;-6,770796896
Huaca de Piedra I;-79,53149379;-6,770959484
Huaca de Piedra I;-79,53259277;-6,771153534
Huaca de Piedra I;-79,53259979;-6,77102845
Huaca de Piedra I;-79,53260004;-6,771024101
Huaca de Piedra I;-79,53262094;-6,770651645
Huaca de Piedra I;-79,53272797;-6,768744994
Huaca de Piedra I;-79,53278088;-6,768084752
Huaca de Piedra I;-79,53195328;-6,767865809
Huaca de Piedra I;-79,53171342;-6,767845321
Huaca de Piedra I;-79,53096766;-6,767832196
Huaca de Piedra I;-79,53041084;-6,767846788
Huaca de Piedra I;-79,53080217;-6,764940294
Huaca de Piedra I;-79,5307287;-6,764846546
Huaca de Piedra I;-79,53005781;-6,764431971
Huaca de Piedra I;-79,52970297;-6,764266748
Huaca de Piedra I;-79,52938745;-6,764161895
Huaca de Piedra I;-79,52922214;-6,764148172
Huaca de Piedra I;-79,52893486;-6,764148793
Huaca de Piedra I;-79,52868686;-6,764197474
Huaca de Piedra I;-79,52846305;-6,764305426
Huaca de Piedra I;-79,52795928;-6,764044789
Huaca de Piedra I;-79,52789244;-6,763993018
Huaca de Piedra I;-79,52786589;-6,763750209
Huaca de Piedra I;-79,52786218;-6,76371136
Huaca de Piedra I;-79,52777793;-6,762762109
Huaca de Piedra I;-79,52775068;-6,762751978
Huaca de Piedra I;-79,52760928;-6,762732887
Huaca de Piedra I;-79,52730619;-6,762754222
Huaca de Piedra I;-79,52712517;-6,762778797
Huaca de Piedra I;-79,5270267;-6,7628108
Huaca de Piedra I;-79,52691375;-6,762880802
Huaca de Piedra I;-79,52659675;-6,763280816
Huaca de Piedra I;-79,52631217;-6,763631261
Huaca de Piedra I;-79,52617063;-6,763808173
Huaca de Piedra I;-79,52572978;-6,764268143
Boris B;-79,49288226;-6,768573652
Boris B;-79,49276436;-6,768659219
Boris B;-79,49287106;-6,768691699
Boris B;-79,4930526;-6,768714247
Boris B;-79,49321906;-6,768774082
Boris B;-79,49461927;-6,769427694
Boris B;-79,49558954;-6,769966283
Boris B;-79,49642517;-6,770553548
Boris B;-79,49677568;-6,770719413
Boris B;-79,4969302;-6,770781872
Boris B;-79,49870092;-6,771053638
Boris B;-79,49884866;-6,771080088
Boris B;-79,49908539;-6,771116059
Boris B;-79,49974162;-6,771347489
Boris B;-79,5002158;-6,77140614
Boris B;-79,50041099;-6,771449611
Boris B;-79,50065196;-6,771556818
Boris B;-79,50102694;-6,771866022
Boris B;-79,50119674;-6,772058474
Boris B;-79,50164156;-6,772653297
Boris B;-79,5017189;-6,772725504
Boris B;-79,50179907;-6,772783526
Boris B;-79,50188568;-6,772787979
Boris B;-79,50283172;-6,772818628
Boris B;-79,50298033;-6,772807065
Boris B;-79,50315886;-6,772824464
Boris B;-79,50472786;-6,773267317
Boris B;-79,50517224;-6,773392744
Boris B;-79,50534863;-6,773427141
Boris B;-79,5055234;-6,773402718
Boris B;-79,50608915;-6,773163278
Boris B;-79,50623377;-6,773020887
Boris B;-79,5062739;-6,772856716
Boris B;-79,50644386;-6,772238819
Boris B;-79,50647674;-6,772102895
Boris B;-79,50656024;-6,772010468
Boris B;-79,50741462;-6,771739288
Boris B;-79,50768951;-6,771704649
Boris B;-79,50796921;-6,77177026
Boris B;-79,50891048;-6,772269198
Boris B;-79,50926415;-6,772413394
Boris B;-79,50943397;-6,772493611
Boris B;-79,50954258;-6,772617662
Boris B;-79,50996791;-6,773019426
Boris B;-79,51019726;-6,77310644
Boris B;-79,51029539;-6,773130138
Boris B;-79,51044024;-6,773130197
Boris B;-79,51058364;-6,77309171
Boris B;-79,51069268;-6,773079784
Boris B;-79,51080502;-6,773112623
Boris B;-79,51091666;-6,773159677
Boris B;-79,51118328;-6,773343646
Boris B;-79,51121455;-6,773370492
Boris B;-79,51168843;-6,772608142
Boris B;-79,51139024;-6,772470167
Boris B;-79,50972144;-6,771698005
Boris B;-79,50869647;-6,771280608
Boris B;-79,50344786;-6,767940092
Boris B;-79,50145332;-6,766670629
Boris B;-79,50119747;-6,766466337
Boris B;-79,49960128;-6,764497497
Boris B;-79,49892731;-6,76351082
Boris B;-79,4985917;-6,763015812
Boris B;-79,49288226;-6,768573652
Higueron Bajo A;-79,5159268;-6,775488292
Higueron Bajo A;-79,51607595;-6,775586666
Higueron Bajo A;-79,5167907;-6,776036177
Higueron Bajo A;-79,517828;-6,776408216
Higueron Bajo A;-79,51797926;-6,776454879
Higueron Bajo A;-79,51805776;-6,776460718
Higueron Bajo A;-79,51818927;-6,776410836
Higueron Bajo A;-79,51896683;-6,775846061
Higueron Bajo A;-79,51915959;-6,775579434
Higueron Bajo A;-79,51950143;-6,775225009
Higueron Bajo A;-79,52002578;-6,774787506
Higueron Bajo A;-79,52041439;-6,774511253
Higueron Bajo A;-79,5215385;-6,77368035
Higueron Bajo A;-79,52213805;-6,773312112
Higueron Bajo A;-79,52222423;-6,773258755
Higueron Bajo A;-79,51845119;-6,770546541
Higueron Bajo A;-79,51818932;-6,770378813
Higueron Bajo A;-79,5181679;-6,77049456
Higueron Bajo A;-79,5159268;-6,775488292
Boris A;-79,4985917;-6,763015812
Boris A;-79,49892731;-6,76351082
Boris A;-79,49960128;-6,764497497
Boris A;-79,50119747;-6,766466337
Boris A;-79,50145332;-6,766670629
Boris A;-79,50344786;-6,767940092
Boris A;-79,50869647;-6,771280608
Boris A;-79,50972144;-6,771698005
Boris A;-79,51139024;-6,772470167
Boris A;-79,51168843;-6,772608142
Boris A;-79,51182686;-6,772672193
Boris A;-79,51193462;-6,772722053
Boris A;-79,51230725;-6,772909611
Boris A;-79,51254455;-6,773080332
Boris A;-79,51347916;-6,773747208
Boris A;-79,51582742;-6,775422747
Boris A;-79,5159268;-6,775488292
Boris A;-79,5181679;-6,77049456
Boris A;-79,51818932;-6,770378813
Boris A;-79,51756238;-6,770256636
Boris A;-79,51698274;-6,770111984
Boris A;-79,51649657;-6,769942274
Boris A;-79,51618308;-6,769804631
Boris A;-79,51417749;-6,768924022
Boris A;-79,51117261;-6,767604631
Boris A;-79,50950986;-6,766874532
Boris A;-79,50893709;-6,766623034
Boris A;-79,50820332;-6,766300841
Boris A;-79,50769597;-6,766079391
Boris A;-79,50687434;-6,765720761
Boris A;-79,50592859;-6,765303446
Boris A;-79,50439376;-6,764626192
Boris A;-79,50231486;-6,763708859
Boris A;-79,50140078;-6,76330551
Boris A;-79,50112656;-6,763184508
Boris A;-79,50061749;-6,762966411
Boris A;-79,50045705;-6,762897678
Boris A;-79,49946872;-6,762462384
Boris A;-79,49927832;-6,762351816
Boris A;-79,49862336;-6,762985193
Boris A;-79,4985917;-6,763015812
Abelardo B;-79,50817363;-6,758708494
Abelardo B;-79,50789841;-6,75877943
Abelardo B;-79,50764774;-6,758813398
Abelardo B;-79,50729671;-6,758771843
Abelardo B;-79,50689558;-6,758686632
Abelardo B;-79,50658205;-6,758602406
Abelardo B;-79,50606915;-6,758414749
Abelardo B;-79,50588736;-6,758260726
Abelardo B;-79,50576775;-6,758161303
Abelardo B;-79,5056674;-6,758105726
Abelardo B;-79,50557774;-6,75807315
Abelardo B;-79,50550236;-6,758070047
Abelardo B;-79,50538533;-6,758134542
Abelardo B;-79,50534899;-6,758148779
Abelardo B;-79,50530606;-6,758149612
Abelardo B;-79,50524583;-6,758119758
Abelardo B;-79,50515634;-6,758043145
Abelardo B;-79,50509183;-6,758006339
Abelardo B;-79,50478781;-6,757852788
Abelardo B;-79,50464156;-6,757696173
Abelardo B;-79,50445075;-6,758432914
Abelardo B;-79,5044342;-6,75846663
Abelardo B;-79,50440399;-6,75852418
Abelardo B;-79,504358;-6,758535524
Abelardo B;-79,50414344;-6,758567405
Abelardo B;-79,50395192;-6,758582129
Abelardo B;-79,50377379;-6,758598809
Abelardo B;-79,50369715;-6,758615801
Abelardo B;-79,50365684;-6,758646303
Abelardo B;-79,50359339;-6,75869374
Abelardo B;-79,50350458;-6,75877721
Abelardo B;-79,50342906;-6,758817653
Abelardo B;-79,50329919;-6,758807652
Abelardo B;-79,50352162;-6,759145998
Abelardo B;-79,50332542;-6,759207224
Abelardo B;-79,5030286;-6,759299446
Abelardo B;-79,50290595;-6,759370969
Abelardo B;-79,5021073;-6,759786886
Abelardo B;-79,50174196;-6,760026651
Abelardo B;-79,50146042;-6,760229148
Abelardo B;-79,49945731;-6,762170469
Abelardo B;-79,49932682;-6,762304917
Abelardo B;-79,49927832;-6,762351816
Abelardo B;-79,49946872;-6,762462384
Abelardo B;-79,50045705;-6,762897678
Abelardo B;-79,50061749;-6,762966411
Abelardo B;-79,50112656;-6,763184508
Abelardo B;-79,50140078;-6,76330551
Abelardo B;-79,50231486;-6,763708859
Abelardo B;-79,50439376;-6,764626192
Abelardo B;-79,50592859;-6,765303446
Abelardo B;-79,50687434;-6,765720761
Abelardo B;-79,50769597;-6,766079391
Abelardo B;-79,5077543;-6,766002635
Abelardo B;-79,50893481;-6,76487862
Abelardo B;-79,51043691;-6,7634503
Abelardo B;-79,51124046;-6,762673555
Abelardo B;-79,51172305;-6,762348429
Abelardo B;-79,51167443;-6,762318286
Abelardo B;-79,51155905;-6,762224954
Abelardo B;-79,51146357;-6,762139723
Abelardo B;-79,51117208;-6,761970718
Abelardo B;-79,51075674;-6,761785898
Abelardo B;-79,51047864;-6,761612436
Abelardo B;-79,51025453;-6,761402154
Abelardo B;-79,5101731;-6,761261217
Abelardo B;-79,51009071;-6,76120067
Abelardo B;-79,50998319;-6,761141482
Abelardo B;-79,50986054;-6,761095885
Abelardo B;-79,50974427;-6,761078302
Abelardo B;-79,50966757;-6,761035718
Abelardo B;-79,50961387;-6,76098459
Abelardo B;-79,50948166;-6,760739947
Abelardo B;-79,50943825;-6,760653149
Abelardo B;-79,5094136;-6,760574595
Abelardo B;-79,50941581;-6,760476982
Abelardo B;-79,50947936;-6,760262112
Abelardo B;-79,50957785;-6,759862788
Abelardo B;-79,50985124;-6,759249595
Abelardo B;-79,50988712;-6,759121548
Abelardo B;-79,5098872;-6,759104761
Abelardo B;-79,50919272;-6,758753003
Abelardo B;-79,50904749;-6,7587083
Abelardo B;-79,50882213;-6,758676745
Abelardo B;-79,50861251;-6,758660311
Abelardo B;-79,50841573;-6,758669757
Abelardo B;-79,50817363;-6,758708494
Higueron Alto;-79,52222423;-6,773258755
Higueron Alto;-79,52213805;-6,773312112
Higueron Alto;-79,5215385;-6,77368035
Higueron Alto;-79,52041439;-6,774511253
Higueron Alto;-79,52002578;-6,774787506
Higueron Alto;-79,51950143;-6,775225009
Higueron Alto;-79,51915959;-6,775579434
Higueron Alto;-79,51896683;-6,775846061
Higueron Alto;-79,51818927;-6,776410836
Higueron Alto;-79,51805776;-6,776460718
Higueron Alto;-79,51797926;-6,776454879
Higueron Alto;-79,517828;-6,776408216
Higueron Alto;-79,5167907;-6,776036177
Higueron Alto;-79,51607595;-6,775586666
Higueron Alto;-79,5159268;-6,775488292
Higueron Alto;-79,51582742;-6,775422747
Higueron Alto;-79,51347916;-6,773747208
Higueron Alto;-79,51254455;-6,773080332
Higueron Alto;-79,51230725;-6,772909611
Higueron Alto;-79,51193462;-6,772722053
Higueron Alto;-79,51182686;-6,772672193
Higueron Alto;-79,51168843;-6,772608142
Higueron Alto;-79,51121455;-6,773370492
Higueron Alto;-79,51135816;-6,773444355
Higueron Alto;-79,51143675;-6,773536124
Higueron Alto;-79,51150099;-6,773628842
Higueron Alto;-79,51153436;-6,773767107
Higueron Alto;-79,51150501;-6,774026889
Higueron Alto;-79,5114542;-6,774432175
Higueron Alto;-79,51147783;-6,77463078
Higueron Alto;-79,51153268;-6,774786481
Higueron Alto;-79,51163052;-6,774868098
Higueron Alto;-79,51349934;-6,776314543
Higueron Alto;-79,51380117;-6,776496934
Higueron Alto;-79,51533424;-6,776996148
Higueron Alto;-79,51566186;-6,777158249
Higueron Alto;-79,51591415;-6,777408119
Higueron Alto;-79,51667303;-6,778457921
Higueron Alto;-79,51706555;-6,778858689
Higueron Alto;-79,51730577;-6,778964458
Higueron Alto;-79,51803329;-6,779309352
Higueron Alto;-79,51835681;-6,779536262
Higueron Alto;-79,51853769;-6,779709986
Higueron Alto;-79,51982811;-6,781163617
Higueron Alto;-79,51995368;-6,781213307
Higueron Alto;-79,52019216;-6,781223814
Higueron Alto;-79,52045099;-6,78128586
Higueron Alto;-79,52069225;-6,781264976
Higueron Alto;-79,52162005;-6,780926522
Higueron Alto;-79,52209335;-6,780600261
Higueron Alto;-79,52276025;-6,780179891
Higueron Alto;-79,52296271;-6,779887032
Higueron Alto;-79,52307068;-6,779639503
Higueron Alto;-79,52324025;-6,779281697
Higueron Alto;-79,52346593;-6,778582684
Higueron Alto;-79,52357172;-6,778476522
Higueron Alto;-79,52419624;-6,777492901
Higueron Alto;-79,52455084;-6,776985593
Higueron Alto;-79,52451182;-6,776861058
Higueron Alto;-79,52464273;-6,776788304
Higueron Alto;-79,52622486;-6,776242804
Higueron Alto;-79,52720019;-6,775901872
Higueron Alto;-79,52797067;-6,775574193
Higueron Alto;-79,52699102;-6,774133622
Higueron Alto;-79,52636208;-6,773431797
Higueron Alto;-79,52506293;-6,77198209
Higueron Alto;-79,52493408;-6,771795426
Higueron Alto;-79,52480555;-6,771955006
Higueron Alto;-79,52470356;-6,772017455
Higueron Alto;-79,52443505;-6,772103441
Higueron Alto;-79,52345218;-6,772443335
Higueron Alto;-79,52237554;-6,773165079
Higueron Alto;-79,52222423;-6,773258755
Algodonal I;-79,54862763;-6,775605389
Algodonal I;-79,54750594;-6,777007548
Algodonal I;-79,54733913;-6,777110142
Algodonal I;-79,54738813;-6,777557835
Algodonal I;-79,54739722;-6,777653192
Algodonal I;-79,54743704;-6,777798183
Algodonal I;-79,54799713;-6,778776603
Algodonal I;-79,54813507;-6,778949166
Algodonal I;-79,54824054;-6,779009665
Algodonal I;-79,54835912;-6,779035269
Algodonal I;-79,54849672;-6,779045656
Algodonal I;-79,54860776;-6,779026744
Algodonal I;-79,54920636;-6,778784795
Algodonal I;-79,54937269;-6,778718417
Algodonal I;-79,54952493;-6,778690432
Algodonal I;-79,55017629;-6,778717088
Algodonal I;-79,55038008;-6,778739566
Algodonal I;-79,55047184;-6,778808927
Algodonal I;-79,55057517;-6,778902077
Algodonal I;-79,5510228;-6,779381505
Algodonal I;-79,55099525;-6,779438469
Algodonal I;-79,5510826;-6,779408482
Algodonal I;-79,55806079;-6,777279718
Algodonal I;-79,55835338;-6,777213691
Algodonal I;-79,55894657;-6,777333772
Algodonal I;-79,55968698;-6,777301133
Algodonal I;-79,559876;-6,777355321
Algodonal I;-79,56004934;-6,777485287
Algodonal I;-79,56010583;-6,777427331
Algodonal I;-79,56034275;-6,777137224
Algodonal I;-79,56038352;-6,777007508
Algodonal I;-79,56037748;-6,77691553
Algodonal I;-79,56029595;-6,776590914
Algodonal I;-79,56024448;-6,776449748
Algodonal I;-79,56011844;-6,776211463
Algodonal I;-79,56010118;-6,776103428
Algodonal I;-79,56011132;-6,775958868
Algodonal I;-79,55943432;-6,775766547
Algodonal I;-79,55048803;-6,7731858
Algodonal I;-79,55028088;-6,773576124
Algodonal I;-79,54862763;-6,775605389
Cholocal;-79,59695146;-6,795338938
Cholocal;-79,59621177;-6,794616212
Cholocal;-79,59341362;-6,791882308
Cholocal;-79,59310401;-6,791604305
Cholocal;-79,59285112;-6,791322671
Cholocal;-79,59274437;-6,791086314
Cholocal;-79,59241023;-6,789738806
Cholocal;-79,5923819;-6,789529608
Cholocal;-79,59243329;-6,789433112
Cholocal;-79,59208973;-6,789074085
Cholocal;-79,59172812;-6,7886962
Cholocal;-79,59181597;-6,788510258
Cholocal;-79,59180954;-6,788414337
Cholocal;-79,58966845;-6,785279049
Cholocal;-79,58941162;-6,784905724
Cholocal;-79,58934693;-6,784743495
Cholocal;-79,58883713;-6,782953523
Cholocal;-79,58877792;-6,782678288
Cholocal;-79,58876691;-6,782496029
Cholocal;-79,58880249;-6,782372592
Cholocal;-79,58882295;-6,782338091
Cholocal;-79,58894011;-6,782105891
Cholocal;-79,58897638;-6,782039865
Cholocal;-79,58905149;-6,781903131
Cholocal;-79,58911973;-6,781703391
Cholocal;-79,58912141;-6,78155968
Cholocal;-79,58909894;-6,781390037
Cholocal;-79,58901849;-6,781094309
Cholocal;-79,58884528;-6,780844826
Cholocal;-79,58800636;-6,779636521
Cholocal;-79,58776813;-6,779345081
Cholocal;-79,58757894;-6,779157183
Cholocal;-79,58744346;-6,77904428
Cholocal;-79,58734716;-6,778976584
Cholocal;-79,58721286;-6,778943045
Cholocal;-79,58696875;-6,778962979
Cholocal;-79,58669363;-6,778954863
Cholocal;-79,58652245;-6,77899925
Cholocal;-79,58640301;-6,779005223
Cholocal;-79,58633727;-6,778973
Cholocal;-79,58627041;-6,778896982
Cholocal;-79,58613654;-6,778496935
Cholocal;-79,58608906;-6,778414767
Cholocal;-79,58599361;-6,778355232
Cholocal;-79,58578145;-6,778229369
Cholocal;-79,58551218;-6,778115491
Cholocal;-79,58538162;-6,77803254
Cholocal;-79,58532285;-6,777975428
Cholocal;-79,58520929;-6,777896296
Cholocal;-79,5851024;-6,777837352
Cholocal;-79,58502254;-6,777837812
Cholocal;-79,58486042;-6,777877332
Cholocal;-79,58465744;-6,777869045
Cholocal;-79,58447162;-6,777818991
Cholocal;-79,58428892;-6,777758096
Cholocal;-79,58419268;-6,777735396
Cholocal;-79,58406844;-6,777738838
Cholocal;-79,58370927;-6,777637154
Cholocal;-79,58358904;-6,777592182
Cholocal;-79,58346442;-6,777557778
Cholocal;-79,58330991;-6,777562269
Cholocal;-79,58320225;-6,77757614
Cholocal;-79,58311863;-6,777559372
Cholocal;-79,58302326;-6,777530692
Cholocal;-79,58293567;-6,77751765
Cholocal;-79,58286177;-6,777547713
Cholocal;-79,58275298;-6,77763093
Cholocal;-79,58247797;-6,777857418
Cholocal;-79,5824089;-6,777912876
Cholocal;-79,5822718;-6,778175406
Cholocal;-79,58219709;-6,778305577
Cholocal;-79,58212668;-6,778410728
Cholocal;-79,5821057;-6,778508046
Cholocal;-79,58213979;-6,778717133
Cholocal;-79,58207897;-6,778804813
Cholocal;-79,58173602;-6,778791603
Cholocal;-79,58193177;-6,779347776
Cholocal;-79,58198083;-6,779500498
Cholocal;-79,58188586;-6,779549601
Cholocal;-79,58192915;-6,779670341
Cholocal;-79,5819588;-6,779933378
Cholocal;-79,58195221;-6,780029047
Cholocal;-79,58198348;-6,780221697
Cholocal;-79,58213312;-6,780427611
