textbox12,textbox16,EventTime,Address,EndLandmark,textbox25,Driver,textbox20
Motos Seguridad,Unidad: 3195-CK/S. POMAL,12/07/2025 6:16:19 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:28, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,12/07/2025 2:39:59 p.m.,"67H3+9X El Combo, Peru",,00:10:52, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 6:21:37 a.m.,"674Q+49 La Calerita, Peru",,00:05:27, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 6:27:38 a.m.,"674Q+47 La Calerita, Peru",,00:17:11, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 6:44:53 a.m.,"673Q+R6 La Calerita, Peru",,00:06:07, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 6:55:29 a.m.,"673P+6J La Calerita, Peru",,00:08:11, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 7:27:55 a.m.,"672P+GP La Calerita, Peru",,00:06:03, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 9:29:38 a.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:05:04, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 10:43:01 a.m.,"672P+HP La Calerita, Peru",,00:28:10, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 10:46:14 a.m.,"672P+HQ La Calerita, Peru",,00:07:58, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 11:20:37 a.m.,"672P+HP La Calerita, Peru",,00:31:37, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 11:58:59 a.m.,"672P+HP La Calerita, Peru",,01:42:10, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 1:45:15 p.m.,"LA-116, 14000, Peru",,01:01:06, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 2:47:05 p.m.,"673Q+X7 La Calerita, Peru",,00:57:38, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 4:14:04 p.m.,"673P+6F La Calerita, Peru",,00:49:33, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,13/07/2025 5:06:26 p.m.,"673Q+M4 La Calerita, Peru",,00:08:24, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,14/07/2025 1:50:44 p.m.,"673Q+73 La Calerita, Peru",,02:40:48, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,14/07/2025 5:22:11 p.m.,"674Q+28 La Calerita, Peru",,00:15:13, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,15/07/2025 11:55:47 a.m.,"672P+HP La Calerita, Peru",,00:17:19, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,15/07/2025 3:51:23 p.m.,"672P+GP La Calerita, Peru",,00:15:45, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,15/07/2025 4:19:14 p.m.,"672P+HP La Calerita, Peru",,00:50:15, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,15/07/2025 5:47:27 p.m.,"673Q+M4 La Calerita, Peru",,00:35:24, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,16/07/2025 7:27:46 p.m.,"668R+7M Collud, Peru",,00:14:46, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,16/07/2025 7:44:05 p.m.,"668R+7M Collud, Peru",,00:10:48, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,16/07/2025 8:00:26 p.m.,"667G+9G, Collud 14000, Peru",,00:14:15, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,16/07/2025 9:31:50 p.m.,"South America, Lambayeque",,00:10:00, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,16/07/2025 10:02:49 p.m.,"668R+6J Collud, Peru",,01:28:00, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,17/07/2025 12:21:53 a.m.,"15001, Pomalca 14006, Peru",,00:10:16, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,17/07/2025 5:06:02 a.m.,"15001, Pomalca 14006, Peru",,00:15:07, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,17/07/2025 6:06:58 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:14, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3195-CK/S. POMAL,18/07/2025 5:53:21 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:05:46, ,# Stops: 58 - Max: 04:34:04 - Min: 00:05:04 - Total Stops: 26:56:28
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 6:31:14 a.m.,"6A, 14000, Peru",,00:08:42, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 6:53:05 a.m.,"Via Principal, Monsefu, Chiclayo, Lambayeque, Perú",,00:05:36, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 11:31:26 a.m.,"66G6+36 Pomalca, Peru",,00:15:46, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 1:07:21 p.m.,"6A, 14000, Peru",,00:35:05, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 2:30:02 p.m.,"6637+9H Collud, Peru",,01:03:36, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 3:55:58 p.m.,"558P+HM Villa Saúl, Peru",,00:38:33, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,2/07/2025 4:50:17 p.m.,"6627+65 Collud, Peru",,00:37:33, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,3/07/2025 5:57:35 p.m.,"PE-6A 34, Pomalca 14006, Peru",,00:12:37, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,3/07/2025 8:12:59 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,01:00:55, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,3/07/2025 9:22:18 p.m.,"667G+9G, Collud 14000, Peru",,00:07:24, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,3/07/2025 11:08:38 p.m.,"663Q+4V Ventarron, Peru",,00:17:22, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,4/07/2025 5:52:26 a.m.,"Pe-6a-44, Tuman, Chiclayo, Lambayeque, Perú",,00:15:01, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,5/07/2025 6:13:07 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:18, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,6/07/2025 6:16:11 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:10, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,6/07/2025 6:17:37 a.m.,"Av Via Haca Rajada Sipan-10, Pomalca, Chiclayo, Lambayeque, Perú",,00:05:12, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,6/07/2025 9:29:57 a.m.,"677P+QX El Triunfo, Peru",,00:15:08, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,7/07/2025 5:58:53 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:12:36, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,7/07/2025 12:19:11 p.m.,"Pe-6a, Tuman, Chiclayo, Lambayeque, Perú",,00:07:03, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,7/07/2025 12:30:15 p.m.,"66JC+XMP, Pomalca 14006, Peru",,00:06:10, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,7/07/2025 2:01:12 p.m.,"673P+2M La Calerita, Peru",,00:05:29, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,7/07/2025 2:08:33 p.m.,"673P+FV La Calerita, Peru",,00:06:22, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,8/07/2025 6:54:20 a.m.,"674Q+69 La Calerita, Peru",,01:19:09, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,8/07/2025 10:44:09 a.m.,"La-805 LA-805,0, Pomalca, Chiclayo, Lambayeque, Perú",,00:07:59, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,8/07/2025 4:40:51 p.m.,"24 de Junio, Pomalca, Peru",,00:05:08, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,9/07/2025 10:58:31 a.m.,"674P+3W La Calerita, Peru",,00:37:31, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,10/07/2025 6:08:14 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:12:03, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,10/07/2025 6:59:27 a.m.,"6683+69 Chiclayo, Peru",,00:09:14, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,10/07/2025 7:09:27 a.m.,"6683+4R Chiclayo, Peru",,00:05:14, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,10/07/2025 8:09:25 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,01:05:26, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,11/07/2025 6:14:05 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:14, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,11/07/2025 2:23:54 p.m.,"Pe-6a-19, Tuman, Chiclayo, Lambayeque, Perú",,00:12:11, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,12/07/2025 6:04:32 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:08:23, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,12/07/2025 10:15:33 a.m.,"Alfonso Ugarte 114, Pomalca 14006, Peru",,00:08:49, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,13/07/2025 9:54:55 a.m.,"Paraguay 176, Pomalca 14006, Peru",,00:09:46, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,13/07/2025 12:42:08 p.m.,"Paraguay 176, Pomalca 14006, Peru",,00:08:39, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,13/07/2025 12:57:12 p.m.,"66MJ+8JJ, 14006, Peru",,00:05:04, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,14/07/2025 5:57:15 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:13:35, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,14/07/2025 9:38:44 a.m.,"15001, Pomalca 14006, Peru",,01:21:52, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,14/07/2025 11:42:50 a.m.,"66WH+RX El Chorro, Peru",,00:25:43, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,14/07/2025 12:41:57 p.m.,"66J8+RVM Ex Vivero Park, Pomalca 14006, Peru",,00:07:04, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,14/07/2025 12:58:44 p.m.,"66MJ+8JJ, 14006, Peru",,00:05:10, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,15/07/2025 12:47:56 p.m.,"24 de Junio 105, Pomalca 14006, Peru",,00:06:33, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,16/07/2025 5:56:48 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:30, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,16/07/2025 6:42:06 a.m.,"56MP+RP Ventarron, Peru",,00:10:27, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,16/07/2025 11:35:04 a.m.,"669R+6V Pomalca, Peru",,00:48:50, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,16/07/2025 4:55:03 p.m.,"Pe-6a-73, Tuman, Chiclayo, Lambayeque, Perú",,00:06:38, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,17/07/2025 9:07:16 a.m.,"672P+83 La Calerita, Peru",,00:07:30, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,17/07/2025 12:15:11 p.m.,"57W7+79 Casa de Madera, Peru",,00:08:30, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,17/07/2025 1:39:26 p.m.,"674R+4J Anexo El Milagro, Peru",,00:11:57, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,17/07/2025 5:15:00 p.m.,"672P+44 La Calerita, Peru",,00:32:43, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 3860-CK/S. POMAL,18/07/2025 6:05:10 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:18, ,# Stops: 51 - Max: 01:21:52 - Min: 00:05:04 - Total Stops: 15:57:48
Motos Seguridad,Unidad: 4305-CK/S. POMAL,2/07/2025 6:01:28 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:07:01, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,2/07/2025 6:53:21 a.m.,"55MQ+JX Chiclayo, Peru",,00:08:59, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,2/07/2025 11:31:37 a.m.,"66G6+36 Pomalca, Peru",,00:28:01, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,2/07/2025 2:58:47 p.m.,"PE-6A 01, Pomalca 14006, Peru",,00:05:49, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,2/07/2025 5:30:33 p.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:00, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,2/07/2025 8:25:14 p.m.,"667G+9G, Collud 14000, Peru",,00:05:24, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 6:06:55 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:09:52, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 6:17:26 a.m.,"Av Via Haca Rajada Sipan-10, Pomalca, Chiclayo, Lambayeque, Perú",,00:06:03, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 6:57:26 a.m.,"55VX+X5 Chiclayo, Peru",,00:05:46, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 8:32:58 a.m.,"6637+7G Collud, Peru",,00:05:32, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 8:56:35 a.m.,"55CW+MW Alican Bajo, Peru",,00:20:34, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 9:35:24 a.m.,"552J+62 Reque, Peru",,00:05:06, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 11:34:01 a.m.,"56HC+6C Siete Techos, Peru",,00:12:06, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 11:47:01 a.m.,"56GG+Q2 Siete Techos, Peru",,00:06:36, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 12:34:58 p.m.,"Alfonso Ugarte 73, Pomalca 14006, Peru",,00:05:13, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 6:28:48 p.m.,"668R+7M Collud, Peru",,00:09:42, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 7:18:26 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:05:01, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 7:30:16 p.m.,"67HR+P5 El Triunfo, Peru",,00:10:24, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 7:58:02 p.m.,"Via Sipan LA-116,0, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:04, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,3/07/2025 9:30:08 p.m.,"67HR+P5 El Triunfo, Peru",,07:39:55, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 6:00:09 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:05:18, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 6:06:27 a.m.,"Pe-6a-26, Tuman, Chiclayo, Lambayeque, Perú",,00:06:34, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 8:37:53 a.m.,"558M+W6 Chosica Del Norte, Peru",,01:30:45, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 11:37:43 a.m.,"56MP+VQ Ventarron, Peru",,00:05:15, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 6:40:00 p.m.,"67HR+P5 El Triunfo, Peru",,00:20:01, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 7:52:02 p.m.,"Acceso a El Triunfo, El Triunfo, Peru",,00:06:00, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 8:08:02 p.m.,"Via Sipan LA-116,0, Pomalca, Chiclayo, Lambayeque, Perú",,00:08:15, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 9:12:35 p.m.,"56VR+V82, Ventarron 14000, Peru",,00:18:21, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 9:32:35 p.m.,"56XR+98 Ventarron, Peru",,00:40:40, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,4/07/2025 10:35:06 p.m.,"LA-752 / Callupe, Peru",,06:31:38, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,5/07/2025 5:26:39 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:05:54, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
Motos Seguridad,Unidad: 4305-CK/S. POMAL,5/07/2025 5:58:45 a.m.,"Av. Los Ceibos 01 Miraflores, Pomalca 14006, Peru",,00:06:37, ,# Stops: 126 - Max: 07:39:55 - Min: 00:05:01 - Total Stops: 68:02:07
