,Created,Message,Status
685,2025-08-29 19:37:09.644,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121492374166577152"",""time"":1756496225000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121492374166577152/thumbnails/199000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNDkyMzc0MTY2NTc3MTUyL3RodW1ibmFpbHMvMTk5MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjMwNzQyOX19fV19&Signature=mFZiSaShrsgNDDLQ4jiNoIvKLu8Igskq4w38WX5GvCEVu2Oxj85NXSX2veTjYzTrde5uxjtGi3WJm4vyjSclpLmQVFtZEek5~QHjIfwnDzba~RpsdIyADnUFGtRxlndUPp6-mgJDjMvP1SuiRuNusG1Ct-MnkHZySS5~REEhwdAUevzu11zOTaYolPRzw0b9dJYsI3arFs0lM4Fb8KqsrMzoL-Yb3PzAAWWk8kX4J7r0A-h01mlJ~4LmoiocmOpoqg57QsPai6h2s7xUtMHrcEMt9XXi83mhbne4iQsCM00I8AFmWL7CEdVTABYn618j4UbSOm2v37XEsWB2o5SpeQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":100722,""tripID"":""c4d2013a-63eb-46e5-8cc7-84a58e6360af"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756496224353,""time"":1756496225000,""speed"":0,""heading"":323,""coordinate"":[-74.16433537,4.756761833,2567.699951],""hDop"":70,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""cKHv7ZrBBR1xhr3bKP3C7bQgahQ1sGjcx1WSkAtAKGA="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
690,2025-08-29 19:47:13.467,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121494907832377344"",""time"":1756496829000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121494907832377344/thumbnails/14000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNDk0OTA3ODMyMzc3MzQ0L3RodW1ibmFpbHMvMTQwMDAuanBnIiwiQ29uZGl0aW9uIjp7IkRhdGVMZXNzVGhhbiI6eyJBV1M6RXBvY2hUaW1lIjoxNzcyMzA4MDMzfX19XX0_&Signature=eLAYDHt7~3WEzRaPFYkTGqZcIQ400GdNzFzHtIRnTBD-VUYvQ~S~oL4P1ALhiIIa5-DwG8N9iv1JBJj181BHSGxcl8Ap-vfO7WhTWFv43kp14DYMuC4I8-yXve9uVuvQTtCMqVNv~UYkbtqGUZf2LNpCVFZQi5kdE72r7hfFqQiDIgUZtczH~RzoxG78VVv-2v8lJCIGODNRDyS3MlfhxNs1fsPD2vTWEckHH4eYUwIw-CXA5C8BQnabdK4LAo0eiQVi68440p7ibZMviH-2SixamvzUS6QFIN3-i1Ie5IRDXApx-IRMdJMgCOEm70idYzM4m4jhtD27gh02ztyLbg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":120033,""tripID"":""d949e346-069d-416b-a87b-52d9c2bf3387"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756496828246,""time"":1756496829000,""speed"":0,""heading"":215.3,""coordinate"":[-74.1643062,4.75655675,2593.100098],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""biewPLuNNuKAYhiaNK14D16sFMOjbAYa28EtAv2tXRA="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
691,2025-08-29 19:47:57.331,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121495091651944448"",""time"":1756496873000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121495091651944448/thumbnails/4000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNDk1MDkxNjUxOTQ0NDQ4L3RodW1ibmFpbHMvNDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMDgwNzd9fX1dfQ__&Signature=pbgW0hK1BUA8xwgR6w5dI24h6RPL4HzNnlM0XsGUhZKfPB7~~cpqK9UC~PmZCS~e4ruOA0JqfCAB4x5PyHKj2zULK8d2ZldUEqwFFR~eTpOR25jl0pCAQImjBEYmNkJo~Dt1qpBx6MpYDCaeW2VCbQ9qYk0U9h8lwHTuPXl5dbgHBnl-I2-yuA7wGyWXNbxXgdHUuh2ui7AswOL9kT1kcsmMnDlM~8ppEVMZ0vkt5q0o0Kk0WGr0pU6Wf8pL~MYb8FJwtWHFI5IyCOPxdZ-5Xj4mPBgWXbxFsHA47WSANM3nbDaeZWQj-SXpPUQzhmlldLhVk6l0LEkdGr-xgH0K9A__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":110113,""tripID"":""0e5f886b-5f99-490b-a51b-156e474dde04"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756496872916,""time"":1756496873000,""speed"":17.964,""heading"":227.9,""coordinate"":[-74.16526958,4.75576545,2561.300049],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""Lm3JjeeRFYr40jf5Dr2sMIepUHxjhi/DIxEQW2f/5/I="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
697,2025-08-29 19:48:38.733,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121495265556176896"",""time"":1756496915000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121495265556176896/thumbnails/0.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNDk1MjY1NTU2MTc2ODk2L3RodW1ibmFpbHMvMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMDgxMTh9fX1dfQ__&Signature=ULHZSBtEhAI~kkcNjFY3pxMuZq7v9qtV~6X3U1lbl-z-D6IYM3xYHsfS~JaHb92ytJClqrCwZQ9HjIiH80C-2YpP-EIovlXsDZgBMHpMQoQ-1eFXQitHS6fwupSx4JutlpQjj8WSddX1J~XPbgb3jfkrrCcG1byiXMMjJ8BgPSDoTcBCLOWZFEWo-4c9v-r-U493P8CUoiMDnBG8dBfoKzJbq4YXJlIYCFPbv6zMMrS6zEyM29Qvbhtl98pVseQS7j89VrXOj43bcnqAzk3FEDkdKYfi8BZlRxcPpL7DJYEZW9GM5lU1ZhV6ucOPZLL-BOLfTYrWaq6~EywLEZmJ7Q__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":107633,""tripID"":""0e5f886b-5f99-490b-a51b-156e474dde04"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756496914241,""time"":1756496915000,""speed"":0,""heading"":145.6,""coordinate"":[-74.16553657,4.755339317,2562.899902],""hDop"":80,""vDop"":80},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""4oQjv4fu1MxrUiYA/NO72yk+UHAIde3H+71Dh94KmYI="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
699,2025-08-29 19:52:46.479,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121496303252152320"",""time"":1756497162000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121496303252152320/thumbnails/247000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNDk2MzAzMjUyMTUyMzIwL3RodW1ibmFpbHMvMjQ3MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjMwODM2Nn19fV19&Signature=n9azQlL-hcAFcPt-Qw2ttqjqCXnhkdTxEaDgPt3FCH8SVI3rLY6Di2BEmjW0HTdWEBJAcxGGemDjsPIoAUpFXwtNyblZ3t4APnzKm1nInW9oqOgHlEdkDbFuGCxA4GLrnFhJgoLEciwVZtUMxMlWEZk-k419HP35dFa6z8MFxAKBC0u0IfVYQDzi4drngydKBlI2qCCcBpQMH9ZazRHAyLHCdSxrx0FGhJBrbwQCiNeSWV43eMfohhwquzCa1YOoRVP0-8TjHk78W5BBVJmPYPmWAyoOdfbz0wwDpeR4LZjF8LiPwXnZnemd-cBIc5RolpJp7o7okbTDSTgN216izA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":109259,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756497161247,""time"":1756497162000,""speed"":0,""heading"":145.5,""coordinate"":[-74.16554042,4.755352,2563.699951],""hDop"":80,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""abRTMbnf8CLb6QmjefQmisQ305oNSFR8zejAuEQszfc="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
707,2025-08-29 20:02:50.979,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121498818584649728"",""time"":1756497762000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121498818584649728/thumbnails/597000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNDk4ODE4NTg0NjQ5NzI4L3RodW1ibmFpbHMvNTk3MDAwLmpwZyIsIkNvbmRpdGlvbiI6eyJEYXRlTGVzc1RoYW4iOnsiQVdTOkVwb2NoVGltZSI6MTc3MjMwODk3MH19fV19&Signature=GWTazq81K80q1Y6Iy8jMO-IbP9qEErIjPDB6atkTk6hWkvwQXgtjtFm9leq65lLidD~2Pzw2NRe2SamwR8LCMSyBB7GxR750iNmtbxUcvf618YzXRJsmS2r0usUjSzFp9WBH2QMYuJbGmxcwp~NDJptfV1kokShW9z9n6pI7-JyjFPdX3qeyf~wbMluAxH9bMOnK7HfLFfAPGt53RbX-wSiq40y-xwCz1suBzfz6laO1Q3Wcvlz08W~Ey~flsJ0YvEZCDYbsicCL16Q-fIOm-xbqxHX3ARABILJqQ0mfYH8jd5oMF9o32qR1Z6DCoumqtvwE26hutXsfP8erFOo3oA__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":115447,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756497761448,""time"":1756497762000,""speed"":52.597,""heading"":126.2,""coordinate"":[-74.15535472,4.758060433,2571.899902],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""bT3KN4nEvEGwHVVWMiVGJChWtuXtTxe7pvRsyXpOjPo="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
714,2025-08-29 20:12:44.937,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121501331106963456"",""time"":1756498361000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121501331106963456/thumbnails/1196000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTAxMzMxMTA2OTYzNDU2L3RodW1ibmFpbHMvMTE5NjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMDk1NjR9fX1dfQ__&Signature=pquNPo3PmQxlNJyBRRU~c7uciDApf3IOZylicAir3DuiLn3Btcm5m07319oaTGGDzDZ9uLkucSm4RRNnkT5Xw7QkOqkWbpUlQwlzvklpatavohET4uvgJB6l1qtKrpE5098GUHtZZtslJaqGygt3VR~8brZ3JDegPLtz9~U3w6FH7N1YFi1LcShv3G9K04vJu6YCHYB4fhN~W5Q3M~a8tSqbpaeVbMN6D9MXgcKQ4RJV9n2bHgNxmKuDXky32RDJY5iG5OHKxSsRRj~tBcnn16ovFv7OAWALuSn5~OR9qomPiLdFz6E7Z51t6dTnpmsEABIBlDDc2BW2vjdhk7e02g__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":121419,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756498360445,""time"":1756498361000,""speed"":19.076,""heading"":139.8,""coordinate"":[-74.14580788,4.7504611,2566],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""zFeitzr0/iF/Yvigv8PT4K+NkFqxF4V2NE0Jcm6TQkU="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
722,2025-08-29 20:22:45.278,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121503847974576128"",""time"":1756498961000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121503847974576128/thumbnails/1796000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTAzODQ3OTc0NTc2MTI4L3RodW1ibmFpbHMvMTc5NjAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTAxNjV9fX1dfQ__&Signature=P59cac~Zgk~xDbLiB22KzAqK9as5Z312KYUcN8eBdhPjmYjUoGAemXLWjihKSRot4f4StG8uwCo-exWDwpPw5e2H3iHbJBgY6IMacuVfts4~oDr3gkrg7SiMrDVTe2SBnLkIQtt~uEfgUwFcjPGaEzTLOFGESKLVuvtaljGi7-Z1BcMz26NNEEVAMHos7EEwVVDl69T-aNI0yMAEj263nkdMIyoOb2KgD50H26Og5H~xY4PuJ7ZZ-5XahWI0E5DL4PTWtFRkGQCVO0LxPt2nOkTp8O0LgUYeKbZ4DtKATDyxrncBx~Ldan4K3hn4cS~-gVZQsEHlBC6ANAuUsuaZbQ__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":109627,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756498960451,""time"":1756498961000,""speed"":6.667,""heading"":137.6,""coordinate"":[-74.13981828,4.743423767,2565.800049],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""A1PBr+c8QUSDFcU0iwIamCBs+a4/zUw03t6/pHPfNco="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
730,2025-08-29 20:32:44.345,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121506361830678528"",""time"":1756499560000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121506361830678528/thumbnails/2395000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTA2MzYxODMwNjc4NTI4L3RodW1ibmFpbHMvMjM5NTAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTA3NjR9fX1dfQ__&Signature=BhPyHc5BrEyWmnquuIZCBIpdxS1q5AhblTaispPbE76YVql9WXxLVx0lqe9cJuTfdVF25MJOyD7-jlyHDZoaNR~2pQBhaA-SZD~8iYXGfVY3WzpPeCnr~tfFIF3T02eoRTvKWDvhMh5Y-SE7eiYV3xSjxM63G8sYAzZTrVzJcpSO9g0llrGsTfEAzr3ZEncTp7rnZ3C9sPbbNAFR4STi6slgoitYKCXcrh5Z7op6xSRxCI7l656z7j9yzRONiJHCY5HGnVrr4OhpqEbIWChlHi567PF-gc9SdK7U2iuI9EK36kETBHVe3IU8ULPrztuNGAp4HXWJ1CVwxNwVk4-zrg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":108518,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756499559446,""time"":1756499560000,""speed"":19.631,""heading"":142.8,""coordinate"":[-74.13310315,4.735566817,2559.5],""hDop"":60,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""B3xCBGvk0IshmRjl70RSO0KCN5qv68PpJuFIuf929Ow="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
743,2025-08-29 20:52:43.583,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121511391623258112"",""time"":1756500759000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121511391623258112/thumbnails/3594000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTExMzkxNjIzMjU4MTEyL3RodW1ibmFpbHMvMzU5NDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTE5NjN9fX1dfQ__&Signature=FExD6QQNRdY~1nwGkP1L0GCLaFP8gd61vnBHcU22ltpUhsup6mthx0~UT6nCrHsZLmWEgjpNNqgpE6P5-y3DRGOa9oiHmLtFdj8h3Nf~Qrd0xjk2qANCLxqxNWJ243oZsF3XqQgYXmGhC5-udJJe7vEVAzEAcXBHdn20yPWNRidGjEmxPWbVrBwMg1thRgMahwg2v3YsXB-5GN9H8YySudlcBVxikfwVi-THqpGzrB7SPAhx8s4711vGivl~9XHdPqhpDdBepeP~7YdzBX9oPRziSWZpcAbPMWroYNtWKBcxcQ5c7SPLp0f2zrFYbHjrXVnlekaw3TKHWyLHxnFjfg__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":119735,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756500758480,""time"":1756500759000,""speed"":9.26,""heading"":123.5,""coordinate"":[-74.10892868,4.698024483,2568.100098],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""iieC5P5GDDZcBbzWjReuViLeFm7Du3zS8RzxDEwpwrI="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
751,2025-08-29 21:02:43.401,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121513906641182720"",""time"":1756501359000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121513906641182720/thumbnails/4194000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTEzOTA2NjQxMTgyNzIwL3RodW1ibmFpbHMvNDE5NDAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTI1NjN9fX1dfQ__&Signature=fGkei4jXfpkgQKVHD2vChX3VlR~iEEvZGBswa96~ADynOIigSKpHVzf7h0GhNRYSBuTgX8lCZ2K8RvJHkwXg0Vo4xn9x6f6QeAL54nY6mQtqxDi0tEz9YJQR8C0HNRnMrgFNvzcNLqvBdDHTz4XiAO3Rz~qOL8zpZ7kwKrY4~mKbQpvYdxm1UrBrrUP73RxTnU2MS8LMJNxWWybgy8-NmoCN3qjLCoPpMfDsZs6wjhi1tbypkfTB-CydDP2bl-vxe6OV~1IFFyQRws-D3bV0VFRyJI6Ysa83voKcQzIUywY6o61FguRybaeAogsQ6qbEyAMDGFp~WwTrhS6lbz16ww__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":144662,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756501358476,""time"":1756501359000,""speed"":0,""heading"":223.6,""coordinate"":[-74.11569882,4.682865283,2565.899902],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""lp+/ukjW9GBhSFS5UXjQII9KvEW/WhAd1p76DHBFurg="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
760,2025-08-29 21:12:47.489,"{""notificationType"":""AutoSnapshot"",""sn"":""6B31111D"",""pictureID"":""1121516420530839552"",""time"":1756501958000,""rotate"":""upsidedown"",""url"":""https://cdn.vidfleet-api.gpstrackit.com/clip/8a4b5e9b4dad4f7595cdf86e5ec8c8ca/default/6B31111D/1121516420530839552/thumbnails/4793000.jpg?Policy=eyJTdGF0ZW1lbnQiOlt7IlJlc291cmNlIjoiaHR0cHM6Ly9jZG4udmlkZmxlZXQtYXBpLmdwc3RyYWNraXQuY29tL2NsaXAvOGE0YjVlOWI0ZGFkNGY3NTk1Y2RmODZlNWVjOGM4Y2EvZGVmYXVsdC82QjMxMTExRC8xMTIxNTE2NDIwNTMwODM5NTUyL3RodW1ibmFpbHMvNDc5MzAwMC5qcGciLCJDb25kaXRpb24iOnsiRGF0ZUxlc3NUaGFuIjp7IkFXUzpFcG9jaFRpbWUiOjE3NzIzMTMxNjd9fX1dfQ__&Signature=Sg31ylndJ3CNChidxtgz8svsMVBiFkarwoinH8H1aOzvQTsPWjSUNrYGs1tmQ1MDgIt-1tHa13nP8HN3W65rkmAuYmUdngwVXmwETQY0RMyZsrmYEPZpbeKZrbmGCeWsyAbgCMUvfJD4s2VEnmcrVT1kx7c0mR2bpRTK5-YShIDNxhD3sdWGq3yX6hWX80iYjZOB~gEjYNXSO0OIsp-E4Q0cHd29rHHI7eZiawim3xZHJcn1Ink9bQdex~aF6vLNAI4JthYhzc7U3tsst9LwENfIJJBsdqWHg6WAHmHH8C5SmIQkspIk0vT5525~q6SLs61hsVlWbxhKe685zfItgw__&Key-Pair-Id=K1KFJH9S65S6E2"",""fileSize"":144288,""tripID"":""6fc42af7-fe6a-4b37-acd9-c4f6e10288a5"",""timezone"":""-05:00"",""gpsData"":{""source"":""hardware"",""sysTime"":1756501957446,""time"":1756501958000,""speed"":9.63,""heading"":144.6,""coordinate"":[-74.10394782,4.654224483,2573.699951],""hDop"":70,""vDop"":70},""accessKeyID"":""Tsomobile_03ZhM6I4uRjzW"",""sign"":""PGoYlkCOcyqthZPg6LSH051a7+zAcB+632q1QLrEH/s="",""useCache"":true}",0x5B6F626A656374204F626A6563745D
