"Unit","Driver","Event","Lat / Long","Date / Time","Speed","Address"
"BPK-942","","Drive","-11.597692 / -77.251986","Thursday, September 04 2025, 07:56:22 am","66 KPH","Au. Panamericana N, Chancay 15131, Peru"
"BPK-942","","Drive","-11.600260 / -77.248349","Thursday, September 04 2025, 07:55:52 am","36 KPH","Au. Panamericana N, Chancay 15131, Peru"
"BPK-942","","Drive","-11.601099 / -77.247323","Thursday, September 04 2025, 07:55:22 am","12 KPH","Au. Panamericana N, Chancay 15131, Peru"
"BPK-942","","Drive","-11.602818 / -77.245200","Thursday, September 04 2025, 07:54:52 am","54 KPH","Au. Panamericana N, Chancay 15131, Peru"
"BPK-942","","Drive","-11.605318 / -77.242073","Thursday, September 04 2025, 07:54:22 am","50 KPH","Au. Panamericana N 5, Chancay 15131, Peru"
"BPK-942","","Drive","-11.607473 / -77.239742","Thursday, September 04 2025, 07:53:53 am","25 KPH","Au. Panamericana N, 15131, Peru"
"BPK-942","","Drive","-11.608634 / -77.238529","Thursday, September 04 2025, 07:53:23 am","50 KPH","Au. Panamericana N 8450, Peru"
"BPK-942","","Drive","-11.611421 / -77.235083","Thursday, September 04 2025, 07:52:53 am","58 KPH","Au. Panamericana N, 15125, Peru"
"BPK-942","","Travel Start","-11.613224 / -77.231476","Thursday, September 04 2025, 07:52:23 am","44 KPH","Au. Panamericana N 500, Chacra y Mar 15125, Peru"
"BPK-942","","Travel Stop","-11.613405 / -77.229861","Thursday, September 04 2025, 07:51:31 am","","PE-1NA, Chacra y Mar 15125, Peru"
"BPK-942","","Travel Start","-11.613557 / -77.229810","Thursday, September 04 2025, 07:51:08 am","15 KPH","PE-1NA, Chacra y Mar 15125, Peru"
"BPK-942","","Travel Stop","-11.614593 / -77.229422","Thursday, September 04 2025, 07:50:14 am","","9QPC+44R, Aucallama 15125, Peru"
"BPK-942","","Drive","-11.614883 / -77.229301","Thursday, September 04 2025, 07:49:50 am","15 KPH","PE-1NA, Chacra y Mar 15125, Peru"
"BPK-942","","Drive","-11.616563 / -77.227175","Thursday, September 04 2025, 07:49:20 am","46 KPH","PE-1NA, Chacra y Mar 15125, Peru"
"BPK-942","","Drive","-11.618416 / -77.224205","Thursday, September 04 2025, 07:48:50 am","44 KPH","PE-1NA, Chacra y Mar 15125, Peru"
"BPK-942","","Drive","-11.620402 / -77.221030","Thursday, September 04 2025, 07:48:21 am","50 KPH","PE-1NA, Chacra y Mar 15125, Peru"
"BPK-942","","Drive","-11.622948 / -77.218680","Thursday, September 04 2025, 07:47:51 am","50 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.626582 / -77.218889","Thursday, September 04 2025, 07:47:21 am","52 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.630265 / -77.219246","Thursday, September 04 2025, 07:46:51 am","47 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.633204 / -77.217399","Thursday, September 04 2025, 07:46:21 am","46 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.636098 / -77.215500","Thursday, September 04 2025, 07:45:51 am","46 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.639130 / -77.213939","Thursday, September 04 2025, 07:45:21 am","42 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.642032 / -77.212649","Thursday, September 04 2025, 07:44:51 am","47 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.644837 / -77.211292","Thursday, September 04 2025, 07:44:22 am","42 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.646040 / -77.208585","Thursday, September 04 2025, 07:43:53 am","44 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.647996 / -77.206797","Thursday, September 04 2025, 07:43:30 am","55 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.651410 / -77.205667","Thursday, September 04 2025, 07:43:01 am","42 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.654496 / -77.206661","Thursday, September 04 2025, 07:42:31 am","44 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.657032 / -77.206697","Thursday, September 04 2025, 07:42:01 am","39 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.658114 / -77.203547","Thursday, September 04 2025, 07:41:31 am","47 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.661401 / -77.202866","Thursday, September 04 2025, 07:41:01 am","44 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.663696 / -77.200002","Thursday, September 04 2025, 07:40:31 am","49 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.666805 / -77.198302","Thursday, September 04 2025, 07:40:01 am","50 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.670343 / -77.197080","Thursday, September 04 2025, 07:39:31 am","55 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.674287 / -77.195448","Thursday, September 04 2025, 07:39:01 am","63 KPH","PE-1NA, 15125, Peru"
"BPK-942","","Drive","-11.677716 / -77.192367","Thursday, September 04 2025, 07:38:31 am","55 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.681537 / -77.190824","Thursday, September 04 2025, 07:38:01 am","57 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.685371 / -77.190163","Thursday, September 04 2025, 07:37:32 am","50 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.688952 / -77.190476","Thursday, September 04 2025, 07:37:02 am","49 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.692367 / -77.192174","Thursday, September 04 2025, 07:36:32 am","50 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.695291 / -77.194504","Thursday, September 04 2025, 07:36:02 am","47 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.697760 / -77.194490","Thursday, September 04 2025, 07:35:41 am","50 KPH","PE-1NA, Ancón, Peru"
"BPK-942","","Drive","-11.699856 / -77.191425","Thursday, September 04 2025, 07:35:11 am","42 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.702236 / -77.189479","Thursday, September 04 2025, 07:34:41 am","39 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.704572 / -77.187649","Thursday, September 04 2025, 07:34:11 am","39 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.706796 / -77.186334","Thursday, September 04 2025, 07:33:41 am","29 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.708916 / -77.185268","Thursday, September 04 2025, 07:33:11 am","34 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.710571 / -77.183310","Thursday, September 04 2025, 07:32:41 am","31 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.712869 / -77.182346","Thursday, September 04 2025, 07:32:11 am","34 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.714977 / -77.181153","Thursday, September 04 2025, 07:31:42 am","31 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.716840 / -77.180069","Thursday, September 04 2025, 07:31:12 am","26 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.718603 / -77.179143","Thursday, September 04 2025, 07:30:42 am","34 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.720887 / -77.177324","Thursday, September 04 2025, 07:30:12 am","38 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.723647 / -77.176857","Thursday, September 04 2025, 07:29:42 am","36 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.725324 / -77.175209","Thursday, September 04 2025, 07:29:12 am","34 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.727266 / -77.173267","Thursday, September 04 2025, 07:28:42 am","34 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.729229 / -77.172088","Thursday, September 04 2025, 07:28:12 am","33 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.731724 / -77.170852","Thursday, September 04 2025, 07:27:42 am","36 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.734668 / -77.169529","Thursday, September 04 2025, 07:27:12 am","50 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.738066 / -77.168543","Thursday, September 04 2025, 07:26:42 am","41 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.740488 / -77.166588","Thursday, September 04 2025, 07:26:13 am","41 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Travel Start","-11.742767 / -77.165283","Thursday, September 04 2025, 07:25:43 am","23 KPH","7R4P+C2P, Serpentín Pasamayo, Ancón 15123, Peru"
"BPK-942","","Travel Stop","-11.743844 / -77.164841","Thursday, September 04 2025, 07:25:09 am","","7R4P+C2P, Serpentín Pasamayo, Ancón 15123, Peru"
"BPK-942","","Drive","-11.744599 / -77.164578","Thursday, September 04 2025, 07:24:33 am","31 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.747505 / -77.163517","Thursday, September 04 2025, 07:24:03 am","49 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.750903 / -77.163041","Thursday, September 04 2025, 07:23:33 am","42 KPH","Mz O1 Lt 15 Parque Industrial de Ancon Ancon Gobierno Regional de Lima LIMA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.754009 / -77.163019","Thursday, September 04 2025, 07:23:03 am","31 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.755660 / -77.162709","Thursday, September 04 2025, 07:22:33 am","42 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.759456 / -77.162165","Thursday, September 04 2025, 07:22:03 am","52 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.763628 / -77.161643","Thursday, September 04 2025, 07:21:33 am","54 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.767650 / -77.161196","Thursday, September 04 2025, 07:21:03 am","52 KPH","PE-1NA 2500, Ancón 15123, Peru"
"BPK-942","","Drive","-11.771470 / -77.160481","Thursday, September 04 2025, 07:20:34 am","42 KPH","Señor de los milagros mz L lote 18, Ancón 15123, Peru"
"BPK-942","","Drive","-11.774145 / -77.161519","Thursday, September 04 2025, 07:20:04 am","36 KPH","PE-1NA 1860, Ancón 15123, Peru"
"BPK-942","","Drive","-11.775237 / -77.163683","Thursday, September 04 2025, 07:19:34 am","39 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.777224 / -77.161871","Thursday, September 04 2025, 07:19:08 am","50 KPH","PE-1NA, Ancón 15123, Peru"
"BPK-942","","Drive","-11.777390 / -77.158641","Thursday, September 04 2025, 07:18:39 am","38 KPH","Av. de la Peruanidad, Ancón 15123, Peru"
"BPK-942","","Drive","-11.779593 / -77.158483","Thursday, September 04 2025, 07:18:16 am","52 KPH","Au. Panamericana N, Santa Rosa 15123, Peru"
"BPK-942","","Drive","-11.782805 / -77.156534","Thursday, September 04 2025, 07:17:46 am","46 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.784752 / -77.154576","Thursday, September 04 2025, 07:17:16 am","29 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.786979 / -77.152299","Thursday, September 04 2025, 07:16:46 am","47 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.789534 / -77.149693","Thursday, September 04 2025, 07:16:16 am","49 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.792338 / -77.146833","Thursday, September 04 2025, 07:15:46 am","50 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.795011 / -77.144120","Thursday, September 04 2025, 07:15:17 am","54 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.798259 / -77.140823","Thursday, September 04 2025, 07:14:47 am","55 KPH","Au. Panamericana N 419-277, Ancón 15123, Peru"
"BPK-942","","Drive","-11.801447 / -77.137580","Thursday, September 04 2025, 07:14:17 am","63 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.805336 / -77.134583","Thursday, September 04 2025, 07:13:47 am","58 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.814776 / -77.128216","Thursday, September 04 2025, 07:12:47 am","50 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Travel Start","-11.814776 / -77.128216","Thursday, September 04 2025, 07:12:17 am","50 KPH","Au. Panamericana N, Ancón 15123, Peru"
"BPK-942","","Drive","-11.816686 / -77.127414","Thursday, September 04 2025, 07:12:01 am","44 KPH","Au. Panamericana N 38, Ancón 15123, Peru"
"BPK-942","","Ignition On","-11.835194 / -77.111413","Thursday, September 04 2025, 07:08:02 am","44 KPH","Ctra. Panamericana Nte., Puente Piedra 15122, Peru"
"BPK-942","","Ignition Off","-11.835194 / -77.111413","Thursday, September 04 2025, 06:46:53 am","44 KPH","Ctra. Panamericana Nte., Puente Piedra 15122, Peru"
"BPK-942","","Drive","-11.835194 / -77.111413","Thursday, September 04 2025, 06:40:01 am","44 KPH","Ctra. Panamericana Nte., Puente Piedra 15122, Peru"
"BPK-942","","Drive","-11.835194 / -77.111413","Thursday, September 04 2025, 06:39:31 am","44 KPH","Ctra. Panamericana Nte., Puente Piedra 15122, Peru"
"BPK-942","","Drive","-11.843443 / -77.101077","Thursday, September 04 2025, 06:38:02 am","18 KPH","Ctra. Panamericana Nte., Puente Piedra 15118, Peru"
"BPK-942","","Travel Start","-11.843443 / -77.101077","Thursday, September 04 2025, 06:37:32 am","18 KPH","Ctra. Panamericana Nte., Puente Piedra 15118, Peru"
"BPK-942","","Travel Stop","-11.843770 / -77.100719","Thursday, September 04 2025, 06:36:45 am","2 KPH","Ctra. Panamericana Nte., Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.844357 / -77.099906","Thursday, September 04 2025, 06:36:10 am","38 KPH","Ctra. Panamericana Nte., Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.848242 / -77.095182","Thursday, September 04 2025, 06:35:40 am","34 KPH","Au. Panamericana N 50-58, Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.848242 / -77.095182","Thursday, September 04 2025, 06:35:10 am","34 KPH","Au. Panamericana N 50-58, Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.849433 / -77.093650","Thursday, September 04 2025, 06:34:40 am","26 KPH","Ctra. Panamericana Nte., Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.856992 / -77.085230","Thursday, September 04 2025, 06:33:11 am","15 KPH","Auxiliar Panamericana Norte, Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.856984 / -77.085644","Thursday, September 04 2025, 06:32:41 am","15 KPH","Porvenir, Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.856994 / -77.084486","Thursday, September 04 2025, 06:32:11 am","41 KPH","Av San Juan, Puente Piedra 15118, Peru"
"BPK-942","","Drive","-11.869545 / -77.071228","Thursday, September 04 2025, 06:30:41 am","44 KPH","Ctra. Panamericana Nte., Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.869545 / -77.071228","Thursday, September 04 2025, 06:30:11 am","44 KPH","Ctra. Panamericana Nte., Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.870501 / -77.070474","Thursday, September 04 2025, 06:29:41 am","39 KPH","Auxiliar Panamericana Norte, Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.873029 / -77.069185","Thursday, September 04 2025, 06:29:11 am","26 KPH","Ctra. Panamericana Nte., Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.874575 / -77.069133","Thursday, September 04 2025, 06:28:41 am","18 KPH","Au. Panamericana N 8, Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.877728 / -77.068951","Thursday, September 04 2025, 06:28:11 am","55 KPH","Ctra. Panamericana Nte., Puente Piedra, Peru"
"BPK-942","","Drive","-11.890893 / -77.068261","Thursday, September 04 2025, 06:27:12 am","47 KPH","Au. Panamericana N 112-67, Puente Piedra, Peru"
"BPK-942","","Drive","-11.890893 / -77.068261","Thursday, September 04 2025, 06:26:42 am","47 KPH","Au. Panamericana N 112-67, Puente Piedra, Peru"
"BPK-942","","Drive","-11.893189 / -77.068102","Thursday, September 04 2025, 06:26:12 am","50 KPH","Au. Panamericana N 112-67, Puente Piedra, Peru"
"BPK-942","","Drive","-11.897588 / -77.067799","Thursday, September 04 2025, 06:25:42 am","52 KPH","Ctra. Panamericana Nte., Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.900638 / -77.067674","Thursday, September 04 2025, 06:25:12 am","42 KPH","Au. Panamericana N 9, Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.905072 / -77.068588","Thursday, September 04 2025, 06:24:12 am","46 KPH","Ctra. Panamericana Nte., Puente Piedra, Peru"
"BPK-942","","Drive","-11.908148 / -77.070025","Thursday, September 04 2025, 06:23:42 am","50 KPH","Au. Panamericana N 34-20, Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.915572 / -77.073797","Thursday, September 04 2025, 06:23:12 am","57 KPH","Au. Panamericana N 4200, Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.915572 / -77.073797","Thursday, September 04 2025, 06:22:42 am","57 KPH","Au. Panamericana N 4200, Puente Piedra 15121, Peru"
"BPK-942","","Drive","-11.918989 / -77.073463","Thursday, September 04 2025, 06:22:12 am","49 KPH","Au. Panamericana N, Puente Piedra 15316, Peru"
"BPK-942","","Drive","-11.922873 / -77.073037","Thursday, September 04 2025, 06:21:43 am","49 KPH","Ctra. Panamericana Nte., Comas 15316, Peru"
"BPK-942","","Drive","-11.927807 / -77.072603","Thursday, September 04 2025, 06:21:13 am","47 KPH","Ctra. Panamericana Nte., Comas 15316, Peru"
"BPK-942","","Drive","-11.929279 / -77.072498","Thursday, September 04 2025, 06:20:43 am","36 KPH","Ctra. Panamericana Nte., Comas 15316, Peru"
"BPK-942","","Drive","-11.931381 / -77.072337","Thursday, September 04 2025, 06:20:13 am","18 KPH","Au. Panamericana N 1000, Los Olivos 15307, Peru"
"BPK-942","","Drive","-11.933599 / -77.072130","Thursday, September 04 2025, 06:19:13 am","28 KPH","Au. Panamericana N, Comas 15314, Peru"
"BPK-942","","Travel Start","-11.936205 / -77.071750","Thursday, September 04 2025, 06:18:43 am","34 KPH","Au. Panamericana N 901, Comas 15314, Peru"
"BPK-942","","Travel Stop","-11.938994 / -77.071536","Thursday, September 04 2025, 06:18:02 am","4 KPH","Au. Panamericana N 395-47, Los Olivos 15314, Peru"
"BPK-942","","Drive","-11.940282 / -77.071365","Thursday, September 04 2025, 06:17:20 am","33 KPH","Puente Peatonal Real Pl. Pro, Los Olivos 15307, Peru"
"BPK-942","","Drive","-11.947405 / -77.070672","Thursday, September 04 2025, 06:16:50 am","65 KPH","Au. Panamericana N 26, Comas 15314, Peru"
"BPK-942","","Drive","-11.948387 / -77.070533","Thursday, September 04 2025, 06:16:21 am","63 KPH","Au. Panamericana N 26, Comas 15314, Peru"
"BPK-942","","Drive","-11.954783 / -77.069568","Thursday, September 04 2025, 06:15:51 am","44 KPH","Au. Panamericana N, Lima 15314, Peru"
"BPK-942","","Drive","-11.956352 / -77.069347","Thursday, September 04 2025, 06:15:21 am","50 KPH","Au. Panamericana N 70, Lima 15314, Peru"
"BPK-942","","Drive","-11.960541 / -77.068643","Thursday, September 04 2025, 06:14:51 am","55 KPH","Au. Panamericana N 14, Los Olivos 15314, Peru"
"BPK-942","","Drive","-11.964453 / -77.068120","Thursday, September 04 2025, 06:14:21 am","47 KPH","Au. Panamericana N, Los Olivos 15311, Peru"
"BPK-942","","Drive","-11.970397 / -77.067096","Thursday, September 04 2025, 06:13:51 am","55 KPH","Au. Panamericana N, Lima 15311, Peru"
"BPK-942","","Drive","-11.971953 / -77.066885","Thursday, September 04 2025, 06:13:21 am","60 KPH","Au. Panamericana N 750, Lima 15311, Peru"
"BPK-942","","Drive","-11.976529 / -77.066159","Thursday, September 04 2025, 06:12:51 am","71 KPH","Au. Panamericana N, Independencia 15311, Peru"
"BPK-942","","Drive","-11.990609 / -77.064076","Thursday, September 04 2025, 06:11:51 am","63 KPH","Au. Panamericana N, Lima 15311, Peru"
"BPK-942","","Drive","-11.990609 / -77.064076","Thursday, September 04 2025, 06:11:21 am","63 KPH","Au. Panamericana N, Lima 15311, Peru"
"BPK-942","","Drive","-11.996619 / -77.063079","Thursday, September 04 2025, 06:10:52 am","50 KPH","Au. Panamericana N, Los Olivos, Peru"
"BPK-942","","Drive","-11.997371 / -77.062956","Thursday, September 04 2025, 06:10:22 am","47 KPH","Au. Panamericana N, Lima 15311, Peru"
"BPK-942","","Drive","-12.007879 / -77.061451","Thursday, September 04 2025, 06:09:52 am","60 KPH","Au. Panamericana N, Los Olivos 15302, Peru"
"BPK-942","","Drive","-12.007879 / -77.061451","Thursday, September 04 2025, 06:09:22 am","60 KPH","Au. Panamericana N, Los Olivos 15302, Peru"
"BPK-942","","Drive","-12.011944 / -77.060560","Thursday, September 04 2025, 06:08:52 am","57 KPH","Calle Fonia s/n Int. 539 Mcdo. Prod. de Fiori, Urb, San Martín de Porres 15102, Peru"
"BPK-942","","Drive","-12.014299 / -77.060288","Thursday, September 04 2025, 06:08:22 am","49 KPH","Au. Panamericana N, Lima 15102, Peru"
"BPK-942","","Drive","-12.032918 / -77.054148","Thursday, September 04 2025, 06:06:22 am","58 KPH","Vía de Evitamiento, Lima 15102, Peru"
"BPK-942","","Drive","-12.032918 / -77.054148","Thursday, September 04 2025, 06:05:52 am","58 KPH","Vía de Evitamiento, Lima 15102, Peru"
"BPK-942","","Drive","-12.034897 / -77.049578","Thursday, September 04 2025, 06:05:23 am","46 KPH","Vía de Evitamiento, Lima 15102, Peru"
"BPK-942","","Drive","-12.038340 / -77.042740","Thursday, September 04 2025, 06:04:53 am","66 KPH","Polar, Rímac 15094, Peru"
"BPK-942","","Drive","-12.038340 / -77.042740","Thursday, September 04 2025, 06:04:23 am","66 KPH","Polar, Rímac 15094, Peru"
"BPK-942","","Drive","-12.038734 / -77.039523","Thursday, September 04 2025, 06:03:53 am","66 KPH","Vía Expresa Línea Amarilla 222, Rímac 15094, Peru"
"BPK-942","","Drive","-12.043342 / -77.021783","Thursday, September 04 2025, 06:02:23 am","46 KPH","Vía Expresa Línea Amarilla, Rímac 15093, Peru"
"BPK-942","","Travel Start","-12.043342 / -77.021783","Thursday, September 04 2025, 06:01:53 am","46 KPH","Vía Expresa Línea Amarilla, Rímac 15093, Peru"
"BPK-942","","Travel Stop","-12.043488 / -77.019603","Thursday, September 04 2025, 06:01:18 am","5 KPH","Puente Huánuco 180, Lima 15093, Peru"
"BPK-942","","Drive","-12.043526 / -77.018761","Thursday, September 04 2025, 06:00:41 am","38 KPH","Vía Expresa Línea Amarilla, Rímac 15093, Peru"
"BPK-942","","Drive","-12.041968 / -77.015392","Thursday, September 04 2025, 06:00:11 am","60 KPH","+51 955448127, Rímac 15093, Peru"
"BPK-942","","Drive","-12.037495 / -77.013574","Thursday, September 04 2025, 05:59:42 am","52 KPH","Vía Expresa Línea Amarilla, Rímac 15093, Peru"
"BPK-942","","Drive","-12.035026 / -77.010376","Thursday, September 04 2025, 05:59:12 am","63 KPH","Vía de Evitamiento, El Agustino 15006, Peru"
"BPK-942","","Drive","-12.032371 / -77.006295","Thursday, September 04 2025, 05:58:42 am","63 KPH","Vía de Evitamiento, El Agustino 15006, Peru"
"BPK-942","","Drive","-12.030490 / -77.001858","Thursday, September 04 2025, 05:58:12 am","55 KPH","Vía de Evitamiento, El Agustino 15006, Peru"
"BPK-942","","Drive","-12.029287 / -76.998481","Thursday, September 04 2025, 05:57:42 am","47 KPH","Vía de Evitamiento, El Agustino 15006, Peru"
"BPK-942","","Drive","-12.029809 / -76.994653","Thursday, September 04 2025, 05:57:12 am","55 KPH","Vía de Evitamiento, El Agustino 15006, Peru"
"BPK-942","","Drive","-12.032633 / -76.990959","Thursday, September 04 2025, 05:56:42 am","65 KPH","Vía de Evitamiento, El Agustino, Peru"
"BPK-942","","Drive","-12.037163 / -76.988698","Thursday, September 04 2025, 05:56:12 am","62 KPH","Vía de Evitamiento, El Agustino 15008, Peru"
"BPK-942","","Drive","-12.041547 / -76.987176","Thursday, September 04 2025, 05:55:42 am","55 KPH","Vía de Evitamiento, Lima 15007, Peru"
"BPK-942","","Drive","-12.044899 / -76.983809","Thursday, September 04 2025, 05:55:12 am","62 KPH","Vía de Evitamiento, Lima 15008, Peru"
"BPK-942","","Drive","-12.048005 / -76.980318","Thursday, September 04 2025, 05:54:42 am","54 KPH","Vía de Evitamiento, Santa Anita 15008, Peru"
"BPK-942","","Drive","-12.050514 / -76.977600","Thursday, September 04 2025, 05:54:13 am","21 KPH","Vía de Evitamiento, Santa Anita 15007, Peru"
"BPK-942","","Drive","-12.050857 / -76.977103","Thursday, September 04 2025, 05:53:43 am","29 KPH","Vía de Evitamiento, Santa Anita 15008, Peru"
"BPK-942","","Drive","-12.053945 / -76.975240","Thursday, September 04 2025, 05:53:13 am","58 KPH","Vía de Evitamiento, Santa Anita 15008, Peru"
"BPK-942","","Drive","-12.058071 / -76.973275","Thursday, September 04 2025, 05:52:43 am","60 KPH","Puente Sta. Anita, Santa Anita 15008, Peru"
"BPK-942","","Drive","-12.062172 / -76.971673","Thursday, September 04 2025, 05:52:13 am","58 KPH","PE-1S, Ate 15023, Peru"
"BPK-942","","Drive","-12.066083 / -76.971430","Thursday, September 04 2025, 05:51:43 am","38 KPH","PE-1S, Ate 15022, Peru"
"BPK-942","","Drive","-12.067974 / -76.971880","Thursday, September 04 2025, 05:51:13 am","12 KPH","1, La Molina 15023, Peru"
"BPK-942","","Drive","-12.069649 / -76.972441","Thursday, September 04 2025, 05:50:43 am","29 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.075667 / -76.974937","Thursday, September 04 2025, 05:49:43 am","52 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.075667 / -76.974937","Thursday, September 04 2025, 05:49:13 am","52 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.077077 / -76.975481","Thursday, September 04 2025, 05:48:44 am","58 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.081070 / -76.978098","Thursday, September 04 2025, 05:48:14 am","63 KPH","PE-1S, San Borja, Peru"
"BPK-942","","Drive","-12.084383 / -76.981559","Thursday, September 04 2025, 05:47:45 am","58 KPH","PE-1S, Lima 15022, Peru"
"BPK-942","","Drive","-12.086372 / -76.982060","Thursday, September 04 2025, 05:47:29 am","52 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.090112 / -76.980812","Thursday, September 04 2025, 05:46:59 am","46 KPH","Cristobal de Peralta Nte., Santiago de Surco 15023, Peru"
"BPK-942","","Drive","-12.093215 / -76.980539","Thursday, September 04 2025, 05:46:29 am","39 KPH","Ctra. Panamericana Sur, Santiago de Surco 15023, Peru"
"BPK-942","","Drive","-12.096514 / -76.980068","Thursday, September 04 2025, 05:45:59 am","55 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.100898 / -76.979535","Thursday, September 04 2025, 05:45:29 am","57 KPH","PE-1S, Lima 15023, Peru"
"BPK-942","","Drive","-12.107464 / -76.978716","Thursday, September 04 2025, 05:44:59 am","49 KPH","PE-1S, San Borja 15037, Peru"
