"Row Id","Sequence #","Account Id","Server Time","Unit Time","Latitude","Longitude","Driver Name","Event Name","Raw Event","GPS Speed","ECU Speed","Address","Landmark ID","Satellites","Distance","HDOP","VDOP","RSSI","Engine Hours","Engine Hours + Off","ECU Engine Hours","ECU Engine Hours + Off","Engine Odometer","Engine Odometer + Off","ECU Engine Odometer","ECU Engine Odometer + Off","Battery Level","Raw Data"
"175694730193",,31007,"2025/09/03 19:55:02","2025/09/03 19:54:41",-13.0632926,-76.452214,,"Drive","03",47,,"PE-1S, San Luis de Cañete 15720, Peru",,,"0.3784325999986322","",,"",54.91,"","","",28304.37,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0632926"",""longitude"":""-76.452214"",""heading"":312,""unitTime"":""1756947281000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28026.1491536,""busData"":{}}"
"175694727522",,31007,"2025/09/03 19:54:35","2025/09/03 19:54:11",-13.0674435,-76.4486151,,"Speed Threshold","38",46,,"PE-1S, San Luis de Cañete 15720, Peru",,,"0.2759016000018164","",,"",54.9,"","","",28304.27,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0674435"",""longitude"":""-76.4486151"",""heading"":328,""unitTime"":""1756947251000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":46,""satelliteCount"":0,""engineOdometer"":28025.770721,""busData"":{}}"
"175694725413",,31007,"2025/09/03 19:54:14","2025/09/03 19:53:50",-13.0708935,-76.4465605,,"Speeding End","34",42,,"PE-1S, San Luis de Cañete 15720, Peru",,,"0.08451039999999921","",,"",54.9,"","","",28304.08,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0708935"",""longitude"":""-76.4465605"",""heading"":330,""unitTime"":""1756947230000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28025.4948194,""busData"":{}}"
"175694724689",,31007,"2025/09/03 19:54:07","2025/09/03 19:53:43",-13.0719625,-76.4459301,,"Drive","03",44,,"PE-1S, San Luis de Cañete 15720, Peru",,,"1.5392078000004403","",,"",54.9,"","","",28304,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0719625"",""longitude"":""-76.4459301"",""heading"":330,""unitTime"":""1756947223000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28025.410309,""busData"":{}}"
"175694721302",,31007,"2025/09/03 19:53:33","2025/09/03 19:53:13",-13.076715,-76.4429838,,"Drive","03",45,,"PE-1S, San Luis de Cañete 15720, Peru",,,"0.38464659999954165","",,"",54.89,"","","",28302.84,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.076715"",""longitude"":""-76.4429838"",""heading"":324,""unitTime"":""1756947193000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":45,""satelliteCount"":0,""engineOdometer"":28025.0269052,""busData"":{}}"
"175694719046",,31007,"2025/09/03 19:53:10","2025/09/03 19:52:43",-13.0810501,-76.4393285,,"Drive","03",47,,"PE-1S, 15720, Peru",,,"1.1688534000022628","",,"",54.88,"","","",28302.46,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0810501"",""longitude"":""-76.4393285"",""heading"":320,""unitTime"":""1756947163000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28024.6422586,""busData"":{}}"
"175694715706",,31007,"2025/09/03 19:52:37","2025/09/03 19:52:13",-13.0852791,-76.435625,,"Drive","03",44,,"PE-1S, Peru",,,"1.9717022000004363","",,"",54.87,"","","",28301.29,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0852791"",""longitude"":""-76.435625"",""heading"":319,""unitTime"":""1756947133000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28024.2594762,""busData"":{}}"
"175694712915",,31007,"2025/09/03 19:52:09","2025/09/03 19:51:43",-13.0895906,-76.4318628,,"Drive","03",46,,"PE-1S, 15700, Peru",,,"0.7910421999986283","",,"",54.86,"","","",28300.11,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0895906"",""longitude"":""-76.4318628"",""heading"":320,""unitTime"":""1756947103000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":46,""satelliteCount"":0,""engineOdometer"":28023.8711012,""busData"":{}}"
"175694710453",,31007,"2025/09/03 19:51:45","2025/09/03 19:51:13",-13.0939733,-76.4280426,,"Drive","03",47,,"PE-1S, 15700, Peru",,,"1.4360553999977128","",,"",54.86,"","","",28299.32,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0939733"",""longitude"":""-76.4280426"",""heading"":320,""unitTime"":""1756947073000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28023.4734052,""busData"":{}}"
"175694707008",,31007,"2025/09/03 19:51:10","2025/09/03 19:50:43",-13.0983161,-76.4242495,,"Drive","03",47,,"Mz. C lt 11 playa hermosa, San Vicente de Cañete 15700, Peru",,,"0.3865107999990869","",,"",54.85,"","","",28298.27,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.0983161"",""longitude"":""-76.4242495"",""heading"":319,""unitTime"":""1756947043000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28023.080059,""busData"":{}}"
"175694703755",,31007,"2025/09/03 19:50:38","2025/09/03 19:50:13",-13.1026045,-76.4205115,,"Drive","03",46,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"2.9671850000013364","",,"",54.84,"","","",28297.88,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1026045"",""longitude"":""-76.4205115"",""heading"":320,""unitTime"":""1756947013000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":46,""satelliteCount"":0,""engineOdometer"":28022.6935482,""busData"":{}}"
"175694700228",,31007,"2025/09/03 19:50:02","2025/09/03 19:49:43",-13.107081,-76.4166203,,"Speed Threshold","38",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.7504837999986194","",,"",54.83,"","","",28296.66,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.107081"",""longitude"":""-76.4166203"",""heading"":320,""unitTime"":""1756946983000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28022.287774,""busData"":{}}"
"175694697891",,31007,"2025/09/03 19:49:39","2025/09/03 19:49:22",-13.1098368,-76.4141863,,"Drive","03",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3728399999999965","",,"",54.82,"","","",28295.29,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1098368"",""longitude"":""-76.4141863"",""heading"":316,""unitTime"":""1756946962000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28022.0373498,""busData"":{}}"
"175694694680",,31007,"2025/09/03 19:49:07","2025/09/03 19:48:52",-13.1131586,-76.4098378,,"Drive","03",43,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3728399999999965","",,"",54.82,"","","",28295.29,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1131586"",""longitude"":""-76.4098378"",""heading"":300,""unitTime"":""1756946932000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":43,""satelliteCount"":0,""engineOdometer"":28021.6645098,""busData"":{}}"
"175694692521",,31007,"2025/09/03 19:48:45","2025/09/03 19:48:23",-13.1155045,-76.40489,,"Speeding End","34",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"6.202814799999032","",,"",54.81,"","","",28294.91,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1155045"",""longitude"":""-76.40489"",""heading"":296,""unitTime"":""1756946903000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28021.2916698,""busData"":{}}"
"175694688701",,31007,"2025/09/03 19:48:07","2025/09/03 19:47:54",-13.1177661,-76.3999756,,"Drive","03",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.6013477999986208","",,"",54.8,"","","",28290.31,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1177661"",""longitude"":""-76.3999756"",""heading"":296,""unitTime"":""1756946874000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28020.9256652,""busData"":{}}"
"175694685209",,31007,"2025/09/03 19:47:32","2025/09/03 19:47:24",-13.1216006,-76.3957646,,"Drive","03",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.39831740000227","",,"",54.79,"","","",28289.11,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1216006"",""longitude"":""-76.3957646"",""heading"":330,""unitTime"":""1756946844000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28020.5372902,""busData"":{}}"
"175694682723",,31007,"2025/09/03 19:47:07","2025/09/03 19:46:54",-13.1267861,-76.3930868,,"Drive","03",48,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.8407541999986279","",,"",54.78,"","","",28289.11,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1267861"",""longitude"":""-76.3930868"",""heading"":333,""unitTime"":""1756946814000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":48,""satelliteCount"":0,""engineOdometer"":28020.1389728,""busData"":{}}"
"175694679453",,31007,"2025/09/03 19:46:35","2025/09/03 19:46:24",-13.1321606,-76.3903103,,"Drive","03",49,,"PE-1S, 15700, Peru",,,"0.8544249999977183","",,"",54.77,"","","",28289.11,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1321606"",""longitude"":""-76.3903103"",""heading"":333,""unitTime"":""1756946784000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":49,""satelliteCount"":0,""engineOdometer"":28019.7263632,""busData"":{}}"
"175694676793",,31007,"2025/09/03 19:46:08","2025/09/03 19:45:54",-13.13738,-76.3876436,,"Speed Threshold","38",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.45237919999999576","",,"",54.77,"","","",28288.33,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.13738"",""longitude"":""-76.3876436"",""heading"":333,""unitTime"":""1756946754000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28019.3243174,""busData"":{}}"
"175694676995",,31007,"2025/09/03 19:46:10","2025/09/03 19:45:52",-13.1377205,-76.387473,,"Drive","03",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.8277048000018112","",,"",54.77,"","","",28288.71,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1377205"",""longitude"":""-76.387473"",""heading"":334,""unitTime"":""1756946752000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28019.2982186,""busData"":{}}"
"175694673361",,31007,"2025/09/03 19:45:34","2025/09/03 19:45:22",-13.1426031,-76.3849555,,"Speeding End","34",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.45113640000272426","",,"",54.76,"","","",28286.75,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1426031"",""longitude"":""-76.3849555"",""heading"":333,""unitTime"":""1756946722000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28018.9216502,""busData"":{}}"
"175694673989",,31007,"2025/09/03 19:45:40","2025/09/03 19:45:18",-13.1432496,-76.3846323,,"Drive","03",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.5802202000013494","",,"",54.76,"","","",28287.88,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1432496"",""longitude"":""-76.3846323"",""heading"":335,""unitTime"":""1756946718000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28018.8719382,""busData"":{}}"
"175694670951",,31007,"2025/09/03 19:45:10","2025/09/03 19:44:48",-13.1487,-76.3827398,,"Drive","03",49,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3976959999999963","",,"",54.75,"","","",28286.7,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1487"",""longitude"":""-76.3827398"",""heading"":329,""unitTime"":""1756946688000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":49,""satelliteCount"":0,""engineOdometer"":28018.4705138,""busData"":{}}"
"175694667594",,31007,"2025/09/03 19:44:36","2025/09/03 19:44:18",-13.1534368,-76.3792861,,"Drive","03",46,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3927247999999963","",,"",54.74,"","","",28286.69,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1534368"",""longitude"":""-76.3792861"",""heading"":323,""unitTime"":""1756946658000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":46,""satelliteCount"":0,""engineOdometer"":28018.0728178,""busData"":{}}"
"175694665417",,31007,"2025/09/03 19:44:14","2025/09/03 19:43:48",-13.1570613,-76.374834,,"Drive","03",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.8935731999990821","",,"",54.73,"","","",28286.3,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1570613"",""longitude"":""-76.374834"",""heading"":305,""unitTime"":""1756946628000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28017.680093,""busData"":{}}"
"175694664262",,31007,"2025/09/03 19:44:03","2025/09/03 19:43:18",-13.1602405,-76.3700596,,"Drive","03",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3796753999995417","",,"",54.72,"","","",28285.78,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1602405"",""longitude"":""-76.3700596"",""heading"":304,""unitTime"":""1756946598000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28017.291718,""busData"":{}}"
"175694658624",,31007,"2025/09/03 19:43:06","2025/09/03 19:42:49",-13.1636206,-76.3655753,,"Speed Threshold","38",45,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.183145599999989","",,"",54.72,"","","",28285.4,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1636206"",""longitude"":""-76.3655753"",""heading"":309,""unitTime"":""1756946569000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":45,""satelliteCount"":0,""engineOdometer"":28016.9120426,""busData"":{}}"
"175694658825",,31007,"2025/09/03 19:43:08","2025/09/03 19:42:39",-13.1647893,-76.364123,,"Drive","03",44,,"PE-1S 184, San Vicente de Cañete 15700, Peru",,,"0.3529551999999967","",,"",54.71,"","","",28284.57,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1647893"",""longitude"":""-76.364123"",""heading"":310,""unitTime"":""1756946559000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28016.7865198,""busData"":{}}"
"175694655270",,31007,"2025/09/03 19:42:33","2025/09/03 19:42:09",-13.1680378,-76.3600601,,"Drive","03",42,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.34674119999908726","",,"",54.7,"","","",28284.57,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1680378"",""longitude"":""-76.3600601"",""heading"":310,""unitTime"":""1756946529000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28016.4335646,""busData"":{}}"
"175694652305",,31007,"2025/09/03 19:42:03","2025/09/03 19:41:39",-13.171951,-76.3568986,,"Drive","03",42,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.391935999999987","",,"",54.7,"","","",28284.22,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.171951"",""longitude"":""-76.3568986"",""heading"":338,""unitTime"":""1756946499000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28016.0868234,""busData"":{}}"
"175694649379",,31007,"2025/09/03 19:41:34","2025/09/03 19:41:09",-13.1770813,-76.3562505,,"Speeding End","34",43,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.237996200001362","",,"",54.69,"","","",28283.07,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1770813"",""longitude"":""-76.3562505"",""heading"":4,""unitTime"":""1756946469000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":43,""satelliteCount"":0,""engineOdometer"":28015.728897,""busData"":{}}"
"175694647061",,31007,"2025/09/03 19:41:11","2025/09/03 19:40:50",-13.1805465,-76.3562573,,"Drive","03",46,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.9501205999986269","",,"",54.68,"","","",28282.83,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1805465"",""longitude"":""-76.3562573"",""heading"":354,""unitTime"":""1756946450000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":46,""satelliteCount"":0,""engineOdometer"":28015.4909008,""busData"":{}}"
"175694643234",,31007,"2025/09/03 19:40:32","2025/09/03 19:40:20",-13.1861515,-76.354614,,"Drive","03",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.857532000001811","",,"",54.67,"","","",28282.74,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1861515"",""longitude"":""-76.354614"",""heading"":333,""unitTime"":""1756946420000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28015.088855,""busData"":{}}"
"175694640638",,31007,"2025/09/03 19:40:06","2025/09/03 19:39:50",-13.190771,-76.3511251,,"Speed Threshold","38",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.5306755999990855","",,"",54.67,"","","",28282.41,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.190771"",""longitude"":""-76.3511251"",""heading"":317,""unitTime"":""1756946390000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28014.6948874,""busData"":{}}"
"175694640218",,31007,"2025/09/03 19:40:02","2025/09/03 19:39:38",-13.1924006,-76.34954,,"Speeding End","34",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"2.353241799999523","",,"",54.66,"","","",28281.88,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1924006"",""longitude"":""-76.34954"",""heading"":316,""unitTime"":""1756946378000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28014.5407802,""busData"":{}}"
"175694638390",,31007,"2025/09/03 19:39:44","2025/09/03 19:39:14",-13.1956561,-76.346355,,"Speed Threshold","38",49,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.42565900000045076","",,"",54.66,"","","",28279.95,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1956561"",""longitude"":""-76.346355"",""heading"":316,""unitTime"":""1756946354000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":49,""satelliteCount"":0,""engineOdometer"":28014.231323,""busData"":{}}"
"175694637318",,31007,"2025/09/03 19:39:33","2025/09/03 19:39:09",-13.1963583,-76.3456748,,"Drive","03",45,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.037116600000445","",,"",54.65,"","","",28279.53,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.1963583"",""longitude"":""-76.3456748"",""heading"":316,""unitTime"":""1756946349000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":45,""satelliteCount"":0,""engineOdometer"":28014.1642118,""busData"":{}}"
"175694634588",,31007,"2025/09/03 19:39:06","2025/09/03 19:38:39",-13.2001193,-76.3420096,,"Drive","03",41,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3585477999986324","",,"",54.65,"","","",28278.85,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2001193"",""longitude"":""-76.3420096"",""heading"":316,""unitTime"":""1756946319000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":41,""satelliteCount"":0,""engineOdometer"":28013.805664,""busData"":{}}"
"175694631243",,31007,"2025/09/03 19:38:32","2025/09/03 19:38:09",-13.2038651,-76.3383481,,"Drive","03",41,,"Km. 157 la, Ctra. Panamericana Sur, San Vicente de Cañete 15700, Peru",,,"2.081690000002709","",,"",54.64,"","","",28278.49,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2038651"",""longitude"":""-76.3383481"",""heading"":318,""unitTime"":""1756946289000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":41,""satelliteCount"":0,""engineOdometer"":28013.4471162,""busData"":{}}"
"175694627983",,31007,"2025/09/03 19:38:00","2025/09/03 19:37:39",-13.2074345,-76.3353211,,"Drive","03",39,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.35233380000136094","",,"",54.63,"","","",28276.76,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2074345"",""longitude"":""-76.3353211"",""heading"":320,""unitTime"":""1756946259000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":39,""satelliteCount"":0,""engineOdometer"":28013.1270952,""busData"":{}}"
"175694625300",,31007,"2025/09/03 19:37:33","2025/09/03 19:37:10",-13.2114025,-76.3319761,,"Drive","03",41,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.36476179999954184","",,"",54.62,"","","",28276.76,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2114025"",""longitude"":""-76.3319761"",""heading"":321,""unitTime"":""1756946230000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":41,""satelliteCount"":0,""engineOdometer"":28012.7747614,""busData"":{}}"
"175694621801",,31007,"2025/09/03 19:36:58","2025/09/03 19:36:40",-13.2154646,-76.3285496,,"Speeding End","34",43,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.8332974000004469","",,"",54.61,"","","",28276.76,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2154646"",""longitude"":""-76.3285496"",""heading"":321,""unitTime"":""1756946200000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":43,""satelliteCount"":0,""engineOdometer"":28012.4099996,""busData"":{}}"
"175694620013",,31007,"2025/09/03 19:36:40","2025/09/03 19:36:22",-13.2179523,-76.3264536,,"Drive","03",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.3883750000022701","",,"",54.61,"","","",28276.31,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2179523"",""longitude"":""-76.3264536"",""heading"":320,""unitTime"":""1756946182000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28012.1875384,""busData"":{}}"
"175694617403",,31007,"2025/09/03 19:36:14","2025/09/03 19:35:52",-13.221917,-76.3223565,,"Speed Threshold","38",44,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.8289475999990827","",,"",54.6,"","","",28276.31,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.221917"",""longitude"":""-76.3223565"",""heading"":306,""unitTime"":""1756946152000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":44,""satelliteCount"":0,""engineOdometer"":28011.7991634,""busData"":{}}"
"175694615703",,31007,"2025/09/03 19:35:57","2025/09/03 19:35:34",-13.2235951,-76.3195278,,"Speeding End","34",42,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.9967256000018097","",,"",54.59,"","","",28276.31,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2235951"",""longitude"":""-76.3195278"",""heading"":295,""unitTime"":""1756946134000"",""eventCode"":""34"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28011.5767022,""busData"":{}}"
"175694613598",,31007,"2025/09/03 19:35:36","2025/09/03 19:35:17",-13.2247323,-76.3166313,,"Drive","03",45,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"4.6480719999999565","",,"",54.59,"","","",28275.32,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2247323"",""longitude"":""-76.3166313"",""heading"":287,""unitTime"":""1756946117000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":45,""satelliteCount"":0,""engineOdometer"":28011.3654262,""busData"":{}}"
"175694610073",,31007,"2025/09/03 19:35:01","2025/09/03 19:34:47",-13.2255813,-76.3108506,,"Drive","03",45,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.39023920000181533","",,"",54.58,"","","",28271.06,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2255813"",""longitude"":""-76.3108506"",""heading"":270,""unitTime"":""1756946087000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":45,""satelliteCount"":0,""engineOdometer"":28010.9702158,""busData"":{}}"
"175694607698",,31007,"2025/09/03 19:34:37","2025/09/03 19:34:17",-13.2254083,-76.3050013,,"Drive","03",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"1.3962857999977132","",,"",54.57,"","","",28272.07,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2254083"",""longitude"":""-76.3050013"",""heading"":268,""unitTime"":""1756946057000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28010.5799766,""busData"":{}}"
"175694607439",,31007,"2025/09/03 19:34:34","2025/09/03 19:34:17",-13.2254083,-76.3050013,,"Speed Threshold","38",47,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.37594699999681325","",,"",54.57,"","","",28271.05,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2254083"",""longitude"":""-76.3050013"",""heading"":268,""unitTime"":""1756946057000"",""eventCode"":""38"",""ignitionStatus"":""on"",""speed"":47,""satelliteCount"":0,""engineOdometer"":28010.5799766,""busData"":{}}"
"175694604770",,31007,"2025/09/03 19:34:08","2025/09/03 19:33:47",-13.2261985,-76.2995031,,"Drive","03",42,,"PE-1S, San Vicente de Cañete 15700, Peru",,,"0.34798399999999674","",,"",54.56,"","","",28271.02,"","","","","{""unitId"":""1363184995"",""unitType"":""CalAmp"",""latitude"":""-13.2261985"",""longitude"":""-76.2995031"",""heading"":294,""unitTime"":""1756946027000"",""eventCode"":""03"",""ignitionStatus"":""on"",""speed"":42,""satelliteCount"":0,""engineOdometer"":28010.2040296,""busData"":{}}"
