Message;;;;;;;;;;;;;;;;;;;;;
11000001;5;4764413160;1;1;1;10;649;1756738568;-120.479.741;-771.347.515;154;0;10010000;11110000;ON;1101000;4;8;55869;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;650;1756738652;-120.473.218;-771.349.693;343;19;1010000;11110000;ON;1101000;8;8;55945;13984;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;651;1756738663;-120.471.006;-771.350.996;225;10;1010000;11110000;ON;1101100;3;8;55980;13984;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;652;1756738665;-120.471.768;-7.713.511;178;15;10010000;11110000;ON;1101100;3;8;55988;14044;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;653;1756738768;-120.514.243;-771.362.591;170;0;1010000;11110000;ON;1101000;9;8;56499;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;654;1756738795;-12.051.677;-771.380.121;267;49;10010000;11110000;ON;1101100;8;8;56708;13984;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;655;1756738815;-120.515.143;-771.402.383;313;27;10010000;11110000;ON;1101100;3;8;56955;13984;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;656;1756738836;-120.512.243;-771.404.516;5;16;10010000;11110000;ON;1101100;3;8;56988;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;657;1756738850;-120.501.065;-771.396.901;51;21;10010000;11110000;ON;1101100;3;8;57137;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;658;1756738874;-120.500.383;-771.394.623;82;0;10010000;11110000;ON;1101000;9;8;57160;13892;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;659;1756739054;-12.050.037;-771.394.665;82;0;1010000;11110000;ON;1101000;4;8;57160;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;660;1756739174;-12.050.105;-77.139.287;257;1;10000;11110000;ON;1101000;45;8;57185;13801;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;661;1756739327;-120.501.486;-771.393.016;28;0;10000;11110000;OFF;1101000;2;8;57188;12828;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;662;1756739350;-12.050.188;-771.393.008;28;0;11100000;11110000;ON;1101000;1;8;57188;13680;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;663;1756739422;-120.501.336;-7.713.931;28;0;10010000;11110000;OFF;1101000;2;8;57188;12889;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;664;1756739507;-120.500.991;-771.393.048;28;0;1010000;11110000;ON;1101000;1;8;57188;13710;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;665;1756739575;-120.501.223;-771.393.061;28;0;1010000;11110000;OFF;1101000;2;8;57188;12980;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;666;1756739929;-120.501.406;-77.139.299;28;0;1010000;11110000;ON;1101000;1;8;57188;13619;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;667;1756740108;-120.500.566;-771.393.003;249;0;1010000;11110000;ON;1101100;4;8;57230;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;668;1756740228;-12.050.009;-771.392.255;251;0;1010000;11110000;ON;1101000;45;8;57230;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;669;1756740513;-120.510.838;-771.404.575;215;24;11010000;11110000;ON;1101000;8;8;57418;13892;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;670;1756740518;-12.051.228;-771.406.603;261;16;11010000;11110000;ON;1101100;3;8;57445;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;671;1756740546;-120.510.605;-77.141.033;300;0;11010000;11110000;ON;1101000;9;8;57487;13832;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;672;1756740726;-120.510.335;-77.141.057;300;0;1010000;11110000;ON;1101000;4;8;57487;13832;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;673;1756740846;-1.205.097;-771.411.593;304;0;1010000;11110000;ON;1101000;45;8;57498;13801;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;674;1756741164;-12.050.949;-771.411.865;300;0;1010000;11110000;OFF;1101000;2;8;57498;12828;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;675;1756741229;-120.509.575;-771.411.863;300;0;1010000;11110000;ON;1101000;1;8;57498;13315;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;676;1756741274;-120.508.783;-771.412.891;295;0;11010000;11110000;OFF;1101000;2;8;57509;12950;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;677;1756741382;-120.508.751;-771.412.941;295;0;11010000;11110000;ON;1101000;1;8;57509;13163;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;678;1756741411;-120.508.343;-771.414.371;294;0;110000;11110000;OFF;1101000;2;8;57524;12950;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;679;1756741628;-120.508.328;-77.141.422;294;0;110000;11110000;ON;1101000;1;8;57524;13680;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;680;1756741672;-120.510.868;-771.426.371;262;21;110000;11110000;ON;1101000;8;8;57669;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;681;1756741680;-120.510.881;-771.430.215;311;15;11010000;11110000;ON;1101000;3;8;57712;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;682;1756741687;-120.507.295;-771.430.961;357;26;11010000;11110000;ON;1101000;3;8;57755;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;683;1756741728;-120.495.168;-77.143.334;284;9;11010000;11110000;ON;1101100;3;8;57889;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;684;1756741770;-120.495.253;-771.439.593;277;0;11010000;11110000;ON;1101000;9;8;57952;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;685;1756741793;-120.488.435;-77.144.018;4;11;1010000;11110000;ON;1101000;8;8;58030;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;686;1756741840;-120.467.336;-771.437.515;50;18;11010000;11110000;ON;1101000;3;8;58268;13892;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;687;1756741855;-120.465.133;-77.143.336;1;9;110000;11110000;ON;1101000;3;8;58321;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;688;1756741934;-120.437.205;-771.456.661;322;1;11010000;11110000;ON;1101000;9;8;58711;13832;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;689;1756741966;-120.436.925;-771.457.001;324;0;110000;11110000;OFF;1101000;2;8;58711;12889;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;690;1756742461;-120.436.863;-771.457.028;324;0;11010000;11110000;ON;1101000;1;8;58711;13740;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;691;1756742549;-120.446.088;-77.144.952;139;24;11010000;11110000;ON;1101000;8;8;58856;13953;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;692;1756742600;-120.466.255;-771.432.475;91;13;11010000;11110000;ON;1101100;3;8;59145;13923;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;693;1756742617;-120.465.176;-771.424.545;137;15;11010000;11110000;ON;1101000;3;8;59234;13862;0x000000000000000000000000000000000000000000000000|
11000001;5;4764413160;1;1;1;10;694;1756742619;-120.465.876;-771.424.435;187;17;11010000;11110000;ON;1101000;3;8;59243;13953;0x000000000000000000000000000000000000000000000000|
