,Date_Time,ibutton_key
485,2025-09-03 11:15:55,9E6EB2010600001F
486,2025-09-03 11:17:14,9E6EB2010600001F
487,2025-09-03 11:17:46,9E6EB2010600001F
488,2025-09-03 11:18:41,9E6EB2010600001F
489,2025-09-03 11:19:25,9E6EB2010600001F
490,2025-09-03 11:20:16,9E6EB2010600001F
491,2025-09-03 11:20:23,9E6EB2010600001F
492,2025-09-03 11:21:00,9E6EB2010600001F
493,2025-09-03 11:21:03,9E6EB2010600001F
494,2025-09-03 11:21:10,9E6EB2010600001F
495,2025-09-03 11:21:25,9E6EB2010600001F
496,2025-09-03 11:22:04,9E6EB2010600001F
497,2025-09-03 11:22:09,9E6EB2010600001F
498,2025-09-03 11:22:11,9E6EB2010600001F
499,2025-09-03 11:22:13,9E6EB2010600001F
500,2025-09-03 11:22:14,9E6EB2010600001F
501,2025-09-03 11:22:14,9E6EB2010600001F
502,2025-09-03 11:22:17,9E6EB2010600001F
503,2025-09-03 11:22:37,9E6EB2010600001F
504,2025-09-03 11:23:29,9E6EB2010600001F
505,2025-09-03 11:23:29,9E6EB2010600001F
506,2025-09-03 12:07:33,9E6EB2010600001F
507,2025-09-03 12:10:30,9E6EB2010600001F
508,2025-09-03 12:12:30,9E6EB2010600001F
509,2025-09-03 12:12:31,9E6EB2010600001F
510,2025-09-03 12:12:52,9E6EB2010600001F
511,2025-09-03 12:13:08,9E6EB2010600001F
512,2025-09-03 12:13:09,9E6EB2010600001F
513,2025-09-03 12:13:28,9E6EB2010600001F
514,2025-09-03 12:14:02,9E6EB2010600001F
515,2025-09-03 12:15:37,9E6EB2010600001F
516,2025-09-03 12:15:43,9E6EB2010600001F
517,2025-09-03 12:15:46,9E6EB2010600001F
518,2025-09-03 12:16:22,9E6EB2010600001F
519,2025-09-03 12:16:46,9E6EB2010600001F
520,2025-09-03 12:17:47,9E6EB2010600001F
521,2025-09-03 12:18:19,9E6EB2010600001F
522,2025-09-03 12:18:36,9E6EB2010600001F
523,2025-09-03 12:19:19,9E6EB2010600001F
524,2025-09-03 12:19:19,9E6EB2010600001F
525,2025-09-03 12:27:47,9E6EB2010600001F
526,2025-09-03 12:28:43,9E6EB2010600001F
527,2025-09-03 12:29:29,9E6EB2010600001F
528,2025-09-03 12:29:33,9E6EB2010600001F
529,2025-09-03 12:30:47,9E6EB2010600001F
530,2025-09-03 12:31:36,9E6EB2010600001F
531,2025-09-03 12:31:49,9E6EB2010600001F
532,2025-09-03 12:31:53,9E6EB2010600001F
533,2025-09-03 12:32:17,9E6EB2010600001F
534,2025-09-03 12:32:41,9E6EB2010600001F
535,2025-09-03 12:33:38,9E6EB2010600001F
536,2025-09-03 12:34:09,9E6EB2010600001F
