"Unit","Driver","Event","Lat / Long","Date / Time","Speed","Address"
"PM-03","","Travel Start","-12.028126 / -77.115791","Tuesday, September 23 2025, 10:56:53 am","17 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029722 / -77.119003","Tuesday, September 23 2025, 10:52:52 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029722 / -77.119003","Monday, September 22 2025, 11:33:11 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029722 / -77.119003","Monday, September 22 2025, 11:33:10 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029471 / -77.118546","Monday, September 22 2025, 11:30:38 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027517 / -77.119881","Monday, September 22 2025, 11:29:36 am","13 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.027517 / -77.119881","Monday, September 22 2025, 11:29:36 am","13 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Start","-12.027335 / -77.119858","Monday, September 22 2025, 11:29:31 am","13 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029305 / -77.118423","Monday, September 22 2025, 11:08:45 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029305 / -77.118423","Monday, September 22 2025, 10:52:12 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029305 / -77.118423","Monday, September 22 2025, 10:52:11 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.028532 / -77.119453","Monday, September 22 2025, 10:50:46 am","10 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.025879 / -77.118637","Monday, September 22 2025, 10:13:44 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.025879 / -77.118637","Monday, September 22 2025, 10:13:43 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.025879 / -77.118637","Monday, September 22 2025, 10:13:37 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.025879 / -77.118637","Monday, September 22 2025, 08:51:31 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.025879 / -77.118637","Monday, September 22 2025, 08:51:30 am","","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.027436 / -77.117813","Monday, September 22 2025, 08:50:14 am","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Driving","-12.028918 / -77.117371","Monday, September 22 2025, 08:49:18 am","12 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Driving","-12.029501 / -77.118362","Monday, September 22 2025, 08:48:42 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029715 / -77.119286","Monday, September 22 2025, 08:45:58 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029574 / -77.118835","Monday, September 22 2025, 08:45:41 am","15 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027797 / -77.115028","Monday, September 22 2025, 08:43:31 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029832 / -77.113892","Monday, September 22 2025, 08:42:42 am","18 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.032351 / -77.112617","Monday, September 22 2025, 08:41:29 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032020 / -77.111671","Monday, September 22 2025, 08:40:59 am","15 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032511 / -77.111313","Monday, September 22 2025, 08:40:42 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035378 / -77.109894","Monday, September 22 2025, 08:39:16 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Start","-12.035633 / -77.110313","Monday, September 22 2025, 08:38:32 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035444 / -77.110550","Monday, September 22 2025, 08:36:41 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035444 / -77.110550","Monday, September 22 2025, 07:29:42 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.035444 / -77.110550","Monday, September 22 2025, 07:29:41 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035431 / -77.110733","Monday, September 22 2025, 07:29:20 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035486 / -77.110725","Monday, September 22 2025, 07:29:18 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035527 / -77.110580","Monday, September 22 2025, 07:29:13 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035491 / -77.109879","Monday, September 22 2025, 07:27:40 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.038034 / -77.108612","Monday, September 22 2025, 07:26:41 am","21 KPH","Nuevo Ingreso Aeropuerto, Callao 07031, Peru"
"PM-03","","Driving","-12.040520 / -77.106125","Monday, September 22 2025, 07:25:24 am","20 KPH","Nuevo Ingreso Aeropuerto, Callao 07026, Peru"
"PM-03","","Driving","-12.040346 / -77.103874","Monday, September 22 2025, 07:24:19 am","25 KPH","PE-20B, Callao 07026, Peru"
"PM-03","","Driving","-12.040121 / -77.103470","Monday, September 22 2025, 07:24:10 am","21 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.038646 / -77.103592","Monday, September 22 2025, 07:23:41 am","18 KPH","Brisas, Callao 07031, Peru"
"PM-03","","Driving","-12.036749 / -77.104439","Monday, September 22 2025, 07:22:41 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.034407 / -77.105553","Monday, September 22 2025, 07:21:40 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.032316 / -77.106590","Monday, September 22 2025, 07:20:41 am","20 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029868 / -77.107666","Monday, September 22 2025, 07:18:55 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029268 / -77.106552","Monday, September 22 2025, 07:18:12 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029219 / -77.106316","Monday, September 22 2025, 07:18:05 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028771 / -77.106483","Monday, September 22 2025, 07:13:51 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028607 / -77.106323","Monday, September 22 2025, 07:13:40 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028250 / -77.105667","Monday, September 22 2025, 07:12:41 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025246 / -77.106636","Monday, September 22 2025, 07:10:56 am","15 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.026057 / -77.108673","Monday, September 22 2025, 07:09:29 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.026039 / -77.108803","Monday, September 22 2025, 07:09:25 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025091 / -77.109268","Monday, September 22 2025, 07:08:54 am","15 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.024622 / -77.108948","Monday, September 22 2025, 07:08:39 am","15 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.024515 / -77.108727","Monday, September 22 2025, 07:08:32 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.024423 / -77.108521","Monday, September 22 2025, 06:52:40 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.024423 / -77.108521","Monday, September 22 2025, 06:20:20 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition On","-12.024560 / -77.108513","Monday, September 22 2025, 06:18:56 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.024560 / -77.108513","Monday, September 22 2025, 06:18:55 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition On","-12.024560 / -77.108513","Monday, September 22 2025, 06:18:52 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.024560 / -77.108513","Monday, September 22 2025, 05:52:07 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.024560 / -77.108513","Monday, September 22 2025, 05:52:06 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Travel Start","-12.024807 / -77.108795","Monday, September 22 2025, 05:51:25 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.024920 / -77.108810","Monday, September 22 2025, 05:51:20 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.024982 / -77.108253","Monday, September 22 2025, 05:48:23 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.024982 / -77.108253","Monday, September 22 2025, 05:48:21 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition On","-12.024982 / -77.108253","Monday, September 22 2025, 05:48:17 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.024982 / -77.108253","Monday, September 22 2025, 05:02:55 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.024982 / -77.108253","Monday, September 22 2025, 05:02:54 am","","C. Corpac 150, Callao 07031, Peru"
"PM-03","","Driving","-12.025091 / -77.108246","Monday, September 22 2025, 05:02:36 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025355 / -77.108765","Monday, September 22 2025, 05:02:18 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025468 / -77.108986","Monday, September 22 2025, 05:02:11 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.026790 / -77.108383","Monday, September 22 2025, 05:01:38 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.027181 / -77.107979","Monday, September 22 2025, 05:01:22 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.027073 / -77.107819","Monday, September 22 2025, 05:00:34 am","","XVFV+5M7, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.027073 / -77.107819","Monday, September 22 2025, 05:00:33 am","","XVFV+5M7, Callao 07031, Peru"
"PM-03","","Ignition On","-12.027073 / -77.107819","Monday, September 22 2025, 05:00:23 am","","XVFV+5M7, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.027073 / -77.107819","Monday, September 22 2025, 04:06:32 am","","XVFV+5M7, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.027073 / -77.107819","Monday, September 22 2025, 04:06:31 am","","XVFV+5M7, Callao 07031, Peru"
"PM-03","","Driving","-12.027102 / -77.107574","Monday, September 22 2025, 04:06:05 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.026720 / -77.106873","Monday, September 22 2025, 04:05:43 am","17 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025516 / -77.107056","Monday, September 22 2025, 04:05:14 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025306 / -77.107002","Monday, September 22 2025, 04:05:09 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025197 / -77.106712","Monday, September 22 2025, 04:05:01 am","15 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.025512 / -77.106491","Monday, September 22 2025, 04:04:48 am","15 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028084 / -77.105537","Monday, September 22 2025, 04:03:29 am","17 KPH","Avenida Elmer Faucett N° 3900 Centro Aerocomercial N° 105 B, Callao 07031, Peru"
"PM-03","","Driving","-12.028620 / -77.106438","Monday, September 22 2025, 04:02:59 am","10 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029018 / -77.106339","Monday, September 22 2025, 04:02:44 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029758 / -77.107620","Monday, September 22 2025, 04:02:00 am","13 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030161 / -77.107506","Monday, September 22 2025, 04:01:48 am","12 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.034332 / -77.105537","Monday, September 22 2025, 03:59:48 am","18 KPH","Ruta Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.040028 / -77.103394","Monday, September 22 2025, 03:57:22 am","20 KPH","Brisas, Callao 07031, Peru"
"PM-03","","Driving","-12.040513 / -77.104881","Monday, September 22 2025, 03:56:47 am","20 KPH","PE-20B, Callao 07026, Peru"
"PM-03","","Driving","-12.039886 / -77.107491","Monday, September 22 2025, 03:55:48 am","18 KPH","Nuevo Ingreso Aeropuerto, Callao 07031, Peru"
"PM-03","","Travel Start","-12.035482 / -77.109856","Monday, September 22 2025, 03:53:53 am","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035645 / -77.110535","Monday, September 22 2025, 03:52:47 am","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035645 / -77.110535","Monday, September 22 2025, 01:34:40 am","7 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.035645 / -77.110535","Monday, September 22 2025, 01:34:39 am","7 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035482 / -77.110672","Monday, September 22 2025, 01:34:31 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035670 / -77.110458","Monday, September 22 2025, 01:34:11 am","13 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035493 / -77.109940","Monday, September 22 2025, 01:33:56 am","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032081 / -77.111519","Monday, September 22 2025, 01:32:36 am","18 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032462 / -77.112427","Monday, September 22 2025, 01:32:11 am","18 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032455 / -77.112549","Monday, September 22 2025, 01:32:08 am","15 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.028040 / -77.114807","Monday, September 22 2025, 01:30:29 am","21 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.027872 / -77.114914","Monday, September 22 2025, 01:30:25 am","15 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028129 / -77.115494","Monday, September 22 2025, 01:30:08 am","20 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029757 / -77.118950","Monday, September 22 2025, 01:28:30 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029789 / -77.118996","Monday, September 22 2025, 01:27:07 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029789 / -77.118996","Saturday, September 20 2025, 07:56:45 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029789 / -77.118996","Saturday, September 20 2025, 07:56:44 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029701 / -77.119034","Saturday, September 20 2025, 07:56:32 pm","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028831 / -77.117043","Saturday, September 20 2025, 07:55:43 pm","17 KPH","Pje. San Jose 118, Callao 07031, Peru"
"PM-03","","Travel Start","-12.027514 / -77.117294","Saturday, September 20 2025, 07:55:00 pm","20 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 170, Callao 07031, Peru"
"PM-03","","Ignition On","-12.025095 / -77.118355","Saturday, September 20 2025, 07:52:59 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.025095 / -77.118355","Saturday, September 20 2025, 04:33:51 pm","5 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.025095 / -77.118355","Saturday, September 20 2025, 04:33:50 pm","5 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.024994 / -77.118378","Saturday, September 20 2025, 04:33:40 pm","12 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.028369 / -77.116531","Saturday, September 20 2025, 04:31:59 pm","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028219 / -77.116020","Saturday, September 20 2025, 04:31:42 pm","13 KPH","XVHM+J2, Callao 07031, Peru"
"PM-03","","Driving","-12.028227 / -77.115952","Saturday, September 20 2025, 04:31:39 pm","10 KPH","XVHM+J2, Callao 07031, Peru"
"PM-03","","Driving","-12.028765 / -77.116753","Saturday, September 20 2025, 04:31:24 pm","10 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028594 / -77.116684","Saturday, September 20 2025, 04:31:16 pm","23 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.029913 / -77.119415","Saturday, September 20 2025, 04:29:55 pm","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030065 / -77.119385","Saturday, September 20 2025, 04:29:50 pm","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030119 / -77.119316","Saturday, September 20 2025, 04:29:46 pm","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029959 / -77.119034","Saturday, September 20 2025, 04:29:35 pm","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029716 / -77.119057","Saturday, September 20 2025, 04:28:49 pm","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029716 / -77.119057","Saturday, September 20 2025, 04:28:48 pm","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029716 / -77.119057","Saturday, September 20 2025, 04:28:44 pm","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029716 / -77.119057","Saturday, September 20 2025, 10:34:26 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029716 / -77.119057","Saturday, September 20 2025, 10:34:25 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028812 / -77.118942","Saturday, September 20 2025, 10:32:56 am","10 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Start","-12.028430 / -77.118523","Saturday, September 20 2025, 10:32:35 am","10 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029433 / -77.118469","Saturday, September 20 2025, 10:09:10 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029433 / -77.118469","Saturday, September 20 2025, 10:04:06 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029433 / -77.118469","Saturday, September 20 2025, 10:03:20 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029433 / -77.118469","Saturday, September 20 2025, 08:54:22 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029737 / -77.118965","Saturday, September 20 2025, 08:51:25 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029737 / -77.118965","Saturday, September 20 2025, 08:51:23 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029737 / -77.118965","Saturday, September 20 2025, 08:51:22 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029737 / -77.118965","Saturday, September 20 2025, 08:51:05 am","","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029737 / -77.118965","Saturday, September 20 2025, 12:27:45 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029634 / -77.118980","Saturday, September 20 2025, 12:27:39 am","12 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.028445 / -77.119125","Saturday, September 20 2025, 12:26:07 am","12 KPH","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029457 / -77.118446","Saturday, September 20 2025, 12:11:00 am","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029796 / -77.119019","Saturday, September 20 2025, 12:09:48 am","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029796 / -77.119019","Friday, September 19 2025, 07:54:48 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029306 / -77.118599","Friday, September 19 2025, 07:53:25 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029306 / -77.118599","Friday, September 19 2025, 07:47:30 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029218 / -77.118484","Friday, September 19 2025, 07:33:04 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","User Update","-12.029218 / -77.118484","Friday, September 19 2025, 07:32:24 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029218 / -77.118484","Friday, September 19 2025, 07:27:35 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029331 / -77.118416","Friday, September 19 2025, 07:26:53 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029331 / -77.118416","Friday, September 19 2025, 07:14:30 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029331 / -77.118416","Friday, September 19 2025, 07:14:29 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.029397 / -77.118393","Friday, September 19 2025, 07:14:18 pm","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029802 / -77.119240","Friday, September 19 2025, 07:13:40 pm","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.029893 / -77.119347","Friday, September 19 2025, 07:13:35 pm","15 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Driving","-12.030028 / -77.119263","Friday, September 19 2025, 07:13:30 pm","13 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Travel Start","-12.029983 / -77.118958","Friday, September 19 2025, 07:13:21 pm","10 KPH","Vía Sin Nombre, Callao 07031, Peru"
"PM-03","","Ignition On","-12.029788 / -77.119034","Friday, September 19 2025, 07:12:36 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.029788 / -77.119034","Friday, September 19 2025, 03:54:39 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Travel Stop","-12.029788 / -77.119034","Friday, September 19 2025, 03:54:38 pm","","XV9M+MJH, Callao 07031, Peru"
"PM-03","","Driving","-12.027787 / -77.115013","Friday, September 19 2025, 03:52:24 pm","18 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.028380 / -77.114647","Friday, September 19 2025, 03:52:10 pm","23 KPH","Nuevo Aeropuerto Internacional, Jorge Chávez 107, Callao 07031, Peru"
"PM-03","","Driving","-12.032387 / -77.112633","Friday, September 19 2025, 03:50:34 pm","15 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032040 / -77.111671","Friday, September 19 2025, 03:50:08 pm","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.032076 / -77.111526","Friday, September 19 2025, 03:50:03 pm","17 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Driving","-12.035540 / -77.110130","Friday, September 19 2025, 03:48:29 pm","10 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Travel Start","-12.035254 / -77.110397","Friday, September 19 2025, 03:47:42 pm","12 KPH","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 03:47:09 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 02:06:28 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 02:04:28 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 02:04:27 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 02:04:14 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 01:53:19 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 01:51:17 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 01:51:16 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 01:51:11 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 01:51:03 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 01:45:51 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 01:45:49 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 01:45:40 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 12:11:54 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition On","-12.035392 / -77.110153","Friday, September 19 2025, 12:10:37 pm","","Av. Sta. Rosa, Callao 07031, Peru"
"PM-03","","Ignition Off","-12.035392 / -77.110153","Friday, September 19 2025, 12:10:35 pm","","Av. Sta. Rosa, Callao 07031, Peru"
