"Unit","Time/Date (COT)","Address","Distance (km)","Total Distance (km)","Odometer","Driver"
"PRZ050","11/23/2025 12:14 PM","60, San Luís, Antioquia, 054437","2.26","3927.53","23604.96",
"PRZ050","11/23/2025 12:14 PM","60, San Luís, Antioquia, 054437","1.26","3928.79","23606.22",
"PRZ050","11/23/2025 12:15 PM","60, San Luís, Antioquia, 054437","0.31","3929.10","23606.52",
"PRZ050","11/23/2025 12:16 PM","60, San Luís, Antioquia, 054437","6.09","3935.19","23612.62",
"PRZ050","11/23/2025 12:16 PM","60, San Luís, Antioquia, 054437","0.93","3936.12","23613.54",
"PRZ050","11/23/2025 12:17 PM","60, San Luís, Antioquia, 054437","6.67","3942.79","23620.22",
"PRZ050","11/23/2025 12:17 PM","60, San Luís, Antioquia, 054437","0.23","3943.03","23620.44",
"PRZ050","11/23/2025 12:18 PM","60, San Luís, Antioquia, 054437","0.91","3943.94","23621.36",
"PRZ050","11/23/2025 12:19 PM","60, San Luís, Antioquia, 054437","0.20","3944.14","23621.55",
"PRZ050","11/23/2025 12:19 PM","60, San Luís, Antioquia, 054437","0.14","3944.28","23621.70",
"PRZ050","11/23/2025 12:20 PM","60, San Luís, Antioquia, 054437","6.50","3950.77","23628.20",
"PRZ050","11/23/2025 12:21 PM","60, San Luís, Antioquia, 054437","0.11","3950.88","23628.30",
"PRZ050","11/23/2025 12:21 PM","60, San Luís, Antioquia, 054437","0.73","3951.61","23629.04",
"PRZ050","11/23/2025 12:22 PM","60, San Luís, Antioquia, 054437","0.18","3951.79","23629.22",
"PRZ050","11/23/2025 12:23 PM","60, San Luís, Antioquia, 054437","0.10","3951.89","23629.31",
"PRZ050","11/23/2025 12:24 PM","60, San Luís, Antioquia, 054437","0.46","3952.35","23629.78",
"PRZ050","11/23/2025 12:24 PM","60, San Luís, Antioquia, 054437","0.91","3953.26","23630.62",
"PRZ050","11/23/2025 12:25 PM","60, San Luís, Antioquia, 054437","0.92","3954.17","23631.53",
"PRZ050","11/23/2025 12:26 PM","60, San Luís, Antioquia, 054437","1.96","3956.13","23633.50",
"PRZ050","11/23/2025 12:27 PM","60, San Luís, Antioquia, 054437","0.07","3956.20","23633.56",
"PRZ050","11/23/2025 12:27 PM","60, San Luís, Antioquia, 054437","0.17","3956.37","23633.74",
"PRZ050","11/23/2025 12:28 PM","60, San Luís, Antioquia, 054437","2.24","3958.60","23635.96",
"PRZ050","11/23/2025 12:28 PM","60, San Luís, Antioquia, 054438","0.69","3959.29","23636.65",
"PRZ050","11/23/2025 12:29 PM","60, San Luís, Antioquia, 054437","4.95","3964.24","23641.59",
"PRZ050","11/23/2025 12:29 PM","60, San Luís, Antioquia, 054437","1.66","3965.90","23643.25",
"PRZ050","11/23/2025 12:31 PM","60, San Luís, Antioquia, 054438","3.11","3969.00","23646.37",
"PRZ050","11/23/2025 12:31 PM","60, San Luís, Antioquia, 054438","1.01","3970.01","23647.37",
"PRZ050","11/23/2025 12:33 PM","60, San Luís, Antioquia, 054438","3.01","3973.02","23650.38",
"PRZ050","11/23/2025 12:34 PM","60, San Luís, Antioquia, 054438","1.28","3974.30","23651.65",
"PRZ050","11/23/2025 12:35 PM","60, San Luís, Antioquia, 054438","2.00","3976.30","23653.66",
"PRZ050","11/23/2025 12:36 PM","60, San Luís, Antioquia, 054438","0.32","3976.62","23653.98",
"PRZ050","11/23/2025 12:38 PM","60, San Luís, Antioquia, 054438","2.64","3979.26","23656.62",
"PRZ050","11/23/2025 12:38 PM","60, San Luís, Antioquia, 054438","4.40","3983.66","23661.02",
"PRZ050","11/23/2025 12:40 PM","60, San Luís, Antioquia, 054438","2.21","3985.88","23663.24",
"PRZ050","11/23/2025 12:41 PM","60, San Luís, Antioquia, 054438","0.81","3986.69","23664.06",
"PRZ050","11/23/2025 12:43 PM","60, San Luís, Antioquia, 054438","0.00","3986.69","23664.06",
"PRZ050","11/23/2025 12:43 PM","60, San Luís, Antioquia, 054438","0.81","3987.51","23664.86",
"PRZ050","11/23/2025 12:43 PM","60, San Luís, Antioquia, 054438","0.21","3987.72","23665.07",
"PRZ050","11/23/2025 12:44 PM","60, San Luís, Antioquia, 054438","4.55","3992.27","23669.63",
"PRZ050","11/23/2025 12:45 PM","60, San Luís, Antioquia, 054438","0.32","3992.58","23669.95",
"PRZ050","11/23/2025 12:46 PM","60, San Luís, Antioquia, 054438","0.28","3992.86","23670.22",
"PRZ050","11/23/2025 12:48 PM","60, San Luís, Antioquia, 054438","0.54","3993.40","23670.77",
"PRZ050","11/23/2025 12:49 PM","60, San Luís, Antioquia, 054438","0.13","3993.53","23670.90",
"PRZ050","11/23/2025 12:50 PM","60, San Luís, Antioquia, 054438","2.41","3995.94","23673.29",
"PRZ050","11/23/2025 12:51 PM","60, San Luís, Antioquia, 054438","0.95","3996.90","23671.89",
"PRZ050","11/23/2025 12:52 PM","60, San Luís, Antioquia, 054438","0.62","3997.52","23672.51",
"PRZ050","11/23/2025 12:53 PM","Fonda balneario LA MURALLA, San Luís, Antioquia, 054438","0.22","3997.73","23672.73",
"PRZ050","11/23/2025 12:53 PM","60, San Luís, Antioquia, 054438","6.21","4003.95","23678.94",
"PRZ050","11/23/2025 12:54 PM","60, San Luís, Antioquia, 054438","0.07","4004.02","23679.01",
"PRZ050","11/23/2025 12:55 PM","60, San Luís, Antioquia, 054438","7.69","4011.71","23686.70",
"PRZ050","11/23/2025 12:55 PM","60, San Luís, Antioquia, 054438","0.59","4012.30","23687.30",
"PRZ050","11/23/2025 12:56 PM","60, San Luís, Antioquia, 054438","0.63","4012.93","23687.92",
"PRZ050","11/23/2025 12:57 PM","60, San Luís, Antioquia, 054438","0.15","4013.08","23688.07",
"PRZ050","11/23/2025 12:58 PM","60, San Luís, Antioquia, 054438","0.08","4013.16","23688.15",
"PRZ050","11/23/2025 12:58 PM","60, San Luís, Antioquia, 054438","0.07","4013.22","23688.21",
"PRZ050","11/23/2025 12:59 PM","60, San Luís, Antioquia, 054438","1.69","4014.91","23689.90",
"PRZ050","11/23/2025 12:59 PM","60, San Luís, Antioquia, 054438","0.28","4015.19","23690.18",
"PRZ050","11/23/2025 12:59 PM","60, San Luís, Antioquia, 054438","0.25","4015.44","23690.43",
"PRZ050","11/23/2025 1:01 PM","60, San Luís, Antioquia, 054438","0.61","4016.05","23691.05",
"PRZ050","11/23/2025 1:03 PM","60, San Luís, Antioquia, 054438","0.72","4016.77","23691.77",
"PRZ050","11/23/2025 1:05 PM","60, San Luís, Antioquia, 054438","7.25","4024.02","23699.01",
"PRZ050","11/23/2025 1:06 PM","60, San Luís, Antioquia, 054438","0.07","4024.09","23699.08",
"PRZ050","11/23/2025 1:06 PM","60, San Luís, Antioquia, 054438","0.25","4024.34","23699.33",
"PRZ050","11/23/2025 1:06 PM","60, San Luís, Antioquia, 054438","0.16","4024.50","23699.49",
"PRZ050","11/23/2025 1:07 PM","60, San Luís, Antioquia, 054438","0.13","4024.63","23699.62",
"PRZ050","11/23/2025 1:07 PM","60, San Luís, Antioquia, 054438","0.50","4025.13","23700.12",
"PRZ050","11/23/2025 1:08 PM","60, San Luís, Antioquia, 054438","6.89","4032.02","23707.01",
"PRZ050","11/23/2025 1:09 PM","60, San Luís, Antioquia, 054438","9.22","4041.24","23709.34",
"PRZ050","11/23/2025 1:10 PM","60, San Luís, Antioquia, 054438","1.67","4042.91","23711.00",
"PRZ050","11/23/2025 1:11 PM","60, San Luís, Antioquia, 054438","1.57","4044.48","23712.58",
"PRZ050","11/23/2025 1:11 PM","60, San Luís, Antioquia, 054438","0.00","4044.49","23712.58",
"PRZ050","11/23/2025 1:11 PM","60, San Luís, Antioquia, 054438","6.90","4051.39","23719.48",
"PRZ050","11/23/2025 1:13 PM","60, San Luís, Antioquia, 054438","1.07","4052.46","23720.56",
"PRZ050","11/23/2025 1:14 PM","60, San Luís, Antioquia, 054438","1.06","4053.51","23721.61",
"PRZ050","11/23/2025 1:14 PM","60 60, San Luís, Antioquia, 054438","2.56","4056.07","23724.17",
"PRZ050","11/23/2025 1:16 PM","60, Cocorná, Antioquia, 054447","7.28","4063.35","23731.46",
"PRZ050","11/23/2025 1:17 PM","60, Cocorná, Antioquia, 054447","0.48","4063.83","23731.92",
"PRZ050","11/23/2025 1:17 PM","60, Cocorná, Antioquia, 054447","0.00","4063.84","23731.94",
"PRZ050","11/23/2025 1:17 PM","La Granja Cocorna, Cocorná, Antioquia, 054447","1.10","4064.94","23733.03",
"PRZ050","11/23/2025 1:19 PM","60, Cocorná, Antioquia, 054447","1.52","4066.45","23734.55",
"PRZ050","11/23/2025 1:20 PM","60, Cocorná, Antioquia, 054447","0.48","4066.93","23735.03",
"PRZ050","11/23/2025 1:22 PM","60, Cocorná, Antioquia, 054447","0.37","4067.30","23735.40",
"PRZ050","11/23/2025 1:22 PM","60, Cocorná, Antioquia, 054447","0.30","4067.60","23735.69",
"PRZ050","11/23/2025 1:23 PM","60, Cocorná, Antioquia, 054447","3.26","4070.86","23738.96",
"PRZ050","11/23/2025 1:23 PM","60, Cocorná, Antioquia, 054447","4.27","4075.13","23743.24",
"PRZ050","11/23/2025 1:25 PM","60, Cocorná, Antioquia, 054447","0.25","4075.39","23743.48",
"PRZ050","11/23/2025 1:25 PM","60, Cocorná, Antioquia, 054447","0.12","4075.50","23743.61",
"PRZ050","11/23/2025 1:25 PM","60, Cocorná, Antioquia, 054447","0.24","4075.74","23743.85",
"PRZ050","11/23/2025 1:26 PM","60, Cocorná, Antioquia, 054447","2.43","4078.17","23746.28",
"PRZ050","11/23/2025 1:27 PM","60, Cocorná, Antioquia, 054447","0.95","4079.12","23747.21",
"PRZ050","11/23/2025 1:28 PM","60, Cocorná, Antioquia, 054447","9.45","4088.57","23756.67",
"PRZ050","11/23/2025 1:29 PM","60, Cocorná, Antioquia, 054447","4.15","4092.73","23760.83",
"PRZ050","11/23/2025 1:29 PM","60, Cocorná, Antioquia, 054447","4.52","4097.24","23764.06",
"PRZ050","11/23/2025 1:30 PM","60, Cocorná, Antioquia, 054447","0.04","4097.28","23764.09",
"PRZ050","11/23/2025 1:30 PM","60, Cocorná, Antioquia, 054447","1.84","4099.12","23765.93",
"PRZ050","11/23/2025 1:33 PM","60, Cocorná, Antioquia, 054447","0.34","4099.45","23766.27",
"PRZ050","11/23/2025 1:33 PM","60, Cocorná, Antioquia, 054447","0.13","4099.58","23766.40",
"PRZ050","11/23/2025 1:34 PM","60, Cocorná, Antioquia, 054447","1.42","4101.00","23767.81",
"PRZ050","11/23/2025 1:34 PM","60, Cocorná, Antioquia, 054447","0.79","4101.79","23768.60",
"PRZ050","11/23/2025 1:36 PM","60, Cocorná, Antioquia, 054447","3.69","4105.48","23772.29",
"PRZ050","11/23/2025 1:36 PM","60, Cocorná, Antioquia, 054447","1.27","4106.75","23773.56",
"PRZ050","11/23/2025 1:37 PM","60, Cocorná, Antioquia, 054447","0.22","4106.97","23773.78",
"PRZ050","11/23/2025 1:38 PM","60, Cocorná, Antioquia, 054447","0.11","4107.08","23773.89",
"PRZ050","11/23/2025 1:38 PM","60, Cocorná, Antioquia, 054447","0.07","4107.15","23773.96",
"PRZ050","11/23/2025 1:38 PM","60, Cocorná, Antioquia, 054447","0.07","4107.22","23774.04",
"PRZ050","11/23/2025 1:39 PM","60, Cocorná, Antioquia, 054447","5.20","4112.42","23779.24",
"PRZ050","11/23/2025 1:40 PM","60, Cocorná, Antioquia, 054447","11.18","4123.60","23786.29",
"PRZ050","11/23/2025 1:40 PM","60, Cocorná, Antioquia, 054447","0.18","4123.78","23786.48",
"PRZ050","11/23/2025 1:40 PM","60, Cocorná, Antioquia, 054447","5.70","4129.48","23792.18",
"PRZ050","11/23/2025 1:41 PM","60, Cocorná, Antioquia, 054447","0.11","4129.60","23792.29",
"PRZ050","11/23/2025 1:41 PM","60, Cocorná, Antioquia, 054447","5.68","4135.27","23797.97",
"PRZ050","11/23/2025 1:41 PM","60, Cocorná, Antioquia, 054447","4.67","4139.95","23802.64",
"PRZ050","11/23/2025 1:41 PM","60, Cocorná, Antioquia, 054447","0.11","4140.05","23802.75",
"PRZ050","11/23/2025 1:42 PM","60, Cocorná, Antioquia, 054447","1.94","4142.00","23804.70",
"PRZ050","11/23/2025 1:43 PM","60, Cocorná, Antioquia, 054447","0.16","4142.16","23804.86",
"PRZ050","11/23/2025 1:43 PM","60, Cocorná, Antioquia, 054447","0.01","4142.17","23804.86",
"PRZ050","11/23/2025 1:43 PM","60, Cocorná, Antioquia, 054447","0.04","4142.21","23804.91",
"PRZ050","11/23/2025 1:43 PM","60, Cocorná, Antioquia, 054447","4.95","4147.16","23809.85",
"PRZ050","11/23/2025 1:45 PM","60, Cocorná, Antioquia, 054447","2.80","4149.95","23812.65",
"PRZ050","11/23/2025 1:45 PM","60, Cocorná, Antioquia, 054447","0.51","4150.46","23813.16",
"PRZ050","11/23/2025 1:46 PM","60, Cocorná, Antioquia, 054447","4.31","4154.77","23817.46",
"PRZ050","11/23/2025 1:46 PM","60, Cocorná, Antioquia, 054447","2.72","4157.49","23820.18",
"PRZ050","11/23/2025 1:48 PM","60, El Carmen de Viboral, Antioquia, 054038","8.83","4166.33","23829.01",
"PRZ050","11/23/2025 1:49 PM","60, El Carmen de Viboral, Antioquia, 054037","10.24","4176.57","23830.43",
"PRZ050","11/23/2025 1:50 PM","60, Cocorná, Antioquia, 054447","7.51","4184.08","23837.95",
"PRZ050","11/23/2025 1:51 PM","60, Cocorná, Antioquia, 054447","0.44","4184.52","23838.38",
"PRZ050","11/23/2025 1:52 PM","60, Cocorná, Antioquia, 054447","0.23","4184.74","23838.61",
"PRZ050","11/23/2025 1:53 PM","60, Cocorná, Antioquia, 054447","2.95","4187.69","23841.55",
"PRZ050","11/23/2025 1:53 PM","60, Cocorná, Antioquia, 054447","2.24","4189.93","23843.79",
"PRZ050","11/23/2025 1:54 PM","60, Cocorná, Antioquia, 054447","0.38","4190.32","23844.17",
"PRZ050","11/23/2025 1:55 PM","60, Cocorná, Antioquia, 054447","0.46","4190.77","23844.63",
"PRZ050","11/23/2025 1:57 PM","60, Cocorná, Antioquia, 054447","0.72","4191.49","23845.35",
"PRZ050","11/23/2025 1:58 PM","60, Cocorná, Antioquia, 054447","5.90","4197.39","23851.24",
"PRZ050","11/23/2025 2:00 PM","60, Cocorná, Antioquia, 054447","0.57","4197.96","23851.82",
"PRZ050","11/23/2025 2:02 PM","60, Cocorná, Antioquia, 054447","0.09","4198.04","23851.90",
"PRZ050","11/23/2025 2:02 PM","60, Cocorná, Antioquia, 054447","1.74","4199.78","23853.64",
"PRZ050","11/23/2025 2:02 PM","60, Cocorná, Antioquia, 054447","4.11","4203.89","23857.74",
"PRZ050","11/23/2025 2:04 PM","60, Cocorná, Antioquia, 054447","0.18","4204.07","23857.93",
"PRZ050","11/23/2025 2:04 PM","60, Cocorná, Antioquia, 054447","1.10","4205.17","23859.03",
"PRZ050","11/23/2025 2:05 PM","60, Cocorná, Antioquia, 054447","0.34","4205.51","23859.37",
"PRZ050","11/23/2025 2:05 PM","60, Cocorná, Antioquia, 054447","0.58","4206.09","23859.95",
"PRZ050","11/23/2025 2:08 PM","60, El Santuario, Antioquia, 054457","7.41","4213.50","23867.37",
"PRZ050","11/23/2025 2:09 PM","60, El Santuario, Antioquia, 054457","3.71","4217.21","23871.07",
"PRZ050","11/23/2025 2:10 PM","60, El Santuario, Antioquia, 054457","1.07","4218.28","23872.14",
"PRZ050","11/23/2025 2:11 PM","60, El Santuario, Antioquia, 054457","2.47","4220.75","23874.61",
"PRZ050","11/23/2025 2:12 PM","60, El Santuario, Antioquia, 054450","5.34","4226.09","23879.95",
"PRZ050","11/23/2025 2:21 PM","60, El Santuario, Antioquia, 054450","1.51","4227.61","23881.46",
"PRZ050","11/23/2025 2:21 PM","60, El Santuario, Antioquia, 054457","0.58","4228.19","23882.04",
"PRZ050","11/23/2025 2:22 PM","60, El Santuario, Antioquia, 054457","0.74","4228.93","23882.80",
"PRZ050","11/23/2025 2:24 PM","60, El Santuario, Antioquia, 054457","5.11","4234.04","23887.90",
"PRZ050","11/23/2025 2:24 PM","60, El Carmen de Viboral, Antioquia, 054037","1.16","4235.20","23889.06",
"PRZ050","11/23/2025 2:29 PM","60, Marinilla, Antioquia, 054028","1.44","4236.63","23890.49",
"PRZ050","11/24/2025 8:27 AM","60, Marinilla, Antioquia, 054028","0.64","4237.27","23891.14",
"PRZ050","11/24/2025 8:28 AM","60, Marinilla, Antioquia, 054028","1.27","4238.54","23892.39",
"PRZ050","11/24/2025 8:30 AM","60, Marinilla, Antioquia, 054020","4.35","4242.89","23896.75",
"PRZ050","11/24/2025 8:31 AM","60, Marinilla, Antioquia, 054027","0.88","4243.77","23897.64",
"PRZ050","11/24/2025 8:32 AM","60, Marinilla, Antioquia, 054027","6.16","4249.93","23903.78",
"PRZ050","11/24/2025 8:33 AM","60, Rionegro, Antioquia, 054047","1.21","4251.13","23904.99",
"PRZ050","11/24/2025 8:34 AM","60, Rionegro, Antioquia, 054047","0.89","4252.03","23905.89",
"PRZ050","11/24/2025 8:35 AM","60, Rionegro, Antioquia, 054047","3.92","4255.95","23909.80",
"PRZ050","11/24/2025 8:36 AM","60, Rionegro, Antioquia, 054047","1.09","4257.03","23910.90",
"PRZ050","11/24/2025 8:37 AM","60, Rionegro, Antioquia, 054047","0.07","4257.10","23910.96",
"PRZ050","11/24/2025 8:38 AM","60, Guarne, Antioquia, 054057","5.39","4262.48","23916.34",
"PRZ050","11/24/2025 8:39 AM","60, Guarne, Antioquia, 054057","1.12","4263.60","23917.46",
"PRZ050","11/24/2025 8:40 AM","60, Guarne, Antioquia, 054057","0.11","4263.72","23917.58",
"PRZ050","11/24/2025 8:40 AM","60, Guarne, Antioquia, 054057","13.75","4277.46","23931.32",
"PRZ050","11/24/2025 8:41 AM","60, Guarne, Antioquia, 054057","1.62","4279.08","23932.95",
"PRZ050","11/24/2025 8:42 AM","60, Guarne, Antioquia, 054057","1.77","4280.85","23934.70",
"PRZ050","11/24/2025 8:43 AM","60, Guarne, Antioquia, 054057","0.38","4281.23","23935.09",
"PRZ050","11/24/2025 8:43 AM","60, Guarne, Antioquia, 054057","1.30","4282.53","23936.39",
"PRZ050","11/24/2025 8:46 AM","60, Guarne, Antioquia, 054050","0.99","4283.51","23937.37",
"PRZ050","11/24/2025 9:10 AM","60, Guarne, Antioquia, 054058","0.45","4283.96","23937.82",
"PRZ050","11/24/2025 9:12 AM","60, Guarne, Antioquia, 054057","0.00","4283.96","23937.82",
"PRZ050","11/24/2025 9:13 AM","60, Guarne, Antioquia, 054057","0.02","4283.98","23937.84",
"PRZ050","11/24/2025 9:14 AM","60, Guarne, Antioquia, 054057","2.54","4286.52","23940.38",
"PRZ050","11/24/2025 9:15 AM","60, Guarne, Antioquia, 054057","1.00","4287.53","23941.38",
"PRZ050","11/24/2025 9:15 AM","60, Copacabana, Antioquia, 051048","0.17","4287.69","23941.56",
"PRZ050","11/24/2025 9:16 AM","60, Copacabana, Antioquia, 051048","1.97","4289.66","23943.52",
"PRZ050","11/24/2025 9:17 AM","60, Copacabana, Antioquia, 051048","0.45","4290.11","23943.97",
"PRZ050","11/24/2025 9:17 AM","60, Copacabana, Antioquia, 051048","9.36","4299.47","23953.34",
"PRZ050","11/24/2025 9:18 AM","60, Copacabana, Antioquia, 051048","4.67","4304.14","23958.00",
"PRZ050","11/24/2025 9:19 AM","60, Copacabana, Antioquia, 051048","0.32","4304.46","23958.31",
"PRZ050","11/24/2025 9:20 AM","10-12 60, Copacabana, Antioquia, 051048","3.06","4307.52","23961.38",
"PRZ050","11/24/2025 9:22 AM","60, Copacabana, Antioquia, 051048","2.21","4309.73","23963.59",
"PRZ050","11/24/2025 9:22 AM","60, Copacabana, Antioquia, 051048","2.55","4312.28","23964.09",
"PRZ050","11/24/2025 9:22 AM","Kilometro 9, Copacabana, Antioquia, 051048","0.40","4312.67","23964.49",
"PRZ050","11/24/2025 9:23 AM","60, Copacabana, Antioquia, 051048","10.54","4323.22","23975.03",
"PRZ050","11/24/2025 9:24 AM","8 60, Copacabana, Antioquia, 051048","0.18","4323.40","23975.21",
"PRZ050","11/24/2025 9:24 AM","8 60, Copacabana, Antioquia, 051048","0.04","4323.43","23975.24",
"PRZ050","11/24/2025 9:24 AM","8 60, Copacabana, Antioquia, 051048","0.23","4323.66","23975.46",
"PRZ050","11/24/2025 9:26 AM","60, Copacabana, Antioquia, 051048","8.51","4332.17","23983.98",
"PRZ050","11/24/2025 9:26 AM","60, Copacabana, Antioquia, 051048","2.74","4334.91","23986.71",
"PRZ050","11/24/2025 9:27 AM","60, Copacabana, Antioquia, 051048","2.66","4337.57","23989.37",
"PRZ050","11/24/2025 9:27 AM","60, Copacabana, Antioquia, 051048","0.75","4338.32","23990.13",
"PRZ050","11/24/2025 9:28 AM","60, Copacabana, Antioquia, 051048","1.04","4339.36","23991.17",
"PRZ050","11/24/2025 9:30 AM","60, Bello, Antioquia, 051051","4.91","4344.27","23996.08",
"PRZ050","11/24/2025 9:31 AM","60, Bello, Antioquia, 051051","0.12","4344.39","23996.19",
"PRZ050","11/24/2025 9:32 AM","60, Bello, Antioquia, 051051","0.49","4344.88","23996.69",
"PRZ050","11/24/2025 9:33 AM","60, Bello, Antioquia, 051051","9.63","4354.51","24006.32",
"PRZ050","11/24/2025 9:33 AM","60, Medellín, Antioquia, 050044","6.24","4360.76","24012.56",
"PRZ050","11/24/2025 9:33 AM","Cra. 49A, Castilla, Antioquia, 050044","15.74","4376.50","24022.12",
"PRZ050","11/24/2025 9:33 AM","Cra. 49A, Castilla, Antioquia, 050044","0.94","4377.43","24023.05",
"PRZ050","11/24/2025 9:34 AM","111g48-111g88 62, Medellín, Antioquia, 050044","0.42","4377.85","24023.47",
"PRZ050","11/24/2025 9:39 AM","Cl. 103e, Medellín, Antioquia, 050042","0.28","4378.13","24023.74",
"PRZ050","11/24/2025 9:40 AM","62, Medellín, Antioquia, 050042","0.54","4378.67","24024.29",
"PRZ050","11/24/2025 9:41 AM","9141-9111 62, Medellín, Antioquia, 050042","0.13","4378.80","24024.42",
"PRZ050","11/24/2025 9:44 AM","62, Medellín, Antioquia, 050034","0.23","4379.03","24024.65",
"PRZ050","11/24/2025 9:46 AM","25, Medellín, Antioquia, 050034","0.93","4379.96","24025.58",
"PRZ050","11/24/2025 9:48 AM","AP Sur / Calz Derecha, Medellín, Antioquia, 050034","2.06","4382.02","24027.64",
"PRZ050","11/24/2025 9:49 AM","C. 50, Medellín, Antioquia, 050034","0.49","4382.51","24028.12",
"PRZ050","11/24/2025 9:50 AM","Calle 47D / Antonio Roldán Betancur, Medellín, Antioquia, 050031","5.15","4387.66","24033.29",
"PRZ050","11/24/2025 9:52 AM","25, Medellín, Antioquia, 050030","1.07","4388.73","24034.35",
"PRZ050","11/24/2025 9:53 AM","32e307-32e279 Cra. 63, Medellín, Antioquia, 050030","4.10","4392.83","24038.45",
"PRZ050","11/24/2025 9:53 AM","63 Av. 33, Medellín, Antioquia, 050030","0.03","4392.85","24038.47",
"PRZ050","11/24/2025 9:53 AM","Av. 33, Medellín, Antioquia, 050030","0.25","4393.10","24038.73",
"PRZ050","11/24/2025 9:55 AM","Cl. 37, Medellín, Antioquia, 050015","2.25","4395.35","24040.96",
"PRZ050","11/24/2025 9:55 AM","53103-5369 Cl 36, Medellín, Antioquia, 050015","0.93","4396.28","24041.90",
"PRZ050","11/24/2025 10:29 AM","Puente Avenida Pintuco Río Medellín, Medellín, Antioquia, 050015","0.39","4396.67","24042.28",
"PRZ050","11/24/2025 10:32 AM","Cl. 30, Medellín, Antioquia, 050030","0.01","4396.68","24042.30",
"PRZ050","11/24/2025 10:32 AM","Cl. 30, Medellín, Antioquia, 050030","0.27","4396.95","24042.57",
"PRZ050","11/24/2025 10:33 AM","29a21-29a1 Cra. 52, Medellín, Antioquia, 050024","0.07","4397.02","24042.64",
"PRZ050","11/24/2025 10:50 AM","5234-5368 Cl. 27A, Medellín, Antioquia, 050024","0.33","4397.35","24042.96",
"PRZ050","11/24/2025 10:52 AM","Cra. 55, Medellín, Antioquia, 050024","0.15","4397.49","24043.11",
"PRZ050","11/24/2025 10:53 AM","CRA. 52 #29a111, Medellín, Antioquia, 050024","0.95","4398.44","24044.05",
"PRZ050","11/24/2025 10:53 AM","52 Calle 29, Medellín, Antioquia, 050024","0.01","4398.45","24044.07",
"PRZ050","11/24/2025 10:53 AM","52 Calle 29, Medellín, Antioquia, 050024","0.25","4398.70","24044.31",
"PRZ050","11/24/2025 10:54 AM","Cra. 55, Medellín, Antioquia, 050024","0.18","4398.88","24044.51",
"PRZ050","11/24/2025 10:54 AM","Cra. 55, Medellín, Antioquia, 050024","0.93","4399.81","24045.44",
"PRZ050","11/24/2025 10:54 AM","Cra. 55, Medellín, Antioquia, 050024","0.44","4400.25","24045.87",
"PRZ050","11/24/2025 10:58 AM","Av. Universidad de Medellín, Medellín, Antioquia, 050030","0.72","4400.98","24046.60",
"PRZ050","11/24/2025 10:59 AM","Puente Peatonal Estación Industriales, Medellín, Antioquia, 050021","1.38","4402.36","24047.98",
"PRZ050","11/24/2025 10:59 AM","Puente Peatonal Estación Industriales, Medellín, Antioquia, 050021","0.04","4402.39","24048.01",
"PRZ050","11/24/2025 11:00 AM","Av. Regional / Calz Derecha, Medellín, Antioquia, 050021","0.96","4403.36","24048.98",
"PRZ050","11/24/2025 11:02 AM","Av. Regional, Medellín, Antioquia, 050015","3.02","4406.37","24051.99",
"PRZ050","11/24/2025 11:03 AM","Av. Regional, Medellín, Antioquia, 050015","1.21","4407.58","24053.20",
"PRZ050","11/24/2025 11:04 AM","25, Medellín, Antioquia, 050010","0.29","4407.87","24053.49",
"PRZ050","11/24/2025 11:05 AM","62, Medellín, Antioquia, 050010","3.47","4411.34","24056.96",
"PRZ050","11/24/2025 11:05 AM","050012, Medellín, Antioquia, 050010","0.09","4411.43","24057.06",
"PRZ050","11/24/2025 11:05 AM","25 Puente Horacio Toro, Medellín, Antioquia, 050010","2.17","4413.61","24059.23",
"PRZ050","11/24/2025 11:06 AM","25, Robledo, Antioquia, 050034","1.74","4415.34","24060.97",
"PRZ050","11/24/2025 11:07 AM","742-7488 25, Medellín, Antioquia, 050034","2.80","4418.15","24063.77",
"PRZ050","11/24/2025 11:08 AM","25, Medellín, Antioquia, 050040","0.84","4418.99","24064.61",
"PRZ050","11/24/2025 11:09 AM","892-89320 25, Medellín, Antioquia, 050040","7.63","4426.62","24072.23",
"PRZ050","11/24/2025 11:10 AM","97a44-97a100 25, Medellín, Antioquia, 050042","4.43","4431.05","24076.66",
"PRZ050","11/24/2025 11:11 AM","10322-103112 25, Medellín, Antioquia, 050042","3.53","4434.57","24080.18",
"PRZ050","11/24/2025 11:12 AM","25, Castilla, Antioquia, 050044","0.33","4434.90","24080.52",
"PRZ050","11/24/2025 11:13 AM","25, Castilla, Antioquia, 050044","4.38","4439.28","24084.90",
"PRZ050","11/24/2025 11:14 AM","25, Medellín, Antioquia, 050044","0.09","4439.37","24084.98",
"PRZ050","11/24/2025 11:14 AM","60, Castilla, Antioquia, 050044","0.80","4440.17","24085.78",
"PRZ050","11/24/2025 11:15 AM","60, Bello, Antioquia, 051051","1.08","4441.25","24086.86",
"PRZ050","11/24/2025 11:16 AM","60, Bello, Antioquia, 051051","0.01","4441.26","24086.88",
"PRZ050","11/24/2025 11:19 AM","60, Copacabana, Antioquia, 051048","0.05","4441.32","24086.93",
"PRZ050","11/24/2025 11:19 AM","60, Copacabana, Antioquia, 051048","0.36","4441.68","24087.30",
"PRZ050","11/24/2025 11:20 AM","60, Copacabana, Antioquia, 051048","0.24","4441.92","24087.54",
