Reporte Selectivo de Eventos;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;Desde:;;1/06/2025 12:00:00 a. m.;;;Hasta:;;10/06/2025 11:59:59 p. m.;;;;
;;;;;;;;;;;;;;
Unidad: LZM117;;;;;;;;;;;;;;
Fecha;Hora;Evento;;Status;;Dirección;;;;;Estado;;CP;
5/06/2025;03:03:55 PM;Desplazándose - Ign. apagada;;48 kph / SE;;Calle 26 # 2 a 100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;03:09:00 PM;Desplazándose - Ign. apagada;;0 kph / NE;;Kr50 27-58, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:12:48 PM;Desplazándose - Ign. apagada;;0 kph / NE;;Kr50 27-58, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;03:13:04 PM;Desplazándose - Ign. apagada;;32 kph / E;;Cl53 26-83, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:22:09 PM;Desplazándose - Ign. apagada;;27 kph / SW;;Kr33 33-31, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:22:14 PM;Desplazándose - Ign. apagada;;37 kph / SW;;Kr33 30-30, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:29:02 PM;Desplazándose - Ign. apagada;;37 kph / SW;;Kr33 30-30, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:29:12 PM;Desplazándose - Ign. apagada;;39 kph / NW;;Cl26 59-24, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:32:34 PM;Desplazándose - Ign. apagada;;37 kph / NW;;Cl26-28, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:32:39 PM;Desplazándose - Ign. apagada;;42 kph / NW;;Cl26-49, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:40:01 PM;Desplazándose - Ign. apagada;;42 kph / NW;;Cl26-49, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:40:10 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Via Principal-87, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;04:43:02 PM;Desplazándose - Ign. apagada;;43 kph / SE;;Cl26-72, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;04:43:05 PM;Desplazándose - Ign. apagada;;55 kph / SE;;Glorieta-78, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;05:02:50 PM;Desplazándose - Ign. apagada;;8 kph / NE;;Cra. 99 #25c-53 a 25c-99, Bogotá, Colombia;;;;;Bogotá;;110911;
5/06/2025;05:02:53 PM;Desplazándose - Ign. apagada;;18 kph / NE;;Cl25d 99-20, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;05:09:40 PM;Desplazándose - Ign. apagada;;18 kph / NE;;Cl25d 99-20, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;05:09:47 PM;Desplazándose - Ign. apagada;;16 kph / NW;;Cl26-75, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;05:13:09 PM;Desplazándose - Ign. apagada;;42 kph / SE;;Cl26-84, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;05:13:13 PM;Desplazándose - Ign. apagada;;14 kph / SE;;Cl26-22, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;06:33:54 PM;Desplazándose - Ign. apagada;;19 kph / E;;Cl26 99-81, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;06:33:59 PM;Desplazándose - Ign. apagada;;34 kph / SE;;Cl26 99-54, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;06:41:24 PM;Desplazándose - Ign. apagada;;34 kph / SE;;Cl26 99-54, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;06:41:32 PM;Desplazándose - Ign. apagada;;51 kph / NW;;Cl26-85, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:05:47 PM;Desplazándose - Ign. apagada;;0 kph / S;;Cl26 100-49, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:06:03 PM;Desplazándose - Ign. apagada;;39 kph / SE;;Cl26-88, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:10:11 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Kr102a 25h-85, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:10:16 PM;Desplazándose - Ign. apagada;;29 kph / SE;;Cl26 101b-53, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:15:21 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Kr99 25c-64, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;07:15:24 PM;Desplazándose - Ign. apagada;;13 kph / W;;Cl25c 99-80, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;07:45:29 PM;Desplazándose - Ign. apagada;;0 kph / W;;Cl25cbis 99-32, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;07:45:39 PM;Desplazándose - Ign. apagada;;0 kph / W;;Cl26-48, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:59:07 PM;Desplazándose - Ign. apagada;;0 kph / W;;Via Principal-83, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;07:59:16 PM;Desplazándose - Ign. apagada;;48 kph / SE;;Cl26-22, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;08:08:40 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Av Luis Carlos Galan 97-15, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;08:08:48 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Cra. 96g #8, Bogotá, Colombia;;;;;Bogotá;;110911;
5/06/2025;08:21:26 PM;Desplazándose - Ign. apagada;;3 kph / E;;Cl22m 94b-53, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;08:21:35 PM;Desplazándose - Ign. apagada;;19 kph / W;;Entrada A La CL17 # 2 a 100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;08:22:12 PM;Desplazándose - Ign. apagada;;21 kph / W;;Entrada A La CL17 # 2 a 100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;08:26:04 PM;Desplazándose - Ign. apagada;;21 kph / W;;Entrada A La CL17 # 2 a 100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;08:26:14 PM;Desplazándose - Ign. apagada;;48 kph / NW;;Cl13 88-80, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;08:40:24 PM;Desplazándose - Ign. apagada;;6 kph / NW;;Cl25cbis 99-83, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;08:40:26 PM;Desplazándose - Ign. apagada;;11 kph / NW;;Calle 25CBIS # 99-2 a 99-100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;09:11:49 PM;Desplazándose - Ign. apagada;;0 kph / N;;Cl26 99-33, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:02:55 PM;Desplazándose - Ign. apagada;;10 kph / NE;;Carrera 85D # 46A-1 a 46A-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;10:02:58 PM;Desplazándose - Ign. apagada;;13 kph / NE;;Kr85d 46a-54, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:16:13 PM;Desplazándose - Ign. apagada;;2 kph / NE;;Kr85d 46a-77, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:16:21 PM;Desplazándose - Ign. apagada;;27 kph / NW;;Via Principal-7, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:17:06 PM;Desplazándose - Ign. apagada;;11 kph / NW;;Via Principal-76, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:24:17 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Via Principal-82, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:24:26 PM;Desplazándose - Ign. apagada;;77 kph / SE;;Cl26-35, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:47:34 PM;Desplazándose - Ign. apagada;;14 kph / NW;;Via Principal, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:50:32 PM;Desplazándose - Ign. apagada;;14 kph / NW;;Via Principal, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:50:40 PM;Desplazándose - Ign. apagada;;43 kph / SE;;Cl26 101b-67, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;10:57:12 PM;Desplazándose - Ign. apagada;;5 kph / SW;;Av Ciudad De Cali 19a-37, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;11:07:43 PM;Desplazándose - Ign. apagada;;5 kph / SW;;Tr80g 20-10, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;11:18:05 PM;Desplazándose - Ign. apagada;;5 kph / S;;Tr80g 20-17, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;11:21:38 PM;Desplazándose - Ign. apagada;;0 kph / S;;Cl43s 78a-76, Bogota, Cundinamarca;;;;;Cun;;;
5/06/2025;11:21:47 PM;Desplazándose - Ign. apagada;;0 kph / S;;Kr72 57bs-47, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;11:28:32 PM;Desplazándose - Ign. apagada;;6 kph / NW;;Dg35 7-40, Soacha, Cundinamarca;;;;;Cun;;;
5/06/2025;11:28:35 PM;Desplazándose - Ign. apagada;;21 kph / NW;;Dg1 7-32, Soacha, Cundinamarca;;;;;Cun;;;
5/06/2025;11:37:08 PM;Desplazándose - Ign. apagada;;21 kph / NW;;Dg1 7-32, Soacha, Cundinamarca;;;;;Cun;;;
5/06/2025;11:37:15 PM;Desplazándose - Ign. apagada;;18 kph / SE;;Calle 80S # 77G-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
5/06/2025;11:38:58 PM;Desplazándose - Ign. apagada;;5 kph / SW;;Kr77g 74s-51, Bogota, Cundinamarca, Colombia;;;;;;;;
5/06/2025;11:59:41 PM;Desplazándose - Ign. apagada;;2 kph / N;;Carrera 77G # 78S-2 a 78S-100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
6/06/2025;12:36:37 PM;Desplazándose - Ign. apagada;;0 kph / NE;;Cra. 31 #17-267, Soacha, Potrero Grande, Soacha, Cundinamarca, Colombia;;;;;Cundinamar;;250051;
6/06/2025;08:59:58 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Cra. 31 #17-267, Potrero Grande, Soacha, Cundinamarca, Colombia;;;;;Cundinamar;;250051;
7/06/2025;08:43:21 AM;Desplazándose - Ign. apagada;;13 kph / NE;;Kr77g 78s-56, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;08:43:27 AM;Desplazándose - Ign. apagada;;11 kph / NE;;Kr77g 78s-57, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;08:47:14 AM;Desplazándose - Ign. apagada;;8 kph / NE;;Tr80i 94as-38, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;08:57:43 AM;Desplazándose - Ign. apagada;;0 kph / E;;Cl85ds 80i-14, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;08:57:47 AM;Desplazándose - Ign. apagada;;16 kph / SE;;Cl85cs 80i-18, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:04:34 AM;Desplazándose - Ign. apagada;;16 kph / SE;;Cl85cs 80i-18, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:08:08 AM;Desplazándose - Ign. apagada;;3 kph / NE;;Kr84c 62s-38, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;09:12:39 AM;Desplazándose - Ign. apagada;;0 kph / NE;;Kr84c 62s-38, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;09:12:48 AM;Desplazándose - Ign. apagada;;6 kph / NE;;Kr80 58js-55, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:18:36 AM;Desplazándose - Ign. apagada;;26 kph / SW;;Kr78g 48bs-29, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:18:40 AM;Desplazándose - Ign. apagada;;18 kph / S;;Cl49s 78b-70, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:29:02 AM;Desplazándose - Ign. apagada;;26 kph / NE;;Kr78g 45s-16, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:29:06 AM;Desplazándose - Ign. apagada;;10 kph / NE;;Cl45s 78g-97, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:36:48 AM;Desplazándose - Ign. apagada;;10 kph / NE;;Cl45s 78g-97, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:36:57 AM;Desplazándose - Ign. apagada;;23 kph / NW;;Cl49s 81-80, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:49:54 AM;Desplazándose - Ign. apagada;;0 kph / NW;;Kr82 47as-86, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;09:49:57 AM;Desplazándose - Ign. apagada;;19 kph / NE;;Av Ciudad De Cali, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:00:24 AM;Desplazándose - Ign. apagada;;6 kph / NE;;Av Ciudad De Cali 36s-36, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:09:31 AM;Desplazándose - Ign. apagada;;0 kph / NE;;Av Ciudad De Cali 36s-36, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:09:41 AM;Desplazándose - Ign. apagada;;0 kph / NE;;Av Ciudad De Cali 36s-36, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:28:07 AM;Desplazándose - Ign. apagada;;0 kph / NE;;Av Ciudad De Cali 11a-58, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:28:12 AM;Desplazándose - Ign. apagada;;18 kph / NE;;Av Ciudad De Cali 14-53, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:41:48 AM;Desplazándose - Ign. apagada;;3 kph / N;;Av Ciudad De Cali-9, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:42:09 AM;Desplazándose - Ign. apagada;;31 kph / NW;;Glorieta-59, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:42:11 AM;Desplazándose - Ign. apagada;;42 kph / NW;;Glorieta-80, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:47:07 AM;Desplazándose - Ign. apagada;;42 kph / NW;;Glorieta-80, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;10:47:16 AM;Desplazándose - Ign. apagada;;18 kph / NE;;Av. El Dorado, Bogotá, Bogotá, Colombia;;;;;Bogotá;;110911;
7/06/2025;11:03:04 AM;Desplazándose - Ign. apagada;;26 kph / SE;;Glorieta-48, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:03:09 AM;Desplazándose - Ign. apagada;;35 kph / SE;;Glorieta-77, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:13:04 AM;Desplazándose - Ign. apagada;;35 kph / SE;;Glorieta-77, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:13:12 AM;Desplazándose - Ign. apagada;;10 kph / N;;Ak 68 #24 B 48, Bogotá, Colombia;;;;;Bogotá;;110931;
7/06/2025;11:13:30 AM;Desplazándose - Ign. apagada;;18 kph / NE;;Kr68-56, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:13:33 AM;Desplazándose - Ign. apagada;;26 kph / NE;;Cl26-55, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:18:54 AM;Desplazándose - Ign. apagada;;26 kph / NE;;Cl26-55, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:19:05 AM;Desplazándose - Ign. apagada;;18 kph / N;;Entrada A La Kr68-25, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:23:56 AM;Desplazándose - Ign. apagada;;5 kph / SE;;Kr66 67b-22, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;11:23:59 AM;Desplazándose - Ign. apagada;;10 kph / E;;Carrera 66 # 67B-2 a 67B-100, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
7/06/2025;11:34:23 AM;Desplazándose - Ign. apagada;;26 kph / SE;;Cl68 29b-76, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:34:28 AM;Desplazándose - Ign. apagada;;14 kph / SE;;Cl68 29a-63, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:40:54 AM;Desplazándose - Ign. apagada;;14 kph / SE;;Cl68 29a-63, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:41:03 AM;Desplazándose - Ign. apagada;;18 kph / NE;;Avenida Ciudad de Quito #75-84 a 75-98, Bogotá, Colombia;;;;;Bogotá;;111211;
7/06/2025;11:44:50 AM;Desplazándose - Ign. apagada;;43 kph / NE;;Av Entrada A La Autonorte-63, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:44:55 AM;Desplazándose - Ign. apagada;;48 kph / NE;;Av Entrada A La Autonorte-60, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:54:50 AM;Desplazándose - Ign. apagada;;48 kph / NE;;Av Entrada A La Autonorte-60, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:54:59 AM;Desplazándose - Ign. apagada;;29 kph / NE;;Dg133 21-25, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:55:17 AM;Desplazándose - Ign. apagada;;10 kph / E;;Via Principal-12, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;11:55:21 AM;Desplazándose - Ign. apagada;;23 kph / E;;Via Principal-21, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;12:05:44 PM;Desplazándose - Ign. apagada;;5 kph / N;;Calle 135C # 10A-1 a 10A-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
7/06/2025;12:05:50 PM;Desplazándose - Ign. apagada;;21 kph / NW;;Cl. 135c #10a 45, Bogotá, Colombia;;;;;Bogotá;;110121;
7/06/2025;12:12:32 PM;Desplazándose - Ign. apagada;;21 kph / NW;;Cl. 135c #10a 45, Bogotá, Colombia;;;;;Bogotá;;110121;
7/06/2025;12:13:16 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl129 7b-39, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;12:47:27 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Calle 128 # 7D-1 a 7D-99, Bogotá, Cundinamarca, Colombia;;;;;Cundinamar;;;
7/06/2025;12:58:36 PM;Desplazándose - Ign. apagada;;16 kph / W;;Cl128 7d-58, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;12:58:39 PM;Desplazándose - Ign. apagada;;13 kph / W;;Cl128 7d-86, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:07:52 PM;Desplazándose - Ign. apagada;;13 kph / W;;Cl128 7d-86, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:08:10 PM;Desplazándose - Ign. apagada;;31 kph / SW;;Cl113 9-10, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:08:15 PM;Desplazándose - Ign. apagada;;35 kph / SW;;Kr9 110-87, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:12:59 PM;Desplazándose - Ign. apagada;;35 kph / SW;;Kr9 110-87, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:13:09 PM;Desplazándose - Ign. apagada;;6 kph / SW;;Kr9 110-87, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:18:36 PM;Desplazándose - Ign. apagada;;3 kph / S;;Av Nqs 86d-56, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:28:36 PM;Desplazándose - Ign. apagada;;0 kph / S;;Av Nqs 86d-56, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:28:45 PM;Desplazándose - Ign. apagada;;5 kph / SE;;Kr55 68-59, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;01:29:03 PM;Desplazándose - Ign. apagada;;6 kph / NW;;Kr55 68-4, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:38:23 PM;Desplazándose - Ign. apagada;;8 kph / NW;;Cl68 55-28, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:38:32 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Kr60 63-87, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;01:39:30 PM;Desplazándose - Ign. apagada;;2 kph / SW;;Kr60 63-90, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:44:52 PM;Desplazándose - Ign. apagada;;5 kph / SW;;Kr60 63-92, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;01:45:09 PM;Desplazándose - Ign. apagada;;42 kph / NW;;Cl26-98, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:53:07 PM;Desplazándose - Ign. apagada;;13 kph / NW;;Entrada A La Cl26-9, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:53:17 PM;Desplazándose - Ign. apagada;;47 kph / NW;;Cl26-35, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:59:50 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Cl26-35, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;01:59:57 PM;Desplazándose - Ign. apagada;;68 kph / SE;;Cl26-41, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:00:23 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Cl26 102a-87, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:00:28 PM;Desplazándose - Ign. apagada;;10 kph / SE;;Cl26 102a-87, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:42:44 PM;Desplazándose - Ign. apagada;;21 kph / NE;;Kr100 25d-60, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:42:52 PM;Desplazándose - Ign. apagada;;10 kph / NW;;Entrada A La Cl26-22, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:47:56 PM;Desplazándose - Ign. apagada;;24 kph / NW;;Cl26 85-91, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:48:00 PM;Desplazándose - Ign. apagada;;14 kph / NW;;Cl26 85b-13, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;02:49:50 PM;Desplazándose - Ign. apagada;;5 kph / SE;;Cl46a 85b-34, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;02:54:50 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Cl46a 85b-21, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;03:14:16 PM;Desplazándose - Ign. apagada;;10 kph / NW;;Via Principal, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;03:14:18 PM;Desplazándose - Ign. apagada;;18 kph / NW;;Via Principal, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;04:35:36 PM;Desplazándose - Ign. apagada;;0 kph / N;;Carrera 5 # 85 a 99, Cota, Cundinamarca, Colombia;;;;;Cundinamar;;;
7/06/2025;04:35:45 PM;Desplazándose - Ign. apagada;;21 kph / N;;Kr5, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;04:37:47 PM;Desplazándose - Ign. apagada;;14 kph / NE;;Kr5, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;04:37:53 PM;Desplazándose - Ign. apagada;;18 kph / NE;;Kr5, Chia, Cundinamarca, Colombia;;;;;;;;
7/06/2025;04:45:52 PM;Desplazándose - Ign. apagada;;18 kph / NE;;Kr5, Chia, Cundinamarca, Colombia;;;;;;;;
7/06/2025;04:46:02 PM;Desplazándose - Ign. apagada;;18 kph / N;;Cl10 17, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;04:48:16 PM;Desplazándose - Ign. apagada;;18 kph / N;;Cl10 17, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;04:48:25 PM;Desplazándose - Ign. apagada;;23 kph / NE;;Kr14 16a-77, Chia, Cundinamarca, Colombia;;;;;;;;
7/06/2025;04:54:36 PM;Desplazándose - Ign. apagada;;23 kph / NE;;Kr14 16a-77, Chia, Cundinamarca, Colombia;;;;;;;;
7/06/2025;04:54:47 PM;Desplazándose - Ign. apagada;;24 kph / N;;Kr11, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;05:07:29 PM;Desplazándose - Ign. apagada;;0 kph / N;;South America, Chía, Cundinamarca;;;;;CUN;;;
7/06/2025;05:07:40 PM;Desplazándose - Ign. apagada;;21 kph / SE;;Cl. 25 #1 Este-2 a 1 Este-144, Chía, Chía, Cundinamarca, Colombia;;;;;Cundinamar;;250002;
7/06/2025;05:19:42 PM;Desplazándose - Ign. apagada;;21 kph / SW;;Calle 21 # 100, Chía, Cundinamarca, Colombia;;;;;Cundinamar;;;
7/06/2025;05:19:47 PM;Desplazándose - Ign. apagada;;19 kph / SW;;Calle 22, Chía, Chía, Cundinamarca, Colombia;;;;;Cundinamar;;250002;
7/06/2025;05:25:20 PM;Desplazándose - Ign. apagada;;19 kph / SW;;Calle 22, Chía, Chía, Cundinamarca, Colombia;;;;;Cundinamar;;250002;
7/06/2025;05:25:31 PM;Desplazándose - Ign. apagada;;19 kph / SW;;Calle 22, Chía, Chía, Cundinamarca, Colombia;;;;;Cundinamar;;250002;
7/06/2025;05:33:28 PM;Desplazándose - Ign. apagada;;0 kph / NW;;Kr13 10-25, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;05:33:37 PM;Desplazándose - Ign. apagada;;31 kph / W;;Via Principal-87, Chia, Cundinamarca, Colombia;;;;;;;;
7/06/2025;05:34:22 PM;Desplazándose - Ign. apagada;;21 kph / W;;Via Principal-87, Chia, Cundinamarca, Colombia;;;;;;;;
7/06/2025;05:40:28 PM;Desplazándose - Ign. apagada;;10 kph / SW;;Kr5, Chia, Cundinamarca;;;;;Cun;;;
7/06/2025;05:50:54 PM;Desplazándose - Ign. apagada;;47 kph / W;;Av Variante Cota, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;05:51:01 PM;Desplazándose - Ign. apagada;;55 kph / W;;Av Variante Cota, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;06:34:20 PM;Desplazándose - Ign. apagada;;0 kph / SE;;Cl26 85b-51, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;06:39:05 PM;Desplazándose - Ign. apagada;;0 kph / S;;Kr85b 49-79, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;06:52:40 PM;Desplazándose - Ign. apagada;;0 kph / S;;Cl26 85b-39, Bogota, Cundinamarca, Colombia;;;;;;;;
7/06/2025;06:52:50 PM;Desplazándose - Ign. apagada;;48 kph / SE;;Avenida El Dorado #103-18 a 103-30, Bogotá, Bogotá, Colombia;;;;;Bogotá;;110911;
7/06/2025;06:54:12 PM;Desplazándose - Ign. apagada;;13 kph / S;;Cl25cbis 99-8, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;06:54:16 PM;Desplazándose - Ign. apagada;;23 kph / SE;;Cl25cbis 99-31, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;07:02:32 PM;Desplazándose - Ign. apagada;;5 kph / E;;Kr99 25cbis-36, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;07:02:40 PM;Desplazándose - Ign. apagada;;0 kph / E;;Retorno A La Cl26-35, Bogota, Cundinamarca;;;;;Cun;;;
7/06/2025;07:37:28 PM;Desplazándose - Ign. apagada;;0 kph / E;;Via Principal, Bogota, Cundinamarca;;;;;Cun;;;
