GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox45,textbox54,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unit: FJO660,12/06/2025 10:59 a.m.,00h:00m:19s,"0,00",6,12/06/2025 10:59:2.m.,Idle,00h:00m:04s,"Cl. 71 #6a-2 a 6a-38, Ibagué, Ibagué, Tolima, Colombia",Tolima,730002,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 10:59 a.m.,00h:00m:41s,"0,00",8,12/06/2025 11:00:0.m.,Idle,00h:01m:28s,"Cra. 5 #71-2, Ibagué, Ibagué, Tolima, Colombia",Tolima,730002,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 11:01 a.m.,00h:00m:25s,"0,00",27,12/06/2025 11:02:0.m.,Idle,00h:24m:37s,"Kr5 76-24, Ibague, Tolima, Colombia",TOL,730002,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 11:26 a.m.,00h:09m:38s,"0,00",24,12/06/2025 11:36:1.m.,Idle,00h:01m:23s,"Kr2 113a-47, Ibague, Tolima",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 11:37 a.m.,00h:22m:20s,"0,00",8,12/06/2025 12:00:0.m.,Ign Off,01h:53m:02s,"Cl119 2-47, Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:31 p.m.,00h:00m:00s,"0,00",0,12/06/2025 1:31:4.m.,Parked/Idle,00h:00m:00s,"Cl119 2-47, Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:33 p.m.,00h:05m:59s,"0,00",12,12/06/2025 1:39:4.m.,Idle,00h:01m:43s,"Cl99 4b-84, Ibague, Tolima",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:41 p.m.,00h:00m:40s,"0,00",26,12/06/2025 1:42:1.m.,Idle,00h:00m:50s,"Kr5-11, Ibague, Tolima",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:43 p.m.,00h:02m:38s,"0,00",25,12/06/2025 1:45:3.m.,Idle,00h:00m:41s,"Av Jordan 71-30, Ibague, Tolima",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:46 p.m.,00h:00m:21s,"0,00",5,12/06/2025 1:46:4.m.,Idle,00h:01m:16s,"Av Jordan-60, Ibague, Tolima",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:47 p.m.,00h:00m:48s,"0,00",22,12/06/2025 1:48:4.m.,Idle,00h:00m:43s,"Av Jordan-81, Ibague, Tolima",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:49 p.m.,00h:01m:43s,"0,00",19,12/06/2025 1:51:1.m.,Idle,00h:01m:28s,"Av Jordan-14, Ibague, Tolima, Colombia",Tol,730004,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:52 p.m.,00h:03m:44s,"0,00",22,12/06/2025 1:56:2.m.,Idle,00h:00m:25s,"Carrera 5 #42-1 a 42-111, Ibagué, Ibagué, Tolima, Colombia",Tolima,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:56 p.m.,00h:01m:15s,"0,00",18,12/06/2025 1:58:0.m.,Idle,00h:00m:50s,"Kr5 37-33, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 1:58 p.m.,00h:01m:50s,"0,00",28,12/06/2025 2:00:4.m.,Idle,00h:00m:42s,"Kr5 25-51, Ibague, Tolima, Colombia",TOL,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 2:01 p.m.,00h:01m:20s,"0,00",19,12/06/2025 2:02:4.m.,Idle,00h:20m:30s,"Kr5 21-26, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 2:23 p.m.,00h:00m:38s,"0,00",21,12/06/2025 2:23:5.m.,Idle,00h:00m:02s,"Carrera 6 # 17-2 a 17-100, Ibagué, Tolima, Colombia",Tolima,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 2:23 p.m.,00h:00m:29s,"0,00",11,12/06/2025 2:24:2.m.,Idle,00h:00m:35s,"Carrera 6 # 18-1 a 18-99, Ibagué, Tolima, Colombia",Tolima,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 2:24 p.m.,00h:01m:23s,"0,00",17,12/06/2025 2:26:2.m.,Idle,00h:00m:47s,"Cl19 3-31, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 2:27 p.m.,00h:02m:37s,"0,00",8,12/06/2025 2:29:4.m.,Ign Off,00h:05m:40s,"Cl18 3-6, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 2:33 p.m.,00h:00m:00s,"0,00",0,12/06/2025 2:38:3.m.,Parked/Idle,00h:54m:56s,"Cl18 2a-70, Ibague, Tolima, Colombia",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:30 p.m.,00h:00m:00s,"0,00",0,12/06/2025 3:30:5.m.,Parked/Idle,00h:00m:00s,"Cl18 2a-50, Ibague, Tolima, Colombia",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:31 p.m.,00h:01m:07s,"0,00",18,12/06/2025 3:32:5.m.,Idle,00h:00m:44s,"Cl19 3a-43, Ibague, Tolima, Colombia",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:33 p.m.,00h:01m:06s,"0,00",14,12/06/2025 3:34:4.m.,Idle,00h:00m:47s,"Kr5 20-60, Ibague, Tolima, Colombia",Tolima,730001,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:35 p.m.,00h:00m:31s,"0,00",18,12/06/2025 3:36:0.m.,Idle,00h:00m:25s,"Kr5 22-58, Ibague, Tolima",Tol,730001,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:36 p.m.,00h:00m:31s,"0,00",18,12/06/2025 3:37:0.m.,Idle,00h:00m:41s,"Kr5 24-63, Ibague, Tolima",Tol,730001,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:37 p.m.,00h:02m:38s,"0,00",21,12/06/2025 3:40:2.m.,Idle,00h:13m:46s,"Kr5 32-80, Ibague, Tolima",Tol,730001,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:54 p.m.,00h:00m:47s,"0,00",8,12/06/2025 3:54:5.m.,Idle,00h:01m:09s,"Kr5 36-25, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:56 p.m.,00h:01m:35s,"0,00",9,12/06/2025 3:57:3.m.,Idle,00h:00m:38s,"Kr5 41a-34, Ibague, Tolima, Colombia",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 3:58 p.m.,00h:04m:25s,"0,00",21,12/06/2025 4:02:4.m.,Idle,00h:01m:10s,"Av Jordan-78, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 4:03 p.m.,00h:01m:55s,"0,00",21,12/06/2025 4:05:4.m.,Idle,00h:00m:45s,"Av Jordan-44, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 4:06 p.m.,00h:04m:05s,"0,00",21,12/06/2025 4:10:3.m.,Idle,00h:00m:56s,"Kr5 85-34, Ibague, Tolima",Tol,730006,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 4:11 p.m.,00h:09m:22s,"0,00",27,12/06/2025 4:20:5.m.,Idle,00h:00m:57s,"Km 3 de la vía Santa Rita - Ibague, , Tolima",Tol,730003,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 4:21 p.m.,00h:09m:21s,"0,00",28,12/06/2025 4:31:1.m.,Idle,00h:20m:58s,"Km 10 de la vía Buenos Aires - Picalena, , Tolima",Tol,730003,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 4:52 p.m.,00h:02m:44s,"0,00",19,12/06/2025 4:54:5.m.,Idle,00h:04m:20s,"617(SEDE PRINCIPAL)
Carrera 19A Sur ",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,12/06/2025 4:59 p.m.,00h:01m:26s,"0,00",27,12/06/2025 5:00:4.m.,Ign Off,13h:20m:34s,"617(SEDE PRINCIPAL)
Carrera 19A Sur ",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 6:03 a.m.,00h:00m:00s,"0,00",0,13/06/2025 6:03:3.m.,Parked/Idle,01h:15m:23s,"617(SEDE PRINCIPAL)
Carrera 19A Sur ",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 7:19 a.m.,00h:00m:00s,"0,00",0,13/06/2025 7:20:0.m.,Parked/Idle,00h:12m:01s,"617(SEDE PRINCIPAL)
Carrera 19A Sur ",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 7:32 a.m.,00h:00m:00s,"0,00",0,13/06/2025 7:32:0.m.,Parked/Idle,00h:01m:42s,"BODEGA PRINCIPAL IBAGUE
Avenida Picaleña ",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 7:36 a.m.,00h:06m:25s,"0,00",22,13/06/2025 7:43:1.m.,Idle,00h:00m:02s,"Km 1 de la vía Picalena - Santa Rita, , Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 7:43 a.m.,00h:00m:37s,"0,00",7,13/06/2025 7:43:5.m.,Idle,00h:01m:54s,"Km 1 de la vía Picalena - Santa Rita, , Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 7:45 a.m.,00h:00m:22s,"0,00",9,13/06/2025 7:46:0.m.,Idle,00h:00m:07s,"Km 1 de la vía Picalena - Santa Rita, , Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 7:46 a.m.,00h:07m:22s,"0,00",21,13/06/2025 7:53:3.m.,Idle,00h:11m:58s,"Km 9 de la vía Buenos Aires - Picalena, , Tolima, Colombia",Tol,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:05 a.m.,00h:36m:40s,"0,00",43,13/06/2025 8:42:1.m.,Idle,00h:00m:38s,"Km 28 de la vía Ibague - Cajamarca, , Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:42 a.m.,00h:00m:38s,"0,00",9,13/06/2025 8:43:3.m.,Idle,00h:00m:16s,"CM7C+GH Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:43 a.m.,00h:00m:33s,"0,00",12,13/06/2025 8:44:2.m.,Idle,00h:00m:07s,"CM8C+3R Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:44 a.m.,00h:00m:28s,"0,00",8,13/06/2025 8:44:5.m.,Idle,00h:00m:55s,"CM7C+XF Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:45 a.m.,00h:00m:23s,"0,00",9,13/06/2025 8:46:1.m.,Idle,00h:00m:04s,"CM8C+7G Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:46 a.m.,00h:00m:39s,"0,00",11,13/06/2025 8:46:5.m.,Idle,00h:00m:43s,"CM7C+V3 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:47 a.m.,00h:01m:00s,"0,00",12,13/06/2025 8:48:4.m.,Idle,00h:00m:56s,"CM89+42 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 8:49 a.m.,00h:08m:01s,"0,00",10,13/06/2025 8:57:3.m.,Ign Off,00h:18m:25s,"CMCF+R2 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 9:15 a.m.,00h:00m:00s,"0,00",0,13/06/2025 9:15:2.m.,Parked/Idle,00h:00m:09s,"CMCF+V2 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 9:15 a.m.,00h:00m:00s,"0,00",0,13/06/2025 9:15:4.m.,Parked/Idle,01h:48m:57s,"CMCF+V2 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:04 a.m.,00h:00m:00s,"0,00",0,13/06/2025 11:04:4.m.,Parked/Idle,00h:00m:00s,"CMCF+V2 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:05 a.m.,00h:00m:36s,"0,00",6,13/06/2025 11:06:1.m.,Idle,00h:00m:17s,"CMCC+XM Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:06 a.m.,00h:01m:05s,"0,00",6,13/06/2025 11:07:3.m.,Idle,00h:01m:53s,"CMCC+W4 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:09 a.m.,00h:00m:49s,"0,00",6,13/06/2025 11:10:1.m.,Idle,00h:03m:39s,"CMC9+F9 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:13 a.m.,00h:00m:40s,"0,00",6,13/06/2025 11:14:3.m.,Idle,00h:00m:11s,"CMC9+RV Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:14 a.m.,00h:03m:48s,"0,00",6,13/06/2025 11:18:3.m.,Ign Off,00h:38m:06s,"CMCC+X8 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:53 a.m.,00h:00m:00s,"0,00",0,13/06/2025 11:53:4.m.,Parked/Idle,00h:00m:00s,"CMCC+X5 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:54 a.m.,00h:00m:39s,"0,00",8,13/06/2025 11:55:1.m.,Idle,00h:00m:29s,"CMCC+XR Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:55 a.m.,00h:00m:34s,"0,00",8,13/06/2025 11:56:1.m.,Idle,00h:00m:15s,"CMCF+V2 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:56 a.m.,00h:00m:10s,"0,00",7,13/06/2025 11:56:3.m.,Idle,00h:00m:07s,"CMCC+PQ Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:56 a.m.,00h:00m:30s,"0,00",8,13/06/2025 11:57:1.m.,Idle,00h:00m:41s,"CMCF+P5 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:57 a.m.,00h:00m:09s,"0,00",8,13/06/2025 11:58:0.m.,Idle,00h:01m:21s,"CMCF+VJ Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:59 a.m.,00h:00m:14s,"0,00",9,13/06/2025 11:59:4.m.,Idle,00h:00m:13s,"CMCF+F9 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 11:59 a.m.,00h:06m:00s,"0,00",11,13/06/2025 12:05:5.m.,Idle,00h:00m:02s,"CM79+R2 Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:05 p.m.,00h:04m:52s,"0,00",9,13/06/2025 12:10:4.m.,Idle,00h:00m:05s,"CM7C+FG Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:10 p.m.,00h:00m:25s,"0,00",6,13/06/2025 12:11:1.m.,Idle,00h:00m:13s,"CM7C+MQ Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:11 p.m.,00h:00m:26s,"0,00",6,13/06/2025 12:11:5.m.,Idle,00h:00m:05s,"CM7C+FQ Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:12 p.m.,00h:00m:44s,"0,00",6,13/06/2025 12:12:4.m.,Idle,00h:00m:18s,"CM7C+6M Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:13 p.m.,00h:12m:24s,"0,00",29,13/06/2025 12:25:2.m.,Idle,00h:00m:31s,"Av 40, Ibague, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:25 p.m.,00h:20m:26s,"0,00",41,13/06/2025 12:46:2.m.,Idle,00h:01m:59s,"Rovira-26, Ibague, Tolima",Tol,730009,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:48 p.m.,00h:03m:23s,"0,00",21,13/06/2025 12:51:4.m.,Idle,00h:02m:02s,"9R5G+3P Ibague, Tolima, Colombia",Tolima,730009,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 12:53 p.m.,00h:05m:21s,"0,00",10,13/06/2025 12:59:0.m.,Ign Off,00h:11m:18s,"9R3H+Q5 Ibague, Tolima, Colombia",Tolima,730009,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 1:06 p.m.,00h:00m:00s,"0,00",0,13/06/2025 1:06:3.m.,Parked/Idle,00h:54m:36s,"Rovira, Ibague, Tolima, Colombia",Tolima,730009,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 2:01 p.m.,00h:00m:00s,"0,00",0,13/06/2025 2:01:0.m.,Parked/Idle,00h:00m:00s,"Rovira, Ibague, Tolima, Colombia",Tolima,730009,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 2:01 p.m.,00h:20m:30s,"0,00",31,13/06/2025 2:22:1.m.,Idle,00h:01m:34s,"Av 40, Ibague, Tolima",Tol,730008,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 2:23 p.m.,00h:02m:18s,"0,00",6,13/06/2025 2:26:0.m.,Idle,01h:20m:59s,"Av 40, Ibague, Tolima, Colombia",Tol,730008,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 3:47 p.m.,00h:02m:59s,"0,00",26,13/06/2025 3:50:0.m.,Idle,00h:00m:28s,"Av Via Bogota 117-33, Ibague, Tolima",Tol,730008,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 3:50 p.m.,00h:03m:17s,"0,00",26,13/06/2025 3:53:4.m.,Idle,00h:00m:18s,"Av 40, Ibague, Tolima",Tol,730008,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 3:54 p.m.,00h:01m:59s,"0,00",10,13/06/2025 3:56:0.m.,Idle,00h:00m:35s,"40TL, Ibagué, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 3:56 p.m.,00h:00m:51s,"0,00",6,13/06/2025 3:57:3.m.,Ign Off,00h:08m:57s,"Unnamed Road, Ibagué, Ibagué, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 4:06 p.m.,00h:00m:00s,"0,00",0,13/06/2025 4:06:1.m.,Parked/Idle,00h:35m:01s,"Unnamed Road, Ibagué, Ibagué, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 4:41 p.m.,00h:00m:00s,"0,00",0,13/06/2025 4:41:1.m.,Parked/Idle,00h:00m:00s,"Unnamed Road, Ibagué, Ibagué, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 4:42 p.m.,00h:01m:12s,"0,00",7,13/06/2025 4:43:2.m.,Idle,00h:01m:43s,"40TL, Ibagué, Tolima, Colombia",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s
,Unit: FJO660,13/06/2025 4:45 p.m.,00h:09m:03s,"0,00",18,13/06/2025 4:54:1.m.,Ign Off,00h:05m:43s,"BODEGA PRINCIPAL IBAGUE
Avenida Picaleña ",Tolima,730005,14h:29m:12s,"0,00",45,100h:41m:03s,14h:29m:12s,"0,00",45,100h:41m:03s

